motor_time_fraction,motor_angle_deg,linear_small,linear_large,candidate_small,candidate_large,linear_dsmall_dt,linear_dlarge_dt,candidate_dsmall_dt,candidate_dlarge_dt,reference_spline_small,reference_spline_large,reference_spline_dsmall_dt,reference_spline_dlarge_dt
1.076388888888888881e-02,3.875000000000000000e+00,1.328032555443504348e-01,9.803860668883324081e-01,1.906275031632762296e-01,9.644085585754209600e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.112763333737010640e+00,-2.790213273146801232e+00,9.606649639076185465e-02,9.217362955723121809e-01,1.191059962145304851e+00,3.202566411911667021e+00
1.111111111111111154e-02,4.000000000000000000e+00,1.334262163919340272e-01,9.797533593686011955e-01,1.913611405422636358e-01,9.634356109815688241e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.112983219295135662e+00,-2.813861848862023507e+00,9.648066887566793259e-02,9.228444899519541167e-01,1.194576428368322008e+00,3.180630260451748459e+00
1.145833333333333426e-02,4.125000000000000000e+00,1.340491772395176473e-01,9.791206518488699828e-01,1.920948493225531628e-01,9.624545593877239513e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113174605235899950e+00,-2.836892313105434660e+00,9.689606535313925739e-02,9.239450645348662450e-01,1.198110159321119417e+00,3.158676382746551159e+00
1.180555555555555525e-02,4.250000000000000000e+00,1.346721380871012397e-01,9.784879443291387702e-01,1.928286196084441628e-01,9.614656184159253716e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113337491559301284e+00,-2.859304665877024920e+00,9.731269181787348399e-02,9.250380131661014582e-01,1.201661155003695525e+00,3.136704778796084447e+00
1.215277777777777797e-02,4.375000000000000000e+00,1.352950989346848598e-01,9.778552368094075575e-01,1.935624415042357938e-01,9.604690026882113374e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113471878265341442e+00,-2.881098907176812940e+00,9.773055426456882244e-02,9.261233296907146473e-01,1.205229415416053218e+00,3.114715448600330117e+00
1.250000000000000069e-02,4.500000000000000000e+00,1.359180597822684244e-01,9.772225292896763449e-01,1.942963051142281572e-01,9.594649268266207676e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113577765354019089e+00,-2.902275037004789837e+00,9.814965868792273340e-02,9.272010079537589267e-01,1.208814940558189610e+00,3.092708392159298381e+00
1.284722222222222342e-02,4.625000000000000000e+00,1.365410206298520723e-01,9.765898217699451322e-01,1.950302005427205498e-01,9.584536054531933580e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113655152825335115e+00,-2.922833055360947174e+00,9.857001108263346856e-02,9.282710418002874109e-01,1.212417730430108032e+00,3.070683609472996789e+00
1.319444444444444441e-02,4.750000000000000000e+00,1.371639814774356647e-01,9.759571142502139196e-01,1.957641178940121851e-01,9.574352531899664731e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113704040679289520e+00,-2.942772962245301382e+00,9.899161744339862734e-02,9.293334250753549908e-01,1.216037785031806706e+00,3.048641100541408022e+00
1.354166666666666713e-02,4.875000000000000000e+00,1.377869423250192848e-01,9.753244067304827070e-01,1.964980472724031646e-01,9.564100846589800309e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113724428915881859e+00,-2.962094757657844468e+00,9.941448376491586469e-02,9.303881516240144478e-01,1.219675104363283857e+00,3.026580865364550288e+00
1.388888888888888985e-02,5.000000000000000000e+00,1.384099031726028772e-01,9.746916992107514943e-01,1.972319787821923687e-01,9.553783144822728390e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113716317535112132e+00,-2.980798441598568882e+00,9.983861604188344618e-02,9.314352152913204508e-01,1.223329688424543260e+00,3.004502903942404490e+00
1.423611111111111084e-02,5.125000000000000000e+00,1.390328640201864696e-01,9.740589916910202817e-01,1.979659025276800377e-01,9.543401572818829282e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113679706536980341e+00,-2.998884014067489279e+00,1.002640202689989851e-01,9.324746099223261142e-01,1.227001537215582250e+00,2.982407216274980843e+00
1.458333333333333356e-02,5.250000000000000000e+00,1.396558248677700897e-01,9.734262841712890690e-01,1.986998086131653574e-01,9.532958276798496611e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113614595921486927e+00,-3.016351475064598553e+00,1.006907024409601781e-01,9.335063293620846636e-01,1.230690650736400160e+00,2.960293802362288229e+00
1.493055555555555629e-02,5.375000000000000000e+00,1.402787857153536821e-01,9.727935766515578564e-01,1.994336871429474856e-01,9.522455402982121786e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113520985688631448e+00,-3.033200824589889155e+00,1.011186685524651657e-01,9.345303674556509899e-01,1.234397028986999878e+00,2.938162662204307107e+00
1.527777777777777901e-02,5.500000000000000000e+00,1.409017465629373023e-01,9.721608691318266438e-01,2.001675282213266627e-01,9.511895097590087333e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113398875838413904e+00,-3.049432062643375740e+00,1.015479245982116308e-01,9.355467180480782075e-01,1.238120671967379405e+00,2.916013795801049469e+00
1.562500000000000000e-02,5.625000000000000000e+00,1.415247074105209224e-01,9.715281616120954311e-01,2.009013219526020466e-01,9.501279506842781331e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113248266370834738e+00,-3.065045189225050759e+00,1.019784765728972836e-01,9.365553749844195419e-01,1.241861579677538296e+00,2.893847203152521086e+00
1.597222222222222446e-02,5.750000000000000888e+00,1.421476682581044870e-01,9.708954540923642185e-01,2.016350584410728231e-01,9.490610776960599626e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.113069157285893507e+00,-3.080040204334908882e+00,1.024103304712202789e-01,9.375563321097297731e-01,1.245619752117478551e+00,2.871662884258705528e+00
1.631944444444444545e-02,5.875000000000000000e+00,1.427706291056881072e-01,9.702627465726330058e-01,2.023687277910392046e-01,9.479891054163920305e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.112861548583589766e+00,-3.094417107972961212e+00,1.028434922878782853e-01,9.385495832690617934e-01,1.249395189287199504e+00,2.849460839119611677e+00
1.666666666666666644e-02,6.000000000000000000e+00,1.433935899532716995e-01,9.696300390529017932e-01,2.031023201068003492e-01,9.469122484673140328e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.112625440263924848e+00,-3.108175900139197090e+00,1.032779680175689579e-01,9.395351223074693836e-01,1.253187891186698710e+00,2.827241067735248858e+00
1.701388888888889089e-02,6.125000000000000888e+00,1.440165508008553474e-01,9.689973315331705805e-01,2.038358254926555535e-01,9.458307214708639998e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.112360832326897420e+00,-3.121316580833627174e+00,1.037137636549904929e-01,9.405129430700067683e-01,1.256997857815979502e+00,2.805003570105598865e+00
1.736111111111111188e-02,6.250000000000000000e+00,1.446395116484389398e-01,9.683646240134393679e-01,2.045692340529049191e-01,9.447447390490809616e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.112067724772508814e+00,-3.133839150056245693e+00,1.041508851948405451e-01,9.414830394017275061e-01,1.260825089175040992e+00,2.782748346230670577e+00
1.770833333333333287e-02,6.375000000000000000e+00,1.452624724960225044e-01,9.677319164937081553e-01,2.053025358940810119e-01,9.436545158240040587e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.111746243482676810e+00,-3.145743607807053532e+00,1.045893386318168389e-01,9.424454051476849337e-01,1.264669585263881180e+00,2.760475396110472435e+00
1.805555555555555733e-02,6.500000000000000888e+00,1.458854333436061523e-01,9.670992089739769426e-01,2.060357220648976750e-01,9.425602664176725431e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.111403136186491558e+00,-3.157029954086044921e+00,1.050291299606174733e-01,9.434000341529331646e-01,1.268531346082502953e+00,2.738184719744987561e+00
1.840277777777777832e-02,6.625000000000000000e+00,1.465083941911897447e-01,9.664665014542457300e-01,2.067687860134912181e-01,9.414622054521241123e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.111042243476333180e+00,-3.167698188893229183e+00,1.054702651759401727e-01,9.443469202625258685e-01,1.272410371630904979e+00,2.715876317134224394e+00
1.874999999999999931e-02,6.750000000000000000e+00,1.471313550387733649e-01,9.658337939345145173e-01,2.075017215643705504e-01,9.403605475493985733e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.110663565352200344e+00,-3.177748312228598770e+00,1.059127502724826059e-01,9.452860573215164930e-01,1.276306661909085927e+00,2.693550188278190483e+00
1.909722222222222376e-02,6.875000000000000888e+00,1.477543158863569572e-01,9.652010864147833047e-01,2.082345225420443036e-01,9.392555073315341785e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.110267101814094381e+00,-3.187180324092161232e+00,1.063565912449429413e-01,9.462174391749591518e-01,1.280220216917048459e+00,2.671206333176871173e+00
1.944444444444444475e-02,7.000000000000000000e+00,1.483772767339405774e-01,9.645683788950520920e-01,2.089671827710221363e-01,9.381472994205695137e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.109852852862013961e+00,-3.195994224483912127e+00,1.068017940880188615e-01,9.471410596679074034e-01,1.284151036654791023e+00,2.648844751830272681e+00
1.979166666666666574e-02,7.125000000000000000e+00,1.490002375815241697e-01,9.639356713753208794e-01,2.096996960758127637e-01,9.370361384385443859e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.109420818495959971e+00,-3.204190013403847903e+00,1.072483647964080078e-01,9.480569126454145845e-01,1.288099121122312507e+00,2.626465444238405222e+00
2.013888888888889020e-02,7.250000000000000888e+00,1.496231984291077621e-01,9.633029638555896668e-01,2.104320562809250117e-01,9.359222390074966036e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.108970998715931966e+00,-3.211767690851976109e+00,1.076963093648085901e-01,9.489649919525352528e-01,1.292064470319615799e+00,2.604068410401250144e+00
2.048611111111111119e-02,7.375000000000000000e+00,1.502461592766913823e-01,9.626702563358584541e-01,2.111642572108684557e-01,9.348058157494653075e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.108503393521930835e+00,-3.218727256828293637e+00,1.081456337879180829e-01,9.498652914343226339e-01,1.296047084246697567e+00,2.581653650318815885e+00
2.083333333333333565e-02,7.500000000000000888e+00,1.508691201242750024e-01,9.620375488161272415e-01,2.118962926901518107e-01,9.336870832864898606e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.108018002913955691e+00,-3.225068711332796045e+00,1.085963440604346686e-01,9.507578049358298422e-01,1.300046962903561365e+00,2.559221163991113990e+00
2.118055555555555663e-02,7.625000000000000000e+00,1.514920809718585948e-01,9.614048412963960288e-01,2.126281565432838194e-01,9.325662562406084044e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.107514826892006532e+00,-3.230792054365490884e+00,1.090484461770560576e-01,9.516425263021119907e-01,1.304064106290205416e+00,2.536770951418124032e+00
2.152777777777777762e-02,7.750000000000000000e+00,1.521150418194422149e-01,9.607721337766648162e-01,2.133598425947741684e-01,9.314435492338599687e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.106993865456083359e+00,-3.235897285926374156e+00,1.095019461324798632e-01,9.525194493782214167e-01,1.308098514406627499e+00,2.514303012599864662e+00
2.187500000000000208e-02,7.875000000000000888e+00,1.527380026670257795e-01,9.601394262569336036e-01,2.140913446691312672e-01,9.303191768882836943e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.106455118606186616e+00,-3.240384406015444529e+00,1.099568499214043371e-01,9.533885680092130110e-01,1.312150187252832056e+00,2.491817347536318561e+00
2.222222222222222307e-02,8.000000000000000000e+00,1.533609635146094274e-01,9.595067187372023909e-01,2.148226565908647467e-01,9.291933538259178338e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.105898586342315859e+00,-3.244253414632704668e+00,1.104131635385271065e-01,9.542498760401397773e-01,1.316219124828816645e+00,2.469313956227492834e+00
2.256944444444444406e-02,8.125000000000000000e+00,1.539839243621930198e-01,9.588740112174711783e-01,2.155537721844833221e-01,9.280662946688014170e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.105324268664471532e+00,-3.247504311778153685e+00,1.108708929785457847e-01,9.551033673160554960e-01,1.320305327134580153e+00,2.446792838673399473e+00
2.291666666666666852e-02,8.250000000000000000e+00,1.546068852097766400e-01,9.582413036977399656e-01,2.162846852744960413e-01,9.269382140389739178e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.104732165572653191e+00,-3.250137097451789803e+00,1.113300442361586512e-01,9.559490356820142809e-01,1.324408794170125470e+00,2.424253994874017604e+00
2.326388888888888951e-02,8.375000000000000000e+00,1.552298460573602323e-01,9.576085961780087530e-01,2.170153896854117026e-01,9.258093265584730336e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.104122277066861280e+00,-3.252151771653617018e+00,1.117906233060633608e-01,9.567868749830693575e-01,1.328529525935450817e+00,2.401697424829357441e+00
2.361111111111111049e-02,8.500000000000000000e+00,1.558528069049438525e-01,9.569758886582775403e-01,2.177458792417398536e-01,9.246798468493381273e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.103494603147094910e+00,-3.253548334383632223e+00,1.122526361829575270e-01,9.576168790642745066e-01,1.332667522430554419e+00,2.379123128539428311e+00
2.395833333333333495e-02,8.625000000000000000e+00,1.564757677525274449e-01,9.563431811385463277e-01,2.184761477679890151e-01,9.235499895336085618e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.102849143813355415e+00,-3.254326785641835418e+00,1.127160888615393597e-01,9.584390417706839527e-01,1.336822783655440272e+00,2.356531106004212450e+00
2.430555555555555594e-02,8.750000000000000000e+00,1.570987286001110650e-01,9.557104736188151151e-01,2.192061890886687070e-01,9.224199692333222567e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.102185899065641905e+00,-3.254487125428227934e+00,1.131809873365065278e-01,9.592533569473512545e-01,1.340995309610106379e+00,2.333921357223717408e+00
2.465277777777778040e-02,8.875000000000001776e+00,1.577216894476946574e-01,9.550777660990839024e-01,2.199359970282878107e-01,9.212900005705181306e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.101504868903954826e+00,-3.254029353742808883e+00,1.136473376025566723e-01,9.600598184393294154e-01,1.345185100294550962e+00,2.311293882197953398e+00
2.500000000000000139e-02,9.000000000000000000e+00,1.583446502952782775e-01,9.544450585793526898e-01,2.206655654113549581e-01,9.201602981672361015e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.100806053328293288e+00,-3.252953470585579598e+00,1.141151456543880727e-01,9.608584200916731044e-01,1.349392155708777574e+00,2.288648680926901768e+00
2.534722222222222238e-02,9.125000000000000000e+00,1.589676111428618699e-01,9.538123510596214771e-01,2.213948880623798077e-01,9.190310766455135338e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.100089452338658624e+00,-3.251259475956538303e+00,1.145844174866983006e-01,9.616491557494355469e-01,1.353616475852784440e+00,2.265985753410572290e+00
2.569444444444444683e-02,9.250000000000000000e+00,1.595905719904454900e-01,9.531796435398902645e-01,2.221239588058711301e-01,9.179025506273901236e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.099355065935049502e+00,-3.248947369855685441e+00,1.150551590941850527e-01,9.624320192576704125e-01,1.357858060726569560e+00,2.243305099648973400e+00
2.604166666666666782e-02,9.375000000000000000e+00,1.602135328380290824e-01,9.525469360201590518e-01,2.228527714663376125e-01,9.167749347349046785e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.098602894117467255e+00,-3.246017152283023233e+00,1.155273764715465390e-01,9.632070044614319260e-01,1.362116910330136710e+00,2.220606719642086890e+00
2.638888888888888881e-02,9.500000000000000000e+00,1.608364936856127025e-01,9.519142285004278392e-01,2.235813198682889413e-01,9.156484435900954511e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.097832936885910549e+00,-3.242468823238547682e+00,1.160010756134804005e-01,9.639741052057734239e-01,1.366393024663484557e+00,2.197890613389922088e+00
2.673611111111111327e-02,9.625000000000000000e+00,1.614594545331963227e-01,9.512815209806966266e-01,2.243095978362338316e-01,9.145232918150020263e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.097045194240380273e+00,-3.238302382722262784e+00,1.164762625146842923e-01,9.647333153357482427e-01,1.370686403726610436e+00,2.175156780892488317e+00
2.708333333333333426e-02,9.750000000000000000e+00,1.620824153807799151e-01,9.506488134609654139e-01,2.250375991946810261e-01,9.133996940316625457e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.096239666180876426e+00,-3.233517830734164988e+00,1.169529431698564381e-01,9.654846286964110513e-01,1.374997047519518123e+00,2.152405222149766928e+00
2.743055555555555525e-02,9.875000000000000000e+00,1.627053762283635074e-01,9.500161059412342013e-01,2.257653177681401557e-01,9.122778648621160391e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.095416352707398122e+00,-3.228115167274255626e+00,1.174311235736944792e-01,9.662280391328148532e-01,1.379324956042206507e+00,2.129635937161767689e+00
2.777777777777777971e-02,1.000000000000000000e+01,1.633283370759471276e-01,9.493833984215028776e-01,2.264927473811199354e-01,9.111580189284017584e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.094575253819946248e+00,-3.222094392342537805e+00,1.179108097208960704e-01,9.669635404900134290e-01,1.383670129294672924e+00,2.106848925928498151e+00
2.812500000000000069e-02,1.012500000000000000e+01,1.639512979235307200e-01,9.487506909017717760e-01,2.272198818581291357e-01,9.100403708525577340e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.093716369518521248e+00,-3.215455505939006198e+00,1.183920076061594495e-01,9.676911266130608924e-01,1.388032567276921592e+00,2.084044188449941881e+00
2.847222222222222168e-02,1.025000000000000000e+01,1.645742587711143401e-01,9.481179833820405634e-01,2.279467150236773876e-01,9.089251352566234399e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.092839699803121345e+00,-3.208198508063663024e+00,1.188747232241822438e-01,9.684107913470105800e-01,1.392412269988950957e+00,2.061221724726107762e+00
2.881944444444444614e-02,1.037500000000000000e+01,1.651972196186979325e-01,9.474852758623093507e-01,2.286732407022734059e-01,9.078125267626377948e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.091945244673748316e+00,-3.200323398716511836e+00,1.193589625696620943e-01,9.691225285369162723e-01,1.396809237430758355e+00,2.038381534757004232e+00
2.916666666666666713e-02,1.050000000000000000e+01,1.658201804662815804e-01,9.468525683425781381e-01,2.293994527184259613e-01,9.067027599926390513e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.091033004130401718e+00,-3.191830177897546417e+00,1.198447316372972804e-01,9.698263320278318611e-01,1.401223469602347338e+00,2.015523618542612638e+00
2.951388888888889159e-02,1.062500000000000178e+01,1.664431413138651450e-01,9.462198608228469254e-01,2.301253448966446291e-01,9.055960495686660172e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.090102978173080661e+00,-3.182718845606769875e+00,1.203320364217853738e-01,9.705221956648109050e-01,1.405654966503717018e+00,1.992647976082952299e+00
2.986111111111111258e-02,1.075000000000000000e+01,1.670661021614487651e-01,9.455871533031157128e-01,2.308509110614379578e-01,9.044926101127583884e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.089155166801786478e+00,-3.172989401844184876e+00,1.208208829178240712e-01,9.712101132929074065e-01,1.410103728134864953e+00,1.969754607378004119e+00
3.020833333333333356e-02,1.087500000000000000e+01,1.676890630090323575e-01,9.449544457833845001e-01,2.315761450373154950e-01,9.033926562469539734e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.088189570016517838e+00,-3.162641846609785201e+00,1.213112771201115547e-01,9.718900787571748134e-01,1.414569754495795140e+00,1.946843512427778311e+00
3.055555555555555802e-02,1.100000000000000000e+01,1.683120238566159776e-01,9.443217382636532875e-01,2.323010406487859836e-01,9.022964025932920240e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.087206187817275627e+00,-3.151676179903574848e+00,1.218032250233453684e-01,9.725620859026667953e-01,1.419053045586503803e+00,1.923914691232282648e+00
3.090277777777777901e-02,1.112500000000000000e+01,1.689349847041995978e-01,9.436890307439220749e-01,2.330255917203584992e-01,9.012040637738119031e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.086205020204059402e+00,-3.140092401725557369e+00,1.222967326222236251e-01,9.732261285744373547e-01,1.423553601406994051e+00,1.900968143791500253e+00
3.125000000000000000e-02,1.125000000000000000e+01,1.695579455517831624e-01,9.430563232241908622e-01,2.337497920765417569e-01,9.001158544105514192e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.085186067176869606e+00,-3.127890512075723883e+00,1.227918059114440907e-01,9.738822006175399393e-01,1.428071421957264997e+00,1.878003870105439344e+00
3.159722222222222099e-02,1.137500000000000000e+01,1.701809063993667825e-01,9.424236157044596496e-01,2.344736355418453322e-01,8.990319891255496021e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.084149328735706241e+00,-3.115070510954078831e+00,1.232884508857042816e-01,9.745302958770283297e-01,1.432606507237314197e+00,1.855021870174108578e+00
3.194444444444444892e-02,1.150000000000000178e+01,1.708038672469504027e-01,9.417909081847283259e-01,2.351971159407777734e-01,8.979526825408461477e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.083094804880568418e+00,-3.101632398360627985e+00,1.237866735397025464e-01,9.751704081979564176e-01,1.437158857247145205e+00,1.832022143997491082e+00
3.229166666666666990e-02,1.162500000000000178e+01,1.714268280945339951e-01,9.411582006649971133e-01,2.359202270978486560e-01,8.968781492784788645e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.082022495611457025e+00,-3.087576174295360687e+00,1.242864798681364846e-01,9.758025314253779836e-01,1.441728471986756910e+00,1.809004691575595070e+00
3.263888888888889089e-02,1.175000000000000000e+01,1.720497889421175597e-01,9.405254931452659006e-01,2.366429628375667227e-01,8.958086039604871154e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.080932400928372061e+00,-3.072901838758282267e+00,1.247878758657036818e-01,9.764266594043462533e-01,1.446315351456146647e+00,1.785969512908429868e+00
3.298611111111111188e-02,1.187500000000000000e+01,1.726727497897012076e-01,9.398927856255346880e-01,2.373653169844407163e-01,8.947442612089099301e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.079824520831313528e+00,-3.057609391749398497e+00,1.252908675271024175e-01,9.770427859799154513e-01,1.450919495655318858e+00,1.762916607995977269e+00
3.333333333333333287e-02,1.200000000000000000e+01,1.732957106372848000e-01,9.392600781058035864e-01,2.380872833629802954e-01,8.936853356457853392e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.078698855320280536e+00,-3.041698833268696944e+00,1.257954608470304159e-01,9.776509049971394694e-01,1.455540904584270878e+00,1.739845976838246377e+00
3.368055555555555386e-02,1.212500000000000000e+01,1.739186714848684201e-01,9.386273705860723737e-01,2.388088557976941195e-01,8.926320418931527056e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.077555404395273975e+00,-3.025170163316184269e+00,1.263016618201852070e-01,9.782510103010710889e-01,1.460179578243001375e+00,1.716757619435246518e+00
3.402777777777778179e-02,1.225000000000000178e+01,1.745416323324520402e-01,9.379946630663410501e-01,2.395300281130910147e-01,8.915845945730510591e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.076394168056293399e+00,-3.008023381891867132e+00,1.268094764412650288e-01,9.788430957367649787e-01,1.464835516631514123e+00,1.693651535786959039e+00
3.437500000000000278e-02,1.237500000000000178e+01,1.751645931800356326e-01,9.373619555466098374e-01,2.402507941336806119e-01,8.905432083075185412e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.075215146303339253e+00,-2.990258488995732211e+00,1.273189107049676194e-01,9.794271551492745864e-01,1.469508719749807124e+00,1.670527725893392601e+00
3.472222222222222376e-02,1.250000000000000000e+01,1.757875540276192528e-01,9.367292480268786248e-01,2.409711476839715705e-01,8.895080977185947368e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.074018339136411093e+00,-2.971875484627793718e+00,1.278299706059905227e-01,9.800031823836532485e-01,1.474199187597878380e+00,1.647386189754557861e+00
3.506944444444444475e-02,1.262500000000000000e+01,1.764105148752028174e-01,9.360965405071474121e-01,2.416910825884727165e-01,8.884794774283178986e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.072803746555509363e+00,-2.952874368788035664e+00,1.283426621390320321e-01,9.805711712849551898e-01,1.478906920175731887e+00,1.624226927370434836e+00
3.541666666666666574e-02,1.275000000000000000e+01,1.770334757227864375e-01,9.354638329874163105e-01,2.424105926716935977e-01,8.874575620587268343e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.071571368560633619e+00,-2.933255141476466488e+00,1.288569912987897470e-01,9.811311156982340798e-01,1.483631917483365203e+00,1.601049938741033962e+00
3.576388888888889367e-02,1.287500000000000178e+01,1.776564365703700576e-01,9.348311254676849869e-01,2.431296717581430122e-01,8.864425662318607957e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.070321205151784305e+00,-2.913017802693085745e+00,1.293729640799613223e-01,9.816830094685431440e-01,1.488374179520777441e+00,1.577855223866364787e+00
3.611111111111111466e-02,1.300000000000000178e+01,1.782793974179536778e-01,9.341984179479537742e-01,2.438483136723297307e-01,8.854347045697585905e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.069053256328960977e+00,-2.892162352437902317e+00,1.298905864772450514e-01,9.822268464409369404e-01,1.493133706287971263e+00,1.554642782746406882e+00
3.645833333333333565e-02,1.312500000000000000e+01,1.789023582655372702e-01,9.335657104282225616e-01,2.445665122387632451e-01,8.844341916944586934e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.067767522092164079e+00,-2.870688790710899330e+00,1.304098644853385058e-01,9.827626204604685833e-01,1.497910497784945560e+00,1.531412615381171349e+00
3.680555555555555663e-02,1.325000000000000000e+01,1.795253191131208348e-01,9.329330029084913489e-01,2.452842612819524648e-01,8.834412422280002453e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.066464002441392722e+00,-2.848597117512094101e+00,1.309308040989393684e-01,9.832903253721917425e-01,1.502704554011698113e+00,1.508164721770666405e+00
3.715277777777777762e-02,1.337500000000000000e+01,1.801482799607044827e-01,9.323002953887601363e-01,2.460015546264060493e-01,8.824560390009521527e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.065142697376648240e+00,-2.826196711063372558e+00,1.314534113127458492e-01,9.838099550211605315e-01,1.507515874968233138e+00,1.484899101914873842e+00
3.749999999999999861e-02,1.350000000000000000e+01,1.807712408082880751e-01,9.316675878690289236e-01,2.467183860966336295e-01,8.814785863753905604e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.063803606897929299e+00,-2.803958221161703790e+00,1.319776921214556309e-01,9.843215032524281760e-01,1.512344460654548195e+00,1.461615755813812534e+00
3.784722222222222654e-02,1.362500000000000178e+01,1.813942016558716952e-01,9.310348803492977110e-01,2.474347495171436706e-01,8.805088264800130515e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.062446731005237677e+00,-2.781886585205152418e+00,1.325036525197663129e-01,9.848249639110487896e-01,1.517190311070641284e+00,1.438314683467463384e+00
3.819444444444444753e-02,1.375000000000000178e+01,1.820171625034552876e-01,9.304021728295664984e-01,2.481506387124457480e-01,8.795467013794212585e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.061072069698571152e+00,-2.759981803193701122e+00,1.330312985023761330e-01,9.853203308420762641e-01,1.522053426216517069e+00,1.414995884875835719e+00
3.854166666666666852e-02,1.387500000000000000e+01,1.826401233510389077e-01,9.297694653098352857e-01,2.488660475070486600e-01,8.785921531382179239e-01,1.794127241040785137e+00,-1.822197656825894185e+00,2.059679622977931057e+00,-2.738243875127358340e+00,1.335606360639825518e-01,9.858075978905638248e-01,1.526933806092170665e+00,1.391659360038939752e+00
