motor_time_fraction,motor_angle_deg,source_small,source_large,fit_small,fit_large,source_dsmall_dt,source_dlarge_dt,fit_dsmall_dt,fit_dlarge_dt,source_ddsmall_dt2,source_ddlarge_dt2,fit_ddsmall_dt2,fit_ddlarge_dt2
5.715277777777777457e-01,2.057500000000000000e+02,4.923724487956667728e-01,8.140958620132699320e-04,4.827088713024143551e-01,1.567145710366424360e-03,-4.033226695733725720e+00,-1.746247309602370623e-01,-3.612741075371197486e+00,-3.260997002974144188e-01,4.317886017318199521e+01,1.882476627008812287e+01,9.443824334510640028e+01,3.237160404596735930e+01
5.718750000000000222e-01,2.058750000000000000e+02,4.909746274511757602e-01,7.545968470370390977e-04,4.814601340709888655e-01,1.455871423322707692e-03,-4.018219354831312096e+00,-1.680902160628149067e-01,-3.580003396818753014e+00,-3.148305023996824659e-01,4.326342342475792435e+01,1.881403953908103688e+01,9.412686912978752218e+01,3.253905884779101143e+01
5.722222222222222987e-01,2.060000000000000284e+02,4.895820220865521599e-01,6.973661142197055702e-04,4.802227448459445158e-01,1.348520156675525605e-03,-4.003182651688749871e+00,-1.615594257247622567e-01,-3.547377923198621552e+00,-3.035030739748440509e-01,4.334798667633395297e+01,1.880331280807394023e+01,9.379191490668281972e+01,3.270701198977976532e+01
5.725694444444444642e-01,2.061250000000000000e+02,4.881946428970212470e-01,6.424023703115718052e-04,4.789966632424152992e-01,1.245112159412364861e-03,-3.988116586306076794e+00,-1.550323599460950996e-01,-3.514872871209730576e+00,-2.921172418759496736e-01,4.343254992790988922e+01,1.879258607706685424e+01,9.343321250547269585e+01,3.287546411810055247e+01
5.729166666666667407e-01,2.062500000000000284e+02,4.868125000778029676e-01,5.897043220628040826e-04,4.777818460123754996e-01,1.145667740677147606e-03,-3.973021158683263110e+00,-1.485090187268013340e-01,-3.482496515943485971e+00,-2.806728327316745375e-01,4.351711317948586100e+01,1.878185934605976115e+01,9.305059375583651615e+01,3.304441587892036836e+01
5.732638888888889062e-01,2.063750000000000000e+02,4.854356038241204319e-01,5.392706762235685743e-04,4.765782470243687952e-01,1.050207269857938996e-03,-3.957896368820317701e+00,-1.419894020668850676e-01,-3.450257190883770697e+00,-2.691696729463117777e-01,4.360167643106184698e+01,1.877113261505267516e+01,9.264389048745501043e+01,3.321386791840613029e+01
5.736111111111111827e-01,2.065000000000000284e+02,4.840639643311967499e-01,4.911001395441693621e-04,4.753858172432275930e-01,9.587511766470102614e-04,-3.942742216717252113e+00,-1.354735099663502140e-01,-3.418163287906950565e+00,-2.576075886998095421e-01,4.368623968263776902e+01,1.876040588404558562e+01,9.221293453000730267e+01,3.338382088272503978e+01
5.739583333333333481e-01,2.066250000000000000e+02,4.826975917942524785e-01,4.451914187747709373e-04,4.742045047098030208e-01,8.713199511425351318e-04,-3.927558702374047250e+00,-1.289613424251888629e-01,-3.386223257281851140e+00,-2.459864059477641918e-01,4.377080293421374790e+01,1.874967915303848898e+01,9.175755771317385268e+01,3.355427541804376546e+01
5.743055555555556246e-01,2.067500000000000284e+02,4.813364964085106723e-01,4.015432206656757556e-04,4.730342545206862592e-01,7.879341439017695237e-04,-3.912345825790710663e+00,-1.224528994434050250e-01,-3.354445607669751084e+00,-2.343059504214026756e-01,4.385536618578972679e+01,1.873895242203139944e+01,9.127759186663462287e+01,3.372523217052939515e+01
5.746527777777777901e-01,2.068750000000000000e+02,4.799806883691945525e-01,3.601542519669827681e-04,4.718750088079353144e-01,7.086143660413046774e-04,-3.897103586967253896e+00,-1.159481810210025166e-01,-3.322838906124463421e+00,-2.225660476275702071e-01,4.393992943736565593e+01,1.872822569102431700e+01,9.077286882006926305e+01,3.389669178634895275e+01
5.750000000000000666e-01,2.070000000000000284e+02,4.786301778715238431e-01,3.210232194289253669e-04,4.707267067187980158e-01,6.333812892990176024e-04,-3.881831985903647197e+00,-1.094471871579696248e-01,-3.291411778092200091e+00,-2.107665228487666798e-01,4.402449268894168455e+01,1.871749896001721680e+01,9.024322040315780669e+01,3.406865491166950477e+01
5.753472222222222321e-01,2.071250000000000000e+02,4.772849751107239857e-01,2.841488298017387330e-04,4.695892843954398987e-01,5.622556461157834917e-04,-3.866531022599928313e+00,-1.029499178543220178e-01,-3.260172907411695409e+00,-1.989072011431163023e-01,4.410905594051760659e+01,1.870677222901013437e+01,8.968847844558062832e+01,3.424112219265770563e+01
5.756944444444445086e-01,2.072500000000000284e+02,4.759450902820150930e-01,2.495297898357253766e-04,4.684626749546655367e-01,4.952582297166330250e-04,-3.851200697056070155e+00,-9.645637311004801040e-02,-3.229131036314140335e+00,-1.869879073443979633e-01,4.419361919209358547e+01,1.869604549800304127e+01,8.910847477701683772e+01,3.441409427548073552e+01
5.760416666666666741e-01,2.073750000000000000e+02,4.746105335806199421e-01,2.171648062809824326e-04,4.673468084676452028e-01,4.324098941944631846e-04,-3.835841009272082047e+00,-8.996655292515137736e-02,-3.198294965423185587e+00,-1.750084660619966315e-01,4.427818244366956435e+01,1.868531876699594818e+01,8.850304122714717892e+01,3.458757180630557571e+01
5.763888888888889506e-01,2.075000000000000284e+02,4.732813152017617542e-01,1.870525858877468439e-04,4.662416119396405323e-01,3.737315545687680540e-04,-3.820451959247971541e+00,-8.348045729963630979e-02,-3.167673553754966065e+00,-1.629687016809580891e-01,4.436274569524549349e+01,1.867459203598886219e+01,8.787200962565113116e+01,3.476155543129924297e+01
5.767361111111111160e-01,2.076250000000000000e+02,4.719574453406611414e-01,1.591918354063175697e-04,4.651470092897271869e-01,3.192441868846707109e-04,-3.805033546983721315e+00,-7.699808623349459202e-02,-3.137275718718098627e+00,-1.508684383619766645e-01,4.444730894682147948e+01,1.866386530498177265e+01,8.721521180220906899e+01,3.493604579662843435e+01
5.770833333333333925e-01,2.077500000000000284e+02,4.706389341925409919e-01,1.335812615867935341e-04,4.640629213305208500e-01,2.689688282766500294e-04,-3.789585772479338477e+00,-7.051943972672913841e-02,-3.107110436113641239e+00,-1.387075000413468262e-01,4.453187219839746547e+01,1.865313857397467601e+01,8.653247958650058536e+01,3.511104354846045084e+01
5.774305555555555580e-01,2.078750000000000000e+02,4.693257919526249711e-01,1.102195711794789140e-04,4.629892657479030005e-01,2.229265770521404733e-04,-3.774108635734839456e+00,-6.404451777934765111e-02,-3.077186740135174681e+00,-1.264857104310357916e-01,4.461643544997338751e+01,1.864241184296759357e+01,8.582364480820602637e+01,3.528654933296207474e+01
5.777777777777778345e-01,2.080000000000000284e+02,4.680180288161321367e-01,8.910547093453990801e-05,4.619259570807433546e-01,1.811385927658060169e-04,-3.758602136750185618e+00,-5.757332039133306739e-02,-3.047513723368701744e+00,-1.142028930185866598e-01,4.470099870154943034e+01,1.863168511196049337e+01,8.508853929700457286e+01,3.546256379630038680e+01
5.781250000000000000e-01,2.081250000000000000e+02,4.667156549782885966e-01,7.023766760220994906e-05,4.608729067006275271e-01,1.436260963115776335e-04,-3.743066275525423148e+00,-5.110584756270521167e-02,-3.018100536792717392e+00,-1.018588710672761188e-01,4.478556195312535948e+01,1.862095838095340739e+01,8.432699488257698306e+01,3.563908758464221904e+01
5.784722222222222765e-01,2.082500000000000284e+02,4.654186806343140193e-01,5.361486793272249020e-05,4.598300227915798066e-01,1.104103699767211566e-04,-3.727501052060520070e+00,-4.464209929345096250e-02,-2.988956389778200329e+00,-8.945346761593230001e-02,4.487012520470133126e+01,1.861023164994631429e+01,8.353884339460283570e+01,3.581612134415468773e+01
5.788194444444444420e-01,2.083750000000000000e+02,4.641271159794314594e-01,3.923577867631272605e-05,4.587972103297887072e-01,8.151275753609521502e-05,-3.711906466355486600e+00,-3.818207558357410158e-02,-2.960090550088589012e+00,-7.698650547905618036e-02,4.495468845627731014e+01,1.859950491893922120e+01,8.272391666276206479e+01,3.599366572100465334e+01
5.791666666666667185e-01,2.085000000000000284e+02,4.628409712088638051e-01,2.709910658307956025e-05,4.577743710633315199e-01,5.695466433131013417e-05,-3.696282518410332507e+00,-3.172577643307857020e-02,-2.931512343879777216e+00,-6.445780724676705709e-02,4.503925170785323928e+01,1.858877818793213876e+01,8.188204651673474643e+01,3.617172136135914684e+01
5.795138888888888840e-01,2.086250000000000000e+02,4.615602565178321126e-01,1.720355840339098523e-05,4.567614034918998644e-01,3.675755733445473794e-05,-3.680629208225038695e+00,-2.527320184195662109e-02,-2.903231155700166877e+00,-5.186719528485107117e-02,4.512381495942922527e+01,1.857805145692504567e+01,8.101306478620098517e+01,3.635028891138509266e+01
5.798611111111111605e-01,2.087500000000000284e+02,4.602849821015591592e-01,9.547840887349363893e-06,4.557582028465230195e-01,2.094296524157712724e-05,-3.664946535799613603e+00,-1.882435181021218512e-02,-2.875256428490606808e+00,-3.921449173471872746e-02,4.520837821100519704e+01,1.856732472591795613e+01,8.011680330084031709e+01,3.652936901724951468e+01
5.802083333333333259e-01,2.088750000000000000e+02,4.590151581552679994e-01,4.130660785253697855e-06,4.547646610692960278e-01,9.532478543405886739e-06,-3.649234501134067443e+00,-1.237922633784908216e-02,-2.847597663584443772e+00,-2.649951851339863926e-02,4.529294146258111908e+01,1.855659799491087014e+01,7.919309389033310254e+01,3.670896232511930179e+01
5.805555555555556024e-01,2.090000000000000284e+02,4.577507948741786348e-01,9.507248472718945973e-07,4.537806667930983640e-01,2.547749603398763441e-06,-3.633493104228372239e+00,-5.937825424855630585e-03,-2.820264420707439434e+00,-1.372209731354368661e-02,4.537750471415715481e+01,1.854587126390377350e+01,7.824176838435892023e+01,3.688906948116161288e+01
5.809027777777777679e-01,2.091250000000000000e+02,4.564919024535163405e-01,6.739823637406286349e-09,4.528061053213277010e-01,1.049273634645686570e-08,-3.617722345082565294e+00,4.998509287525614367e-04,-2.793266317977918245e+00,-8.820496035103844463e-04,4.546206796573308395e+01,1.853514453289668396e+01,7.726265861259821577e+01,3.706969113154320183e+01
5.812500000000000444e-01,2.092500000000000284e+02,4.552384910885013403e-01,1.297412464516416678e-06,4.518408586076150257e-01,1.935202909001849478e-06,-3.601922223696618186e+00,6.933802722987276144e-03,-2.766613031906583142e+00,1.195327242918464185e-02,4.554663121730906283e+01,1.852441780188959086e+01,7.625559640473026946e+01,3.683333204495367852e+01
5.815972222222222099e-01,2.093750000000000000e+02,4.539905709743564111e-01,4.821449520211374713e-06,4.508848052355575176e-01,8.300668905628681577e-06,-3.586092740070540685e+00,1.336402995784437622e-02,-2.740314297396674093e+00,2.469642249242523513e-02,4.563119446888504172e+01,1.851369107088249777e+01,7.522041359043559794e+01,3.656740630427484717e+01
5.819444444444444864e-01,2.095000000000000284e+02,4.527481523063046076e-01,1.057755774089018734e-05,4.499378203984374380e-01,1.907483272300638166e-05,-3.570233894204342118e+00,1.979053263332025345e-02,-2.714379907743859288e+00,3.734743916845691819e-02,4.571575772046097086e+01,1.850296433987541533e+01,7.415694199939390785e+01,3.630264336526034441e+01
5.822916666666666519e-01,2.096250000000000000e+02,4.515112452795667086e-01,1.856444387678458544e-05,4.489997758789526783e-01,3.422577365273592838e-05,-3.554345686098003387e+00,2.621331074942244085e-02,-2.688819714636341729e+00,4.990672582311346528e-02,4.580032097203694974e+01,1.849223760886832224e+01,7.306501346128521845e+01,3.603904101183069741e+01
5.826388888888889284e-01,2.097500000000000000e+02,4.502798600893658798e-01,2.878081467806419821e-05,4.480705400289354268e-01,5.372171091042993965e-05,-3.538428115751534264e+00,3.263236430614721573e-02,-2.663643628154706011e+00,6.237468505277270897e-02,4.588488422361292152e+01,1.848151087786123270e+01,7.194445980578940691e+01,3.577659702790609941e+01
5.829861111111110938e-01,2.098750000000000000e+02,4.490540069309249538e-01,4.122537689496075589e-05,4.471499777490823835e-01,7.753100336849615604e-05,-3.522481183164944518e+00,3.904769330349067841e-02,-2.638861616772099516e+00,7.475171868432430033e-02,4.596944747518885066e+01,1.847078414685414671e+01,7.079511286258683356e+01,3.551530919740707759e+01
5.833333333333333703e-01,2.100000000000000000e+02,4.478336959994639321e-01,5.589683727777498633e-05,4.462379504686748710e-01,1.056221492890094580e-04,-3.506504888338204395e+00,4.545929774146436481e-02,-2.614483707354068542e+00,8.703822777520178744e-02,4.605401072676487928e+01,1.846005741584704651e+01,6.961680446135670763e+01,3.525517530425381807e+01
5.836805555555555358e-01,2.101250000000000000e+02,4.466189374902082565e-01,7.279390257660924230e-05,4.453343161253091598e-01,1.379637860564731744e-04,-3.490499231271353420e+00,5.186717762005290527e-02,-2.590519985158696414e+00,9.923461261335075889e-02,4.613857397834081553e+01,1.844933068483996053e+01,6.840936643177957421e+01,3.499619313236684093e+01
5.840277777777778123e-01,2.102500000000000000e+02,4.454097415983777619e-01,9.191527954176426519e-05,4.444389291446151358e-01,1.745246899107131243e-04,-3.474464211964361393e+00,5.827133293926786001e-02,-2.566980593836474700e+00,1.113412727172604227e-01,4.622313722991679441e+01,1.843860395383287099e+01,6.717263060353512572e+01,3.473836046566635360e+01
5.843749999999999778e-01,2.103750000000000000e+02,4.442061185191956696e-01,1.132596749234062198e-04,4.435516404199866258e-01,2.152737756796170923e-04,-3.458399830417239862e+00,6.467176369910535016e-02,-2.543875735430431995e+00,1.233586068359323051e-01,4.630770048149275908e+01,1.842787722282578144e+01,6.590642880630358036e+01,3.448167508807287618e+01
5.847222222222222543e-01,2.105000000000000000e+02,4.430080784478847011e-01,1.368257954717685661e-04,4.426722972923017307e-01,2.601800965120505682e-04,-3.442306086629996820e+00,7.106846989956142058e-02,-2.521215670376012685e+00,1.352870129489112949e-01,4.639226373306869533e+01,1.841715049181869546e+01,6.461059286976414739e+01,3.422613478350660188e+01
5.850694444444444198e-01,2.106250000000000000e+02,4.418156315796659128e-01,1.626123479370864715e-04,4.418007435296522623e-01,3.092128436105744159e-04,-3.426182980602614059e+00,7.746145154064400240e-02,-2.499010717501159551e+00,1.471268882662548350e-01,4.647682698464467421e+01,1.840642376081160236e+01,6.328495462359797585e+01,3.397173733588805788e+01
5.854166666666666963e-01,2.107500000000000000e+02,4.406287881097622483e-01,1.906180390695261348e-04,4.409368193070631881e-01,3.623413459643824871e-04,-3.410030512335100461e+00,8.385070862234907108e-02,-2.477271254026282232e+00,1.588786292285635504e-01,4.656139023622064599e+01,1.839569702980450572e+01,6.192934589748397656e+01,3.371848052913743743e+01
5.857638888888888618e-01,2.108750000000000000e+02,4.394475582333965957e-01,2.208415756193227370e-04,4.400803611862235121e-01,4.195350700819978364e-04,-3.393848681827466240e+00,9.023624114467278245e-02,-2.456007715564267446e+00,1.705426315069507315e-01,4.664595348779658224e+01,1.838497029879742328e+01,6.054359852110287221e+01,3.346636214717526059e+01
5.861111111111111382e-01,2.110000000000000000e+02,4.382719521457889011e-01,2.532816643367769992e-04,4.392312020952046092e-01,4.807636197242310164e-04,-3.377637489079677646e+00,9.661804910762812615e-02,-2.435230596120489643e+00,1.821192900030726980e-01,4.673051673937263217e+01,1.837424356779032308e+01,5.912754432413368733e+01,3.321537997392172770e+01
5.864583333333333037e-01,2.111250000000000000e+02,4.371019800421648283e-01,2.879370119719205706e-04,4.383891713081914387e-01,5.459967356368564248e-04,-3.361396934091782640e+00,1.029961325111969778e-01,-2.414950448092763047e+00,1.936089988490987679e-01,4.681507999094855421e+01,1.836351683678323710e+01,5.768101513625756382e+01,3.296553179329736594e+01
5.868055555555555802e-01,2.112500000000000000e+02,4.359376521177441011e-01,3.248063252751214199e-04,4.375540944252028774e-01,6.152042952835899518e-04,-3.345127016863747027e+00,1.093704913553922298e-01,-2.395177882271370517e+00,2.050121514077408724e-01,4.689964324252454020e+01,1.835279010577614400e+01,5.620384278715329884e+01,3.271681538922236143e+01
5.871527777777777457e-01,2.113750000000000000e+02,4.347789785677497743e-01,3.638883109965491882e-04,4.367257933518176038e-01,6.883563125787458669e-04,-3.328827737395581021e+00,1.157411256402099548e-01,-2.375923567839123951e+00,2.163291402722242185e-01,4.698420649410050487e+01,1.834206337476905446e+01,5.469585910650183536e+01,3.246922854561724137e+01
5.875000000000000222e-01,2.115000000000000000e+02,4.336259695874049580e-01,4.051816758864373218e-04,4.359040862789006487e-01,7.654229376202342523e-04,-3.312499095687293948e+00,1.221080353656463641e-01,-2.357198232371254587e+00,2.275603572663164043e-01,4.706876974567643401e+01,1.833133664376197203e+01,5.315689592398194918e+01,3.222276904640221318e+01
5.878472222222222987e-01,2.116250000000000284e+02,4.324786353719296539e-01,4.486851266950175865e-04,4.350887876623252826e-01,8.463744564222241236e-04,-3.296141091738856055e+00,1.284712205317131151e-01,-2.339012661835448093e+00,2.387061934443021616e-01,4.715333299725246974e+01,1.832060991275486828e+01,5.158678506927445540e+01,3.197743467549770457e+01
5.881944444444444642e-01,2.117500000000000000e+02,4.313369861165489150e-01,4.943973701724595693e-04,4.342797082027017863e-01,9.311812906480300585e-04,-3.279753725550308197e+00,1.348306811383946369e-01,-2.321377700591952919e+00,2.497670390909942639e-01,4.723789624882839888e+01,1.830988318174778229e+01,4.998535837205965748e+01,3.173322321682414682e+01
5.885416666666667407e-01,2.118750000000000284e+02,4.302010320164830759e-01,5.423171130689968247e-04,4.334766548250972296e-01,1.019813997343020076e-03,-3.263336997121619287e+00,1.411864171857025174e-01,-2.304304251393382241e+00,2.607432837217438237e-01,4.732245950040437066e+01,1.829915645074069275e+01,4.835244766201656574e+01,3.149013245430175800e+01
5.888888888888889062e-01,2.120000000000000000e+02,4.290707832669549138e-01,5.924430621347936271e-04,4.326794306587661287e-01,1.112243268667245525e-03,-3.246890906452799985e+00,1.475384286736330652e-01,-2.287803275384887147e+00,2.716353160824157564e-01,4.740702275198035665e+01,1.828842971973360321e+01,4.668788476882598815e+01,3.124816017185105110e+01
5.892361111111111827e-01,2.121250000000000284e+02,4.279462500631875388e-01,6.447739241201542754e-04,4.318878350168692259e-01,1.208439931628491537e-03,-3.230415453543860949e+00,1.538867156021821725e-01,-2.271885792104080259e+00,2.824435241494170912e-01,4.749158600355628579e+01,1.827770298872651722e+01,4.499150152216700604e+01,3.100730415339222290e+01
5.895833333333333481e-01,2.122500000000000000e+02,4.268274426004016742e-01,6.993084057753122702e-04,4.311016633762041472e-01,1.308374947814859969e-03,-3.213910638394780417e+00,1.602312779713577218e-01,-2.256562879481056605e+00,2.931682951296686879e-01,4.757614925513227178e+01,1.826697625771942413e+01,4.326312975172025688e+01,3.076756218284579703e+01
5.899305555555556246e-01,2.123750000000000284e+02,4.257143710738204301e-01,7.560452138503663457e-04,4.303207073569247365e-01,1.412019413127840349e-03,-3.197376461005569492e+00,1.665721157811557440e-01,-2.241845673838319453e+00,3.038100154606331316e-01,4.766071250670823645e+01,1.825624952671233103e+01,4.150260128716534780e+01,3.052893204413197026e+01
5.902777777777777901e-01,2.125000000000000000e+02,4.246070456786667502e-01,8.149830550955518456e-04,4.295447547022711587e-01,1.519344557514874273e-03,-3.180812921376238833e+00,1.729092290315725200e-01,-2.227745369890940186e+00,3.143690708102872544e-01,4.774527575828416559e+01,1.824552279570524504e+01,3.970974795818273861e+01,3.029141152117126268e+01
5.906250000000000666e-01,2.126250000000000284e+02,4.235054766101607471e-01,8.761206362612368199e-04,4.287735892582900110e-01,1.630321744702444573e-03,-3.164220019506756465e+00,1.792426177226195128e-01,-2.214273220746388660e+00,3.248458460771493361e-01,4.782983900986020132e+01,1.823479606469814840e+01,3.788440159445122646e+01,3.005499839788387817e+01
5.909722222222222321e-01,2.127500000000000000e+02,4.224096740635274738e-01,9.394566640975198944e-04,4.280069909535633155e-01,1.744922471928621061e-03,-3.147597755397164576e+00,1.855722818542813457e-01,-2.201440537904637118e+00,3.352407253902521811e-01,4.791440226143613046e+01,1.822406933369106241e+01,3.602639402565255722e+01,2.981969045819032615e+01
5.913194444444445086e-01,2.128750000000000284e+02,4.213196482339871540e-01,1.004989845354569301e-03,4.272447357789297406e-01,1.863118369676168128e-03,-3.130946129047431636e+00,1.918982214265695374e-01,-2.189258691258133549e+00,3.455540921091695417e-01,4.799896551301210224e+01,1.821334260268396932e+01,3.413555708146488854e+01,2.958548548601081762e+01
5.916666666666666741e-01,2.130000000000000000e+02,4.202354087407382810e-01,1.072718886782687278e-03,4.264865957672110408e-01,1.984881201405074447e-03,-3.114276007454443995e+00,1.982204364394803686e-01,-2.177739109091770597e+00,3.557863288239904165e-01,4.794685444819940301e+01,1.820261587167687978e+01,3.221172259156934814e+01,2.935238126526586200e+01
5.920138888888889506e-01,2.131250000000000284e+02,4.191569489222318201e-01,1.142642495132038371e-03,4.257323389729384955e-01,2.110182863285674226e-03,-3.097664923666616499e+00,2.045389268930097593e-01,-2.166893278082964169e+00,3.659378173553443636e-01,4.773298816973429837e+01,1.819188914066979379e+01,3.025472238564486815e+01,2.912037557987566672e+01
5.923611111111111160e-01,2.132500000000000000e+02,4.180842439489418916e-01,1.214759377152924927e-03,4.249817294520747968e-01,2.238995383931160002e-03,-3.081128099003245246e+00,2.108536927871656474e-01,-2.156732743301551292e+00,3.760089387543757433e-01,4.751912189126906583e+01,1.818116240966270425e+01,2.826438829337275038e+01,2.888946621376074120e+01
5.927083333333333925e-01,2.133750000000000284e+02,4.170172680364509499e-01,1.289068239595445899e-03,4.242345272417402668e-01,2.371290924130727094e-03,-3.064665533464341340e+00,2.171647341219439808e-01,-2.147269108209860278e+00,3.860000733027700859e-01,4.730525561280381908e+01,1.817043567865560760e+01,2.624055214443173156e+01,2.865965095084130709e+01
5.930555555555555580e-01,2.135000000000000000e+02,4.159559954003414495e-01,1.365567789209836628e-03,4.234904883399384090e-01,2.507041776582064497e-03,-3.048277227049914551e+00,2.234720508973410680e-01,-2.138514034662716501e+00,3.959116005127278903e-01,4.709138933433872864e+01,1.815970894764852162e+01,2.418304576850233545e+01,2.843092757503785606e+01
5.934027777777778345e-01,2.136250000000000284e+02,4.149004002561932913e-01,1.444256732746464949e-03,4.227493646852794607e-01,2.646220365624514514e-03,-3.031963179759935123e+00,2.297756431133683996e-01,-2.130479242907356685e+00,4.057438991269903261e-01,4.687752305587336821e+01,1.814898221664142497e+01,2.209170099526429354e+01,2.820329387027059909e+01
5.937500000000000000e-01,2.137500000000000000e+02,4.138504568195907063e-01,1.525133776955364326e-03,4.220109041367057223e-01,2.788799246971548039e-03,-3.015723391594442138e+00,2.360755107700105160e-01,-2.123176511583542148e+00,4.154973471188135314e-01,4.666365677740825646e+01,1.813825548563433898e+01,1.996634965439843512e+01,2.797674762046006336e+01
5.940972222222222765e-01,2.138750000000000284e+02,4.128061393061136508e-01,1.608197628586767935e-03,4.212748504532172200e-01,2.934751107443945867e-03,-2.999557862553407617e+00,2.423716538672790188e-01,-2.116617677723510837e+00,4.251723216919945370e-01,4.644979049894302392e+01,1.812752875462724589e+01,1.780682357558299955e+01,2.775128660952644211e+01
5.944444444444444420e-01,2.140000000000000000e+02,4.117674219313442463e-01,1.693446994391044260e-03,4.205409432735943698e-01,3.084048764702250998e-03,-2.983466592636835557e+00,2.486640724051714102e-01,-2.110814636751933371e+00,4.347691992808455641e-01,4.623592422047774164e+01,1.811680202362015280e+01,1.561295458849948226e+01,2.752690862139025185e+01
5.947916666666667185e-01,2.141250000000000284e+02,4.107342789108656134e-01,1.780880581118224381e-03,4.198089180961255273e-01,3.236665166979969029e-03,-2.967449581844747275e+00,2.549527663836798075e-01,-2.105779342485955663e+00,4.442883555502189497e-01,4.602205794201269384e+01,1.810607529261306681e+01,1.338457452282679760e+01,2.730361143997169648e+01
5.951388888888888840e-01,2.142500000000000000e+02,4.097066844602574864e-01,1.870497095518680250e-03,4.190785062583306519e-01,3.392573392816004407e-03,-2.951506830177109908e+00,2.612377358028172281e-01,-2.101523807135254440e+00,4.537301653954828873e-01,4.580819166354741157e+01,1.809534856160597371e+01,1.112151520824613016e+01,2.708139284919129253e+01
5.954861111111111605e-01,2.143750000000000284e+02,4.086846127951027641e-01,1.962295244342510386e-03,4.183494349166834159e-01,3.551746650787878604e-03,-2.935638337633942996e+00,2.675189806625759559e-01,-2.098060101301907565e+00,4.630950029425458525e-01,4.559432538508217903e+01,1.808462183059888417e+01,8.823608474435486571e+00,2.686025063296924742e+01
5.958333333333333259e-01,2.145000000000000000e+02,4.076680381309837342e-01,2.056273734339946879e-03,4.176214270263424178e-01,3.714158279244145124e-03,-2.919844104215252312e+00,2.737965009629533819e-01,-2.095400353980498398e+00,4.723832415478318447e-01,4.538045910661707438e+01,1.807389509959180174e+01,6.490686151077131427e+00,2.664018257522606703e+01
5.961805555555556024e-01,2.146250000000000284e+02,4.066569346834802423e-01,2.152431272261291859e-03,4.168942013208692954e-01,3.879781746037626756e-03,-2.904124129921009878e+00,2.800702967039608859e-01,-2.093556752558087375e+00,4.815952537983045900e-01,4.516659282815170684e+01,1.806316836858470154e+01,4.122580067848876872e+00,2.642118645988196235e+01
5.965277777777777679e-01,2.147500000000000000e+02,4.056512766681766302e-01,2.250766564856646230e-03,4.161674722919577185e-01,4.048590648257818433e-03,-2.888478414751252998e+00,2.863403678855833134e-01,-2.092541542814190247e+00,4.907314115114442821e-01,4.495272654968660930e+01,1.805244163757761555e+01,1.719122054432634883e+00,2.620326007085744280e+01
5.968750000000000444e-01,2.148750000000000284e+02,4.046510383006527989e-01,2.351278318876379343e-03,4.154409514782669843e-01,4.220558711964132736e-03,-2.872906958705954139e+00,2.926067145078322107e-01,-2.092328496266322002e+00,4.997920857352702861e-01,4.473886027122137676e+01,1.804171490657052601e+01,3.651283141629748513e-02,2.598640119207272292e+01
5.972222222222222099e-01,2.150000000000000000e+02,4.036561937964911473e-01,2.453965241070520109e-03,4.147144532197258870e-01,4.395659791918289303e-03,-2.857409761785122626e+00,2.988693365707035809e-01,-2.092294315076486111e+00,5.087776467483188236e-01,4.452499399275613712e+01,1.803098817556342937e+01,1.602006103271001458e-01,2.577060760744830503e+01
5.975694444444444864e-01,2.151250000000000284e+02,4.026667173712740744e-01,2.558826038189373261e-03,4.139879742652488037e-01,4.573867871317586348e-03,-2.841986823988768229e+00,3.051282340741936494e-01,-2.092217363869824265e+00,5.176884640596649545e-01,4.431112771429103958e+01,1.802026144455634693e+01,2.828686330150926853e-01,2.555587710090441078e+01
5.979166666666666519e-01,2.152500000000000000e+02,4.016825832405820362e-01,2.665859416983237026e-03,4.132615294041248610e-01,4.755157061527261024e-03,-2.826638145316870521e+00,3.113834070183101321e-01,-2.092097996202645138e+00,5.265249064089004838e-01,4.409726143582580704e+01,1.800953471354925384e+01,4.045199275970663422e-01,2.534220745636152827e+01
5.982638888888889284e-01,2.153750000000000000e+02,4.007037656199976539e-01,2.775064084202215342e-03,4.125351333030619072e-01,4.939501601813774817e-03,-2.811363725769440158e+00,3.176348554030490878e-01,-2.091936564579825131e+00,5.352873417661567768e-01,4.388339515736057450e+01,1.799880798254216074e+01,5.251575221900094403e-01,2.512959645773988981e+01
5.986111111111110938e-01,2.155000000000000000e+02,3.997302387251031042e-01,2.886438746596468961e-03,4.118088005065539958e-01,5.126875859077172602e-03,-2.796163565346486024e+00,3.238825792284067417e-01,-2.091733420454812808e+00,5.439761373320811666e-01,4.366952887889546986e+01,1.798808125153507831e+01,6.447844449107404952e-01,2.491804188895999417e+01
5.989583333333333703e-01,2.156250000000000000e+02,3.987619767714784547e-01,2.999982110916440525e-03,4.110825454372443177e-01,5.317254327584374982e-03,-2.781037664047981028e+00,3.301265784943945847e-01,-2.091488914229627571e+00,5.525916595378606022e-01,4.345566260043010232e+01,1.797735452052797811e+01,7.634037238762207966e-01,2.470754153394204877e+01
5.993055555555555358e-01,2.157500000000000000e+02,3.977989539747078251e-01,3.115692883912159379e-03,4.103563823962920187e-01,5.510611628701519125e-03,-2.765986021873960699e+00,3.363668532009974066e-01,-2.091203395254856989e+00,5.611342740451986666e-01,4.324179632196500478e+01,1.796662778952089212e+01,8.810183872032785191e-01,2.449809317660656305e+01
