motor_time_fraction,motor_angle_deg,small_linear,large_linear,small_6h,large_6h,delta_small,delta_large,dsmall6h_dt,dlarge6h_dt
8.275000000000000133e-01,2.978999999999999773e+02,1.074878365879265996e-01,2.614123122587855841e-01,1.207208443374432547e-02,3.274367494101557141e-01,-9.541575215418227063e-02,6.602443715137013003e-02,-6.907153069044329463e-01,1.078493022993238348e+00
8.279166666666667451e-01,2.980500000000000114e+02,1.069048642777231106e-01,2.620137995064076297e-01,1.178610315733513193e-02,3.278860936913161050e-01,-9.511876112038797348e-02,6.587229418490847532e-02,-6.819965024923108077e-01,1.078378444771482592e+00
8.283333333333333659e-01,2.981999999999999886e+02,1.063218919675198437e-01,2.626152867540295088e-01,1.150375258569063912e-02,3.283354139273947925e-01,-9.481813938182920287e-02,6.572012717336528365e-02,-6.732879890216271201e-01,1.078377721736465400e+00
8.287500000000000977e-01,2.983500000000000227e+02,1.057389196573164103e-01,2.632167740016515545e-01,1.122502834987516157e-02,3.287847577013341960e-01,-9.451389130744125566e-02,6.556798369968264151e-02,-6.645901550413368941e-01,1.078491540105584345e+00
8.291666666666667185e-01,2.985000000000000000e+02,1.051559473471131434e-01,2.638182612492734891e-01,1.094992591963371738e-02,3.292341728800757816e-01,-9.420602142747942775e-02,6.541591163080229254e-02,-6.559033863291899857e-01,1.078720576832744804e+00
8.295833333333333393e-01,2.986499999999999773e+02,1.045729750369098210e-01,2.644197484968953682e-01,1.067844060455475086e-02,3.296837076106730047e-01,-9.389453443235507013e-02,6.526395911377763648e-02,-6.472280658535901621e-01,1.079065499485603929e+00
8.300000000000000711e-01,2.988000000000000114e+02,1.039900027267063876e-01,2.650212357445174138e-01,1.041056755524815726e-02,3.301334103163564015e-01,-9.357943517145822510e-02,6.511217457183898771e-02,-6.385645737363588870e-01,1.079526966123022458e+00
8.304166666666666918e-01,2.989499999999999886e+02,1.034070304165031207e-01,2.656227229921392929e-01,1.014630176453899975e-02,3.305833296925448361e-01,-9.326072865196412265e-02,6.496060670040554319e-02,-6.299132872164528996e-01,1.080105625172742334e+00
8.308333333333334236e-01,2.991000000000000227e+02,1.028240581062996872e-01,2.662242102397613386e-01,9.885638068676592602e-03,3.310335147028081182e-01,-9.293842003762309290e-02,6.480930446304677961e-02,-6.212745806145961724e-01,1.080802115309327238e+00
8.312500000000000444e-01,2.992500000000000000e+02,1.022410857960963648e-01,2.668256974873832177e-01,9.628571148556837669e-03,3.314840145747773303e-01,-9.261251464753952889e-02,6.465831708739411265e-02,-6.126488252988533389e-01,1.081617065332362237e+00
8.316666666666666652e-01,2.993999999999999773e+02,1.016581134858930979e-01,2.674271847350050968e-01,9.375095530959680692e-03,3.319348787960053615e-01,-9.228301795493341897e-02,6.450769406100026471e-02,-6.040363896511297126e-01,1.082551094044953865e+00
8.320833333333333970e-01,2.995500000000000114e+02,1.010751411756896645e-01,2.680286719826271424e-01,9.125205589801132361e-03,3.323861571097757039e-01,-9.194993558588852867e-02,6.435748512714856151e-02,-5.954376390346018955e-01,1.083604810132539731e+00
8.325000000000000178e-01,2.996999999999999886e+02,1.004921688654863976e-01,2.686301592302490215e-01,8.878895547396608440e-03,3.328378995108610683e-01,-9.161327331808978569e-02,6.420774028061204675e-02,-5.868529357620899667e-01,1.084778812042032525e+00
8.329166666666667496e-01,2.998500000000000227e+02,9.990919655528296417e-02,2.692316464778710672e-01,8.636159475738326360e-03,3.332901562412353691e-01,-9.127303707954463607e-02,6.405850976336430191e-02,-5.782826390652924253e-01,1.086073687861323744e+00
8.333333333333333703e-01,3.000000000000000000e+02,9.932622424507964176e-02,2.698331337254929463e-01,8.396991297786426944e-03,3.337429777857279789e-01,-9.092923294729321482e-02,6.390984406023503261e-02,-5.697271050650553059e-01,1.087490015199158444e+00
8.337500000000001021e-01,3.001500000000000341e+02,9.874325193487620833e-02,2.704346209731149919e-01,8.161384788769850476e-03,3.341964148676356272e-01,-9.058186714610635959e-02,6.376179389452063528e-02,-5.611866867424476490e-01,1.089028361065417672e+00
8.341666666666667229e-01,3.003000000000000114e+02,9.816027962467294143e-02,2.710361082207368710e-01,7.929333577501449654e-03,3.346505184442797320e-01,-9.023094604717149525e-02,6.361441022354286101e-02,-5.526617339108419458e-01,1.090689281751803685e+00
8.345833333333333437e-01,3.004499999999999886e+02,9.757730731446961903e-02,2.716375954683587501e-01,7.700831147702972244e-03,3.351053397025174907e-01,-8.987647616676665285e-02,6.346774423415874056e-02,-5.441525931888364642e-01,1.092473322712989470e+00
8.350000000000000755e-01,3.006000000000000227e+02,9.699433500426618560e-02,2.722390827159807958e-01,7.475870839341807773e-03,3.355609300541995133e-01,-8.951846416492437175e-02,6.332184733821871747e-02,-5.356596079741674510e-01,1.094381018448217446e+00
8.354166666666666963e-01,3.007500000000000000e+02,9.641136269406291870e-02,2.728405699636026749e-01,7.254445849978854652e-03,3.360173411315818259e-01,-8.915691684408406925e-02,6.317677116797915104e-02,-5.271831184184778696e-01,1.096412892383382909e+00
8.358333333333334281e-01,3.009000000000000341e+02,9.582839038385948527e-02,2.734420572112247205e-01,7.036549236125117304e-03,3.364746247826871928e-01,-8.879184114773436276e-02,6.303256757146247224e-02,-5.187234614030014068e-01,1.098569456753637485e+00
8.362500000000000488e-01,3.010500000000000114e+02,9.524541807365621837e-02,2.740435444588466551e-01,6.822173914610038699e-03,3.369328330666184756e-01,-8.842324415904617707e-02,6.288928860777182051e-02,-5.102809705151541975e-01,1.100851212486503305e+00
8.366666666666666696e-01,3.011999999999999886e+02,9.466244576345289596e-02,2.746450317064685342e-01,6.611312663958363381e-03,3.373920182488219233e-01,-8.805113309949452738e-02,6.274698654235338902e-02,-5.018559760260347113e-01,1.103258649085565146e+00
8.370833333333334014e-01,3.013500000000000227e+02,9.407947345324946253e-02,2.752465189540905799e-01,6.403958125776679396e-03,3.378522327963036642e-01,-8.767551532747278054e-02,6.260571384221308433e-02,-4.934488048688021045e-01,1.105792244514710809e+00
8.375000000000000222e-01,3.015000000000000000e+02,9.349650114304619564e-02,2.758480062017124590e-01,6.200102806148275608e-03,3.383135293727970172e-01,-8.729639833689792350e-02,6.246552317108455821e-02,-4.850597806179521854e-01,1.108452465082983895e+00
8.379166666666667540e-01,3.016500000000000341e+02,9.291352883284276221e-02,2.764494934493345046e-01,5.999739077037373469e-03,3.387759608338831718e-01,-8.691378975580538180e-02,6.232646738454866719e-02,-4.766892234694732888e-01,1.111239765330052309e+00
8.383333333333333748e-01,3.018000000000000114e+02,9.233055652263943980e-02,2.770509806969563837e-01,5.802859177699608989e-03,3.392395802220629086e-01,-8.652769734493982734e-02,6.218859952510652489e-02,-4.683374502218856095e-01,1.114154587912323358e+00
8.387500000000001066e-01,3.019500000000000455e+02,9.174758421243600637e-02,2.776524679445784294e-01,5.609455216102687131e-03,3.397044407617822448e-01,-8.613812899633331577e-02,6.205197281720381541e-02,-4.600047742581514498e-01,1.117197363489712103e+00
8.391666666666667274e-01,3.021000000000000227e+02,9.116461190223273947e-02,2.782539551922003085e-01,5.419519170352602062e-03,3.401705958544091746e-01,-8.574509273188013481e-02,6.191664066220886609e-02,-4.516915055284814740e-01,1.120368510613107826e+00
8.395833333333333481e-01,3.022500000000000000e+02,9.058163959202947257e-02,2.788554424398221876e-01,5.233042890127388713e-03,3.406380990731663339e-01,-8.534859670190209080e-02,6.178265663334414626e-02,-4.433979505339523119e-01,1.123668435612553029e+00
8.400000000000000799e-01,3.024000000000000341e+02,8.999866728182598363e-02,2.794569296874442332e-01,5.050018098117824497e-03,3.411070041580151480e-01,-8.494864918370816087e-02,6.165007447057091472e-02,-4.351244123110258877e-01,1.127097532486140752e+00
8.404166666666667007e-01,3.025500000000000114e+02,8.941569497162271674e-02,2.800584169350661123e-01,4.870436391473069795e-03,3.415773650104946824e-01,-8.454525858014964868e-02,6.151894807542857002e-02,-4.268711904169135152e-01,1.130656182789687936e+00
8.408333333333334325e-01,3.027000000000000455e+02,8.883272266141928331e-02,2.806599041826881580e-01,4.694289243255000271e-03,3.420492356885145302e-01,-8.413843341816427956e-02,6.138933150582637222e-02,-4.186385809157660565e-01,1.134344755527170623e+00
8.412500000000000533e-01,3.028500000000000227e+02,8.824975035121601641e-02,2.812613914303100371e-01,4.521568003894744017e-03,3.425226704011013479e-01,-8.372818234732126719e-02,6.126127897079131079e-02,-4.104268763657444308e-01,1.138163607041976277e+00
8.416666666666666741e-01,3.030000000000000000e+02,8.766677804101269400e-02,2.818628786779319162e-01,4.352263902657325934e-03,3.429977235031020921e-01,-8.331451413835536113e-02,6.113484482517017593e-02,-4.022363658068742187e-01,1.142113080908968126e+00
8.420833333333334059e-01,3.031500000000000341e+02,8.708380573080926057e-02,2.824643659255539618e-01,4.186368049108470102e-03,3.434744494898426259e-01,-8.289743768170079741e-02,6.101008356428866408e-02,-3.940673347497370971e-01,1.146193507827413693e+00
8.425000000000000266e-01,3.033000000000000114e+02,8.650083342060599367e-02,2.830658531731758409e-01,4.023871434589400969e-03,3.439529029917370306e-01,-8.247696198601658923e-02,6.088704981856118970e-02,-3.859200651650430136e-01,1.150405205514765772e+00
8.429166666666667584e-01,3.034500000000000455e+02,8.591786111040256024e-02,2.836673404207978866e-01,3.864764933691536113e-03,3.444331387688604473e-01,-8.205309617671102673e-02,6.076579834806256075e-02,-3.777948354739184555e-01,1.154748478601361761e+00
8.433333333333333792e-01,3.036000000000000227e+02,8.533488880019923783e-02,2.842688276684198212e-01,3.709039305739661799e-03,3.449152117054715694e-01,-8.162584949445957083e-02,6.064638403705174818e-02,-3.696919205390782892e-01,1.159223618526014077e+00
8.437500000000000000e-01,3.037500000000000000e+02,8.475191648999597094e-02,2.848703149160417003e-01,3.556685196274253762e-03,3.453991768044968880e-01,-8.119523129372172021e-02,6.052886188845518767e-02,-3.616115916567292921e-01,1.163830903432573338e+00
8.441666666666667318e-01,3.039000000000000341e+02,8.416894417979253751e-02,2.854718021636637459e-01,3.407693138540227300e-03,3.458850891819680307e-01,-8.076125104125231324e-02,6.041328701830428471e-02,-3.535541165493339411e-01,1.168570598067431243e+00
8.445833333333333526e-01,3.040500000000000114e+02,8.358597186958927061e-02,2.860732894112856251e-01,3.262053554977896105e-03,3.463730040614183547e-01,-8.032391831461137277e-02,6.029971465013272969e-02,-3.455197593591025629e-01,1.173442953678017098e+00
8.450000000000000844e-01,3.042000000000000455e+02,8.300299955938583718e-02,2.866747766589076707e-01,3.119756758714245515e-03,3.468629767682384624e-01,-7.988324280067159167e-02,6.018820010933079168e-02,-3.375087806422734649e-01,1.178448207912322188e+00
8.454166666666667052e-01,3.043500000000000227e+02,8.242002724918251477e-02,2.872762639065295498e-01,2.980792955059467612e-03,3.473550627239886390e-01,-7.943923429412304282e-02,6.007879881745908923e-02,-3.295214373641552896e-01,1.183586584719431345e+00
8.458333333333334370e-01,3.045000000000000568e+02,8.183705493897908134e-02,2.878777511541515954e-01,2.845152243004026721e-03,3.478493174406698807e-01,-7.899190269597505809e-02,5.997156628651828525e-02,-3.215579828949460262e-01,1.188858294251144532e+00
8.462500000000000577e-01,3.046500000000000341e+02,8.125408262877581445e-02,2.884792384017734745e-01,2.712824616716404905e-03,3.483457965149547308e-01,-7.854125801205941171e-02,5.986655811318125631e-02,-3.136186670062840465e-01,1.194263532764644697e+00
8.466666666666666785e-01,3.048000000000000114e+02,8.067111031857249204e-02,2.890807256493953536e-01,2.583799967044479555e-03,3.488445556223789268e-01,-7.808731035152800815e-02,5.976382997298357314e-02,-3.057037358685183448e-01,1.199802482526302061e+00
8.470833333333334103e-01,3.049500000000000455e+02,8.008813800836905861e-02,2.896822128970173993e-01,2.458068083015115934e-03,3.493456505114906352e-01,-7.763006992535394224e-02,5.966343761447323590e-02,-2.978134320487565434e-01,1.205475311716590836e+00
8.475000000000000311e-01,3.051000000000000227e+02,7.950516569816579171e-02,2.902837001446392784e-01,2.335618653337014940e-03,3.498491369979627175e-01,-7.716954704482877070e-02,5.956543685332343907e-02,-2.899479945095889688e-01,1.211282174336151929e+00
8.479166666666667629e-01,3.052500000000000568e+02,7.892219338796235828e-02,2.908851873922613240e-01,2.216441267901673052e-03,3.503550709586648604e-01,-7.670575212006068566e-02,5.946988356640353635e-02,-2.821076586085501381e-01,1.217223210113043796e+00
8.483333333333333837e-01,3.054000000000000341e+02,7.833922107775909138e-02,2.914866746398832031e-01,2.100525419286708440e-03,3.508635083256964604e-01,-7.623869565847238294e-02,5.937683368581325727e-02,-2.742926560982902329e-01,1.223298544411182576e+00
8.487500000000000044e-01,3.055500000000000114e+02,7.775624876755576897e-02,2.920881618875050822e-01,1.987860504256078881e-03,3.513745050803843140e-01,-7.576838826329969356e-02,5.928634319287923171e-02,-2.665032151274082661e-01,1.229508288140004568e+00
8.491666666666667362e-01,3.057000000000000455e+02,7.717327645735233554e-02,2.926896491351271279e-01,1.878435825263200356e-03,3.518881172472413943e-01,-7.529484063208913280e-02,5.919846811211426640e-02,-2.587395602419736429e-01,1.235852537665369733e+00
8.495833333333333570e-01,3.058500000000000227e+02,7.659030414714906865e-02,2.932911363827490070e-01,1.772240591950217372e-03,3.524044008878863266e-01,-7.481806355519884932e-02,5.911326450513731956e-02,-2.510019123877825775e-01,1.242331374721735493e+00
8.500000000000000888e-01,3.060000000000000568e+02,7.600733183694563522e-02,2.938926236303710526e-01,1.669263922648436208e-03,3.529234120949319986e-01,-7.433806791429720118e-02,5.903078846456094597e-02,-2.432904889131756732e-01,1.248944866325617964e+00
8.504166666666667096e-01,3.061500000000000341e+02,7.542435952674231281e-02,2.944941108779929873e-01,1.569494845876123323e-03,3.534452069858322054e-01,-7.385486468086618905e-02,5.895109610783921816e-02,-2.356055035726148661e-01,1.255693064690367233e+00
8.508333333333334414e-01,3.063000000000000114e+02,7.484138721653887938e-02,2.950955981256150329e-01,1.472922301835411256e-03,3.539698416966997052e-01,-7.336846491470347398e-02,5.887424357108467232e-02,-2.279471665307885309e-01,1.262576007142277579e+00
8.512500000000000622e-01,3.064500000000000455e+02,7.425841490633561248e-02,2.956970853732369120e-01,1.379535143906361096e-03,3.544973723760823647e-01,-7.287887976242925225e-02,5.880028700284545273e-02,-2.203156843674832499e-01,1.269593716038049047e+00
8.516666666666666829e-01,3.066000000000000227e+02,7.367544259613234559e-02,2.962985726208587911e-01,1.289322140140552455e-03,3.550278551787111603e-01,-7.238612045599179812e-02,5.872928255785236917e-02,-2.127112600829681177e-01,1.276746198683647471e+00
8.520833333333334147e-01,3.067500000000000568e+02,7.309247028592885664e-02,2.969000598684808367e-01,1.202271974750462186e-03,3.555613462592119856e-01,-7.189019831117839099e-02,5.866128639073114881e-02,-2.051340931040346593e-01,1.284033447254545823e+00
8.525000000000000355e-01,3.069000000000000341e+02,7.250949797572558975e-02,2.975015471161027159e-01,1.118373249597738942e-03,3.560979017657844303e-01,-7.139112472612785254e-02,5.859635464968171448e-02,-1.975843792906454843e-01,1.291455438717399540e+00
8.529166666666667673e-01,3.070500000000000114e+02,7.192652566552215632e-02,2.981030343637247615e-01,1.037614485677160886e-03,3.566375778338495284e-01,-7.088891117984499890e-02,5.853454347012476688e-02,-1.900623109431563429e-01,1.299012134753180892e+00
8.533333333333333881e-01,3.072000000000000455e+02,7.134355335531888942e-02,2.987045216113466406e-01,9.599841245989112560e-04,3.571804305796632550e-01,-7.038356923071997784e-02,5.847590896831661444e-02,-1.825680768101433926e-01,1.306703481681764867e+00
8.537500000000000089e-01,3.073500000000000227e+02,7.076058104511556701e-02,2.993060088589685197e-01,8.854705300661676803e-04,3.577265160939028799e-01,-6.987511051504939619e-02,5.842050723493436015e-02,-1.751018620967550177e-01,1.314529410388024511e+00
8.541666666666667407e-01,3.075000000000000000e+02,7.017760873491213358e-02,2.999074961065905653e-01,8.140619893505352369e-04,3.582758904352190132e-01,-6.936354674556159672e-02,5.836839432862844790e-02,-1.676638484736669987e-01,1.322489836249425954e+00
8.545833333333333615e-01,3.076500000000000341e+02,6.959463642470886668e-02,3.005089833542124444e-01,7.457467147612696330e-04,3.588286096237601752e-01,-6.884888970994759716e-02,5.831962626954773077e-02,-1.602542140865598208e-01,1.330584659065173758e+00
8.550000000000000933e-01,3.078000000000000114e+02,6.901166411450543325e-02,3.011104706018344901e-01,6.805128451138147370e-04,3.593847296346665554e-01,-6.833115126939161288e-02,5.827425903283206532e-02,-1.528731335661484003e-01,1.338813762986911904e+00
8.554166666666667140e-01,3.079500000000000455e+02,6.842869180430211085e-02,3.017119578494563692e-01,6.183484471910264063e-04,3.599443063915366836e-01,-6.781034335711108585e-02,5.823234854208031441e-02,-1.455207780387079985e-01,1.347177016450974651e+00
8.558333333333333348e-01,3.081000000000000227e+02,6.784571949409884395e-02,3.023134450970782483e-01,5.592415172008161723e-04,3.605073957598653456e-01,-6.728647797689803201e-02,5.819395066278709727e-02,-1.381973151371519992e-01,1.355674272112304291e+00
8.562500000000000666e-01,3.082500000000000000e+02,6.726274718389541052e-02,3.029149323447002939e-01,5.031799822304809525e-04,3.610740535404546869e-01,-6.675956720166492664e-02,5.815912119575439299e-02,-1.309029090125697070e-01,1.364305366779922091e+00
8.566666666666666874e-01,3.084000000000000341e+02,6.667977487369214362e-02,3.035164195923221730e-01,4.501517016940837857e-04,3.616443354627983386e-01,-6.622962317199805604e-02,5.812791587047616559e-02,-1.236377203462908775e-01,1.373070121354087458e+00
8.570833333333334192e-01,3.085500000000000114e+02,6.609680256348871019e-02,3.041179068399442187e-01,4.001444687756789830e-04,3.622182971784403405e-01,-6.569665809471303408e-02,5.810039033849612178e-02,-1.164019063624017886e-01,1.381968340765105996e+00
8.575000000000000400e-01,3.086999999999999886e+02,6.551383025328538778e-02,3.047193940875661533e-01,3.531460118675363419e-04,3.627959942543075300e-01,-6.516068424141785442e-02,5.807660016674137671e-02,-1.091956208407595108e-01,1.390999813913824212e+00
8.579166666666667718e-01,3.088500000000000227e+02,6.493085794308195435e-02,3.053208813351881989e-01,3.091439960020502084e-04,3.633774821660197274e-01,-6.462171394707989791e-02,5.805660083083152845e-02,-1.020190141304149756e-01,1.400164313613837530e+00
8.583333333333333925e-01,3.090000000000000000e+02,6.434788563287868746e-02,3.059223685828100781e-01,2.681260242787543414e-04,3.639628162911746068e-01,-6.407975960859993436e-02,5.804044770836452871e-02,-9.487223316352326463e-02,1.409461596535419581e+00
8.587500000000000133e-01,3.091499999999999773e+02,6.376491332267536505e-02,3.065238558304319572e-01,2.300796392846003041e-04,3.645520519026096973e-01,-6.353483368339075954e-02,5.802819607217774012e-02,-8.775542146966140711e-02,1.418891403151201436e+00
8.591666666666667451e-01,3.093000000000000114e+02,6.318194101247193162e-02,3.071253430780540028e-01,1.949923245086043744e-04,3.651452441616425681e-01,-6.298694868796332613e-02,5.801990108358856535e-02,-8.066871919058202223e-02,1.428453457683628969e+00
8.595833333333333659e-01,3.094499999999999886e+02,6.259896870226866472e-02,3.077268303256758819e-01,1.628515057513372024e-04,3.657424481112880876e-01,-6.243611719651732950e-02,5.801561778561220573e-02,-7.361226309537033385e-02,1.438147468054178590e+00
8.600000000000000977e-01,3.096000000000000227e+02,6.201599639206523129e-02,3.083283175732979275e-01,1.336445525254139407e-04,3.663437186694593062e-01,-6.188235183953981478e-02,5.801540109616137864e-02,-6.658618659595527678e-02,1.447973125834429720e+00
8.604166666666667185e-01,3.097500000000000000e+02,6.143302408186196439e-02,3.089298048209198067e-01,1.073587794520371321e-04,3.669491106221408061e-01,-6.132566530240992492e-02,5.801930580122099945e-02,-5.959061976310640191e-02,1.457930106198911391e+00
8.608333333333333393e-01,3.098999999999999773e+02,6.085005177165864199e-02,3.095312920685416858e-01,8.398144765011915651e-05,3.675586786165508379e-01,-6.076607032400851982e-02,5.802738654800915219e-02,-5.262568934268624377e-02,1.468018067879841793e+00
8.612500000000000711e-01,3.100500000000000114e+02,6.026707946145520856e-02,3.101327793161637314e-01,6.349976611656311606e-05,3.681724771542785879e-01,-6.020357969533864789e-02,5.803969783811485650e-02,-4.569151877234530618e-02,1.478236653123707445e+00
8.616666666666666918e-01,3.101999999999999886e+02,5.968410715125194166e-02,3.107342665637856105e-01,4.590089310317547100e-05,3.687905605844086221e-01,-5.963820625814876542e-02,5.805629402062301159e-02,-3.878822819852455195e-02,1.488585487649734862e+00
8.620833333333334236e-01,3.103500000000000227e+02,5.910113484104850823e-02,3.113357538114076561e-01,3.117193748194782181e-05,3.694129830966241257e-01,-5.906996290356655854e-02,5.807722928521646955e-02,-3.191593449382243430e-02,1.499064180610284236e+00
8.625000000000000444e-01,3.105000000000000000e+02,5.851816253084518582e-02,3.119372410590295353e-01,1.929996010897043506e-05,3.700397987142974299e-01,-5.849886257073621393e-02,5.810255765526789462e-02,-2.507475127465204345e-02,1.509672324553116063e+00
8.629166666666667762e-01,3.106500000000000341e+02,5.793519022064175239e-02,3.125387283066515809e-01,1.027197517387290527e-05,3.706710612875634414e-01,-5.792491824546788098e-02,5.813233298091186052e-02,-1.826478891925147063e-02,1.520409495385680820e+00
8.633333333333333970e-01,3.108000000000000114e+02,5.735221791043848549e-02,3.131402155542734600e-01,4.074951547317664087e-06,3.713068244863798606e-01,-5.734814295889116564e-02,5.816660893210640060e-02,-1.148615458594101288e-02,1.531275252341277815e+00
8.637500000000000178e-01,3.109499999999999886e+02,5.676924560023521860e-02,3.137417028018953391e-01,6.958141182309075779e-07,3.719471417935712454e-01,-5.676854978611698549e-02,5.820543899167590629e-02,-4.738952231743751194e-03,1.542269137947273272e+00
8.641666666666667496e-01,3.111000000000000227e+02,5.618627329003172965e-02,3.143431900495173847e-01,1.214451237182460968e-07,3.725920664978639163e-01,-5.618615184490800829e-02,5.824887644834653155e-02,1.976717368800117846e-03,1.553390677995254210e+00
8.645833333333333703e-01,3.112500000000000000e+02,5.560330097982846276e-02,3.149446772971393194e-01,2.338685471401865115e-06,3.732416516869048739e-01,-5.560096229435706333e-02,5.829697438976555457e-02,8.660756604478006201e-03,1.564639381513222682e+00
8.650000000000001021e-01,3.114000000000000341e+02,5.502032866962502933e-02,3.155461645447613650e-01,7.334336052968777139e-06,3.738959502402732227e-01,-5.501299433357206142e-02,5.834978569551185767e-02,1.531307100806602629e-02,1.576014740739823949e+00
8.654166666666667229e-01,3.115500000000000114e+02,5.443735635942176243e-02,3.161476517923832441e-01,1.509515905045637565e-05,3.745550148224788822e-01,-5.442226120037130938e-02,5.840736303009563812e-02,2.193356923669727634e-02,1.587516231100606134e+00
8.658333333333333437e-01,3.116999999999999886e+02,5.385438404921844002e-02,3.167491390400051232e-01,2.560787923422272808e-05,3.752188978759524729e-01,-5.382877616998421599e-02,5.846975883594734968e-02,2.852216305202757637e-02,1.599143311186352889e+00
8.662500000000000755e-01,3.118500000000000227e+02,5.327141173901500659e-02,3.173506262876271689e-01,3.885918525097012400e-05,3.758876516140266522e-01,-5.323255255376403705e-02,5.853702532639948330e-02,3.507876730016860900e-02,1.610895422733512827e+00
8.666666666666666963e-01,3.120000000000000000e+02,5.268843942881173970e-02,3.179521135352490480e-01,5.483573090676895268e-05,3.765613280139095687e-01,-5.263360369790497095e-02,5.860921447866052070e-02,4.160329989143805862e-02,1.622771990606662884e+00
8.670833333333334281e-01,3.121500000000000341e+02,5.210546711860830627e-02,3.185536007828710936e-01,7.352413643781919564e-05,3.772399788096524875e-01,-5.203194298217048847e-02,5.868637802678139392e-02,4.809568177989166637e-02,1.634772422783190349e+00
8.675000000000000488e-01,3.123000000000000114e+02,5.152249480840498386e-02,3.191550880304929727e-01,9.491098977526491939e-05,3.779236554851099217e-01,-5.142758381862971850e-02,5.876856745461694898e-02,5.455583694269521694e-02,1.646896110339989505e+00
8.679166666666666696e-01,3.124499999999999886e+02,5.093952249820171696e-02,3.197565752781148518e-01,1.189828478003251896e-04,3.786124092668953223e-01,-5.082053965040139037e-02,5.885583398878047046e-02,6.098369235931241916e-02,1.659142427442384271e+00
8.683333333333334014e-01,3.126000000000000227e+02,5.035655018799828353e-02,3.203580625257368975e-01,1.457262375908991781e-04,3.793062911173335494e-01,-5.021082395040738638e-02,5.894822859159665196e-02,6.737917799054367329e-02,1.671510731335165811e+00
8.687500000000000222e-01,3.127500000000000000e+02,4.977357787779501663e-02,3.209595497733587766e-01,1.751276576587508819e-04,3.800053517274067927e-01,-4.959845022013626564e-02,5.904580195404801612e-02,7.374222675739416921e-02,1.684000362335815959e+00
8.691666666666667540e-01,3.129000000000000341e+02,4.919060556759158320e-02,3.215610370209808222e-01,2.071735791801152210e-04,3.807096415097046549e-01,-4.898343198841146467e-02,5.914860448872383270e-02,8.007277451987347694e-02,1.696610643829929765e+00
8.695833333333333748e-01,3.130500000000000114e+02,4.860763325738826079e-02,3.221625242686027013e-01,2.418504472138312852e-04,3.814192105913638553e-01,-4.836578281017443054e-02,5.925668632276115400e-02,8.637076005557114966e-02,1.709340882268803652e+00
8.700000000000001066e-01,3.132000000000000455e+02,4.802466094718482736e-02,3.227640115162247469e-01,2.791446819141075336e-04,3.821341088070158154e-01,-4.774551626527071685e-02,5.937009729079106846e-02,9.263612503821021249e-02,1.722190367169298852e+00
8.704166666666667274e-01,3.133500000000000227e+02,4.744168863698156047e-02,3.233654987638466261e-01,3.190426797318667257e-04,3.828543856917284161e-01,-4.712264595724969390e-02,5.948888692788179000e-02,9.886881401605536468e-02,1.735158371115847142e+00
8.708333333333333481e-01,3.135000000000000000e+02,4.685871632677823806e-02,3.239669860114685052e-01,3.615308146082488465e-04,3.835800904739545270e-01,-4.649718551216999035e-02,5.961310446248602180e-02,1.050687743902484761e-01,1.748244149764807576e+00
8.712500000000000799e-01,3.136500000000000341e+02,4.627574401657480463e-02,3.245684732590905508e-01,4.065954391591153697e-04,3.843112720684772055e-01,-4.586914857741569013e-02,5.974279880938665466e-02,1.112359563930533229e-01,1.761446941850973058e+00
8.716666666666667007e-01,3.138000000000000114e+02,4.569277170637153773e-02,3.251699605067124854e-01,4.542228858492901376e-04,3.850479790693613902e-01,-4.523854882052225079e-02,5.987801856264890477e-02,1.173703130660314203e-01,1.774765969196404392e+00
8.720833333333334325e-01,3.139500000000000455e+02,4.510979939616810430e-02,3.257714477543345311e-01,5.043994681594329800e-04,3.857902597429105351e-01,-4.460539992800867382e-02,6.001881198857600408e-02,1.234718002381929303e-01,1.788200436721536946e+00
8.725000000000000533e-01,3.141000000000000227e+02,4.452682708596483740e-02,3.263729350019564102e-01,5.571114817425977441e-04,3.865381620206256308e-01,-4.396971560422224118e-02,6.016522701866922063e-02,1.295403765040654687e-01,1.801749532458563063e+00
8.729166666666666741e-01,3.142500000000000000e+02,4.394385477576151500e-02,3.269744222495782893e-01,6.123452055713700729e-04,3.872917334921722743e-01,-4.333150957019014232e-02,6.031731124259398502e-02,1.355760032017536421e-01,1.815412427567122178e+00
8.733333333333334059e-01,3.144000000000000341e+02,4.336088246555808157e-02,3.275759094972003349e-01,6.700869030775849023e-04,3.880510213983537349e-01,-4.269079556248049634e-02,6.047511190115339996e-02,1.415786443909557435e-01,1.829188276352326836e+00
8.737500000000000266e-01,3.145500000000000114e+02,4.277791015535481467e-02,3.281773967448222140e-01,7.303228232808860014e-04,3.888160726240921239e-01,-4.204758733207392823e-02,6.063867587926990987e-02,1.475482668309930079e-01,1.843076216285050473e+00
8.741666666666667584e-01,3.147000000000000455e+02,4.219493784515138124e-02,3.287788839924442597e-01,7.930392019089180190e-04,3.895869336914198899e-01,-4.140189864324246571e-02,6.080804969897563028e-02,1.534848399588142065e-01,1.857075368024649453e+00
8.745833333333333792e-01,3.148500000000000227e+02,4.161196553494805883e-02,3.293803712400661388e-01,8.582222625092566929e-04,3.903636507524789745e-01,-4.075374327243880268e-02,6.098327951241283573e-02,1.593883358670291905e-01,1.871184835443931549e+00
