motor_time_fraction,motor_angle_deg,source16_small,source16_large,mobile7_small,mobile7_large,source16_dsmall_dt,source16_dlarge_dt,mobile7_dsmall_dt,mobile7_dlarge_dt
7.718749999999999778e-01,2.778750000000000000e+02,1.168713232377063121e-01,2.144202657053073113e-01,1.990241395559896528e-02,3.027582705768155358e-01,-1.820831587652318895e+00,1.779881304706532941e+00,-9.342385716034944387e-01,8.969098740890476540e-01
7.722222222222222543e-01,2.780000000000000000e+02,1.162387016201283235e-01,2.150384221961359477e-01,1.957920284186193127e-02,3.030689013353075612e-01,-1.823055992441447115e+00,1.780695636448614172e+00,-9.274535640935925862e-01,8.923527760470895132e-01
7.725694444444444198e-01,2.781250000000000000e+02,1.156053211159796257e-01,2.156568568097735616e-01,1.925835167458110272e-02,3.033779804776969291e-01,-1.825202774301172504e+00,1.781483292087961745e+00,-9.206452800163424932e-01,8.879725653383933048e-01
7.729166666666666963e-01,2.782500000000000000e+02,1.149712086776657205e-01,2.162755602836850810e-01,1.893986853589772409e-02,3.036855694231967995e-01,-1.827271933231496392e+00,1.782244271624576326e+00,-9.138137193717380535e-01,8.837692419629581408e-01
7.732638888888889728e-01,2.783750000000000568e+02,1.143363912575929286e-01,2.168945233553344620e-01,1.862376150795332086e-02,3.039917295910200545e-01,-1.829263469232419226e+00,1.782978575058457915e+00,-9.069588821597823758e-01,8.797428059207825779e-01
7.736111111111111382e-01,2.785000000000000000e+02,1.137008958081672516e-01,2.175137367621861606e-01,1.831003867288940462e-02,3.042965224003795766e-01,-1.831177382303940337e+00,1.783686202389606290e+00,-9.000807683804755710e-01,8.758932572118671711e-01
7.739583333333334147e-01,2.786250000000000568e+02,1.130647492817948019e-01,2.181331912417044661e-01,1.799870811284728922e-02,3.046000092704882478e-01,-1.833013672446058839e+00,1.784367153618021229e+00,-8.931793780338171951e-01,8.722205958362133638e-01
7.743055555555555802e-01,2.787500000000000000e+02,1.124279786308818307e-01,2.187528775313533624e-01,1.768977790996860422e-02,3.049022516205590061e-01,-1.834772339658774731e+00,1.785021428743702732e+00,-8.862547111198104677e-01,8.687248217938228212e-01
7.746527777777778567e-01,2.788750000000000000e+02,1.117906108078338123e-01,2.193727863685978330e-01,1.738325614639458366e-02,3.052033108698049002e-01,-1.836453383942089790e+00,1.785649027766651464e+00,-8.793067676384495046e-01,8.654059350846909915e-01
7.750000000000000222e-01,2.790000000000000000e+02,1.111526727650574420e-01,2.199929084909015842e-01,1.707915090426691956e-02,3.055032484374388124e-01,-1.838056805296002238e+00,1.786249950686866761e+00,-8.723355475897401901e-01,8.622639357088206502e-01
7.753472222222222987e-01,2.791250000000000000e+02,1.105141914549581938e-01,2.206132346357295437e-01,1.677747026572667943e-02,3.058021257426736805e-01,-1.839582603720513854e+00,1.786824197504349510e+00,-8.653410509736767509e-01,8.592988236662105761e-01
7.756944444444444642e-01,2.792500000000000000e+02,1.098751938299425135e-01,2.212337555405454459e-01,1.647822231291573222e-02,3.061000042047222758e-01,-1.841030779215622859e+00,1.787371768219098378e+00,-8.583232777902647381e-01,8.565105989568626566e-01
7.760416666666667407e-01,2.793750000000000000e+02,1.092357068424160971e-01,2.218544619428141629e-01,1.618141512797506218e-02,3.063969452427979800e-01,-1.842401331781330143e+00,1.787892662831114254e+00,-8.512822280394986008e-01,8.538992615807738940e-01
7.763888888888889062e-01,2.795000000000000000e+02,1.085957574447850710e-01,2.224753445799997342e-01,1.588705679304644111e-02,3.066930102761133980e-01,-1.843694261417635483e+00,1.788386881340397139e+00,-8.442179017213813363e-01,8.514648115379466198e-01
7.767361111111111827e-01,2.796250000000000000e+02,1.079553725894556310e-01,2.230963941895666158e-01,1.559515539027121582e-02,3.069882607238815231e-01,-1.844909568124539101e+00,1.788854423746946809e+00,-8.371302988359126118e-01,8.492072488283796128e-01
7.770833333333333481e-01,2.797500000000000000e+02,1.073145792288340422e-01,2.237176015089787362e-01,1.530571900179089097e-02,3.072827580053151819e-01,-1.846047251902040998e+00,1.789295290050763043e+00,-8.300194193830955358e-01,8.471265734520758706e-01
7.774305555555556246e-01,2.798750000000000000e+02,1.066734043153257649e-01,2.243389572757009676e-01,1.501875570974680642e-02,3.075765635396274789e-01,-1.847107312750140951e+00,1.789709480251846285e+00,-8.228852633629243352e-01,8.452227854090310633e-01
7.777777777777777901e-01,2.800000000000000000e+02,1.060318748013374529e-01,2.249604522271971829e-01,1.473427359628047030e-02,3.078697387460312407e-01,-1.848089750668838960e+00,1.790096994350196091e+00,-8.157278307754047830e-01,8.434958846992487436e-01
7.781250000000000666e-01,2.801250000000000000e+02,1.053900176392744970e-01,2.255820771009322268e-01,1.445228074353331095e-02,3.081623450437395717e-01,-1.848994565658134581e+00,1.790457832345812905e+00,-8.085471216205306622e-01,8.419458713227253588e-01
7.784722222222222321e-01,2.802500000000000000e+02,1.047478597815433426e-01,2.262038226343700831e-01,1.417278523364665782e-02,3.084544438519653542e-01,-1.849821757718029369e+00,1.790791994238696283e+00,-8.013431358983055253e-01,8.405727452794627963e-01
7.788194444444445086e-01,2.803750000000000000e+02,1.041054281805499360e-01,2.268256795649751800e-01,1.389579514876203639e-02,3.087460965899214149e-01,-1.850571326848521769e+00,1.791099480028846891e+00,-7.941158736087290393e-01,8.393765065694619443e-01
7.791666666666666741e-01,2.805000000000000000e+02,1.034627497887006115e-01,2.274476386302114739e-01,1.362131857102112827e-02,3.090373646768206362e-01,-1.851243273049612004e+00,1.791380289716264063e+00,-7.868653347518040908e-01,8.383571551927225807e-01
7.795138888888889506e-01,2.806250000000000000e+02,1.028198515584008987e-01,2.280696905675439479e-01,1.334936358256491595e-02,3.093283095318761777e-01,-1.851837596321301183e+00,1.791634423300948242e+00,-7.795915193275250177e-01,8.375146911492430402e-01
7.798611111111111160e-01,2.807500000000000000e+02,1.021767604420573544e-01,2.286918261144363085e-01,1.307993826553527014e-02,3.096189925743006999e-01,-1.852354296663587974e+00,1.791861880782899208e+00,-7.722944273358977041e-01,8.368491144390246550e-01
7.802083333333333925e-01,2.808750000000000000e+02,1.015335033920755220e-01,2.293140360083534279e-01,1.281305070207334335e-02,3.099094752233075845e-01,-1.852793374076472599e+00,1.792062662162116737e+00,-7.649740587769159328e-01,8.363604250620683134e-01
7.805555555555555580e-01,2.810000000000000000e+02,1.008901073608619164e-01,2.299363109867591237e-01,1.254870897432074084e-02,3.101998188981092142e-01,-1.853154828559955725e+00,1.792236767438600831e+00,-7.576304136505859210e-01,8.360486230183712397e-01
7.809027777777778345e-01,2.811250000000000000e+02,1.002465993008220951e-01,2.305586417871182403e-01,1.228692116441870881e-02,3.104900850179190264e-01,-1.853438660114036685e+00,1.792384196612352598e+00,-7.502634919569013405e-01,8.359137083079345443e-01
7.812500000000000000e-01,2.812500000000000000e+02,9.960300616436229548e-02,2.311810191468948728e-01,1.202769535450885080e-02,3.107803350019496813e-01,-1.853644868738716367e+00,1.792504949683370263e+00,-7.428732936958658550e-01,8.359556809307595593e-01
7.815972222222222765e-01,2.813750000000000000e+02,9.895935490388867162e-02,2.318034338035533382e-01,1.177103962673249973e-02,3.110706302694142278e-01,-1.853773454433993884e+00,1.792599026651655381e+00,-7.354598188674790205e-01,8.361745408868467289e-01
7.819444444444444420e-01,2.815000000000000000e+02,9.831567247180748870e-02,2.324258764945576483e-01,1.151696206323134936e-02,3.113610322395254371e-01,-1.853824417199869234e+00,1.792666427517207062e+00,-7.280230674717437234e-01,8.365702881761930554e-01
7.822916666666667185e-01,2.816250000000000000e+02,9.767198582052423472e-02,2.330483379573727309e-01,1.126547074614655392e-02,3.116516023314964134e-01,-1.853797757036343086e+00,1.792707152280025529e+00,-7.205630395086541906e-01,8.371429227988009814e-01
7.826388888888888840e-01,2.817500000000000000e+02,9.702832190244549404e-02,2.336708089294624036e-01,1.101657375761972042e-02,3.119424019645399282e-01,-1.853693473943415437e+00,1.792721200940110782e+00,-7.130797349782164174e-01,8.378924447546698406e-01
7.829861111111111605e-01,2.818750000000000000e+02,9.638470766997669914e-02,2.342932801482913996e-01,1.077027917979218007e-02,3.122334925578692522e-01,-1.853511567921085179e+00,1.792708573497463487e+00,-7.055731538804241865e-01,8.388188540437991891e-01
7.833333333333333259e-01,2.820000000000000000e+02,9.574117007552430947e-02,2.349157423513238974e-01,1.052659509480545139e-02,3.125249355306969345e-01,-1.853252038969352977e+00,1.792669269952081867e+00,-6.980432962152808285e-01,8.399221506661899150e-01
7.836805555555556024e-01,2.821250000000000000e+02,9.509773607149427099e-02,2.355381862760241862e-01,1.028552958480085863e-02,3.128167923022361907e-01,-1.852914887088219720e+00,1.792603290303967922e+00,-6.904901619827860104e-01,8.412023346218411302e-01
7.840277777777777679e-01,2.822500000000000000e+02,9.445443261029291826e-02,2.361606026598563612e-01,1.004709073192010249e-02,3.131091242916997364e-01,-1.852500112277684075e+00,1.792510634553120541e+00,-6.829137511829431739e-01,8.426594059107533896e-01
7.843750000000000444e-01,2.823750000000000000e+02,9.381128664432576703e-02,2.367829822402852391e-01,9.811286618304340679e-03,3.134019929183007869e-01,-1.852007714537746708e+00,1.792391302699539724e+00,-6.753140638157456577e-01,8.442933645329268044e-01
7.847222222222222099e-01,2.825000000000000000e+02,9.316832512599936000e-02,2.374053157547746373e-01,9.578125326095263473e-03,3.136954596012519469e-01,-1.851437693868407397e+00,1.792245294743226358e+00,-6.676910998812000120e-01,8.461042104883607085e-01
7.850694444444444864e-01,2.826250000000000000e+02,9.252557500771922683e-02,2.380275939407894004e-01,9.347614937434026855e-03,3.139895857597664319e-01,-1.850790050269666587e+00,1.792072610684179113e+00,-6.600448593793002416e-01,8.480919437770555458e-01
7.854166666666666519e-01,2.827500000000000000e+02,9.188306324189193797e-02,2.386498075357933457e-01,9.119763534462322838e-03,3.142844328130569020e-01,-1.850064783741523611e+00,1.791873250522399097e+00,-6.523753423100521198e-01,8.502565643990097621e-01
7.857638888888889284e-01,2.828750000000000000e+02,9.124081678092277325e-02,2.392719472772515676e-01,8.894579199321388935e-03,3.145800621803367392e-01,-1.849261894283977803e+00,1.791647214257885645e+00,-6.446825486734464317e-01,8.525980723542275763e-01
7.861111111111110938e-01,2.830000000000000000e+02,9.059886257721877501e-02,2.398940039026273563e-01,8.672070014152846035e-03,3.148765352808183815e-01,-1.848381381897031606e+00,1.791394501890639201e+00,-6.369664784694956117e-01,8.551164676427054356e-01
7.864583333333333703e-01,2.831250000000000000e+02,8.995722758318526469e-02,2.405159681493858337e-01,8.452244061098013184e-03,3.151739135337151554e-01,-1.847423246580682576e+00,1.791115113420659544e+00,-6.292271316981904450e-01,8.578117502644437842e-01
7.868055555555555358e-01,2.832500000000000000e+02,8.931593875122874338e-02,2.411378307549908728e-01,8.235109422298500861e-03,3.154722583582396656e-01,-1.846387488334932714e+00,1.790809048847946672e+00,-6.214645083595371489e-01,8.606839202194418448e-01
7.871527777777778123e-01,2.833750000000000000e+02,8.867502303375476846e-02,2.417595833863964983e-01,8.020674179895551786e-03,3.157716311736051273e-01,-1.845274107159780463e+00,1.790485353484352782e+00,-6.136786084535295061e-01,8.637329775077020599e-01
7.874999999999999778e-01,2.835000000000000000e+02,8.803450738316988267e-02,2.423812229284513231e-01,7.808946416030772969e-03,3.160720933990243120e-01,-1.844083103055226269e+00,1.790157787749605101e+00,-6.058694319801734007e-01,8.669589221292228753e-01
7.878472222222222543e-01,2.836250000000000000e+02,8.739441875187964337e-02,2.430027480855262434e-01,7.599934212845403658e-03,3.163737064537103238e-01,-1.842814476021270131e+00,1.789826495998740441e+00,-5.980369789394631708e-01,8.703617540840045130e-01
7.881944444444444198e-01,2.837500000000000000e+02,8.675478409229026022e-02,2.436241575638654344e-01,7.393645652480962394e-03,3.166765317568759341e-01,-1.841468226057912050e+00,1.789491478231759469e+00,-5.901812493314012587e-01,8.739414733720471951e-01
7.885416666666666963e-01,2.838750000000000000e+02,8.611563035680790124e-02,2.442454500697132935e-01,7.190088817078961643e-03,3.169806307277341917e-01,-1.840044353165151580e+00,1.789152734448661519e+00,-5.823022431559884415e-01,8.776980799933514765e-01
7.888888888888889728e-01,2.840000000000000568e+02,8.547698449783849850e-02,2.448666243093141903e-01,6.989271788780823669e-03,3.172860647854979232e-01,-1.838542857342990056e+00,1.788810264649447035e+00,-5.743999604132241643e-01,8.816315739479171354e-01
