motor_time_fraction,motor_angle_deg,small_fraction_0_1,large_fraction_0_1,dsmall_dt,dlarge_dt
2.347222222222222210e-01,8.450000000000000000e+01,5.703647141950750621e-01,6.181310066542162751e-01,1.564252487277199455e+00,-1.779237765496202828e+00
2.350694444444444420e-01,8.462500000000000000e+01,5.709075987067731006e-01,6.175136915503219859e-01,1.562769627403688188e+00,-1.776501032095586963e+00
2.354166666666666630e-01,8.475000000000000000e+01,5.714499759632851728e-01,6.168973227428647954e-01,1.561330680313334662e+00,-1.773787100196683175e+00
2.357638888888889117e-01,8.487500000000001421e+01,5.719918611940755238e-01,6.162818923123927206e-01,1.559935541507461387e+00,-1.771095982825649617e+00
2.361111111111111327e-01,8.500000000000001421e+01,5.725332695916550696e-01,6.156673923349429423e-01,1.558584102645811376e+00,-1.768427692943536522e+00
2.364583333333333537e-01,8.512500000000001421e+01,5.730742163102580111e-01,6.150538148820600126e-01,1.557276251602033978e+00,-1.765782243473064561e+00
2.368055555555555747e-01,8.525000000000000000e+01,5.736147164645365448e-01,6.144411520208040711e-01,1.556011872519509343e+00,-1.763159647324901824e+00
2.371527777777777957e-01,8.537500000000000000e+01,5.741547851282751136e-01,6.138293958137505113e-01,1.554790845867479510e+00,-1.760559917423418996e+00
2.375000000000000167e-01,8.550000000000000000e+01,5.746944373331250855e-01,6.132185383189813210e-01,1.553613048497492599e+00,-1.757983066731923172e+00
2.378472222222222376e-01,8.562500000000000000e+01,5.752336880673578623e-01,6.126085715900669859e-01,1.552478353700116109e+00,-1.755429108277374750e+00
2.381944444444444586e-01,8.575000000000000000e+01,5.757725522746384161e-01,6.119994876760400659e-01,1.551386631261934212e+00,-1.752898055174557435e+00
2.385416666666666796e-01,8.587500000000000000e+01,5.763110448528189211e-01,6.113912786213607786e-01,1.550337747522782417e+00,-1.750389920649725095e+00
2.388888888888889006e-01,8.600000000000000000e+01,5.768491806527514809e-01,6.107839364658743664e-01,1.549331565433226032e+00,-1.747904718063704843e+00
2.392361111111111216e-01,8.612500000000000000e+01,5.773869744771217283e-01,6.101774532447599153e-01,1.548367944612248914e+00,-1.745442460934444329e+00
2.395833333333333426e-01,8.625000000000000000e+01,5.779244410793018538e-01,6.095718209884722905e-01,1.547446741405158921e+00,-1.743003162959022578e+00
2.399305555555555636e-01,8.637500000000000000e+01,5.784615951622237295e-01,6.089670317226767438e-01,1.546567808941658351e+00,-1.740586838035090178e+00
2.402777777777777846e-01,8.650000000000000000e+01,5.789984513772727936e-01,6.083630774681745290e-01,1.545730997194103118e+00,-1.738193500281762116e+00
2.406250000000000056e-01,8.662500000000000000e+01,5.795350243232022525e-01,6.077599502408232990e-01,1.544936153035902926e+00,-1.735823164059942858e+00
2.409722222222222265e-01,8.675000000000000000e+01,5.800713285450664891e-01,6.071576420514495087e-01,1.544183120300066880e+00,-1.733475843992076548e+00
2.413194444444444475e-01,8.687500000000000000e+01,5.806073785331758996e-01,6.065561449057539356e-01,1.543471739837859014e+00,-1.731151554981337881e+00
2.416666666666666685e-01,8.700000000000000000e+01,5.811431887220716019e-01,6.059554508042114263e-01,1.542801849577569051e+00,-1.728850312230234776e+00
2.420138888888888895e-01,8.712500000000000000e+01,5.816787734895212392e-01,6.053555517419633158e-01,1.542173284583365556e+00,-1.726572131258642173e+00
2.423611111111111105e-01,8.725000000000000000e+01,5.822141471555342118e-01,6.047564397087050736e-01,1.541585877114221681e+00,-1.724317027921245193e+00
2.427083333333333315e-01,8.737500000000000000e+01,5.827493239813977821e-01,6.041581066885658435e-01,1.541039456682896658e+00,-1.722085018424402314e+00
2.430555555555555525e-01,8.750000000000000000e+01,5.832843181687342726e-01,6.035605446599842105e-01,1.540533850114960135e+00,-1.719876119342420795e+00
2.434027777777777735e-01,8.762500000000000000e+01,5.838191438585776938e-01,6.029637455955780823e-01,1.540068881607833839e+00,-1.717690347633228587e+00
2.437500000000000222e-01,8.775000000000001421e+01,5.843538151304727979e-01,6.023677014620077985e-01,1.539644372789847893e+00,-1.715527720653472032e+00
2.440972222222222432e-01,8.787500000000001421e+01,5.848883460015903424e-01,6.017724042198365764e-01,1.539260142779288909e+00,-1.713388256172995172e+00
2.444444444444444642e-01,8.800000000000000000e+01,5.854227504258697756e-01,6.011778458233829614e-01,1.538916008243411015e+00,-1.711271972388735962e+00
2.447916666666666852e-01,8.812500000000000000e+01,5.859570422931745792e-01,6.005840182205715028e-01,1.538611783457432658e+00,-1.709178887938012537e+00
2.451388888888889062e-01,8.825000000000000000e+01,5.864912354284752549e-01,5.999909133527768779e-01,1.538347280363449476e+00,-1.707109021911207947e+00
2.454861111111111271e-01,8.837500000000000000e+01,5.870253435910467443e-01,5.993985231546651304e-01,1.538122308629299884e+00,-1.705062393863850945e+00
2.458333333333333481e-01,8.850000000000000000e+01,5.875593804736906067e-01,5.988068395540293576e-01,1.537936675707329170e+00,-1.703039023828083476e+00
2.461805555555555691e-01,8.862500000000000000e+01,5.880933597019751824e-01,5.982158544716230653e-01,1.537790186893053912e+00,-1.701038932323529096e+00
2.465277777777777901e-01,8.875000000000000000e+01,5.886272948334974053e-01,5.976255598209885278e-01,1.537682645383722013e+00,-1.699062140367540330e+00
2.468750000000000111e-01,8.887500000000000000e+01,5.891611993571639339e-01,5.970359475082825940e-01,1.537613852336719766e+00,-1.697108669484845178e+00
2.472222222222222321e-01,8.900000000000000000e+01,5.896950866924930423e-01,5.964470094320990512e-01,1.537583606927849678e+00,-1.695178541716568787e+00
2.475694444444444531e-01,8.912500000000000000e+01,5.902289701889369411e-01,5.958587374832869932e-01,1.537591706409432879e+00,-1.693271779628657381e+00
2.479166666666666741e-01,8.925000000000000000e+01,5.907628631252239693e-01,5.952711235447687432e-01,1.537637946168240566e+00,-1.691388406319667581e+00
2.482638888888888951e-01,8.937500000000000000e+01,5.912967787087198834e-01,5.946841594913522266e-01,1.537722119783233365e+00,-1.689528445427960213e+00
2.486111111111111160e-01,8.950000000000000000e+01,5.918307300748119060e-01,5.940978371895428989e-01,1.537844019083088432e+00,-1.687691921138270157e+00
2.489583333333333370e-01,8.962500000000000000e+01,5.923647302863094266e-01,5.935121484973533423e-01,1.538003434203509157e+00,-1.685878858187656260e+00
2.493055555555555580e-01,8.975000000000000000e+01,5.928987923328667975e-01,5.929270852641099765e-01,1.538200153644300627e+00,-1.684089281870849053e+00
2.496527777777777790e-01,8.987500000000000000e+01,5.934329291304246690e-01,5.923426393302587689e-01,1.538433964326186398e+00,-1.682323218044962543e+00
2.500000000000000000e-01,9.000000000000000000e+01,5.939671535206729747e-01,5.917588025271695029e-01,1.538704651647369914e+00,-1.680580693133615799e+00
2.503472222222222210e-01,9.012500000000000000e+01,5.945014782705292378e-01,5.911755666769381579e-01,1.539011999539809938e+00,-1.678861734130416838e+00
2.506944444444444420e-01,9.025000000000000000e+01,5.950359160716424123e-01,5.905929235921884013e-01,1.539355790525210876e+00,-1.677166368601847868e+00
2.510416666666666630e-01,9.037500000000000000e+01,5.955704795399107132e-01,5.900108650758724149e-01,1.539735805770694910e+00,-1.675494624689527701e+00
2.513888888888888840e-01,9.050000000000000000e+01,5.961051812150212070e-01,5.894293829210711655e-01,1.540151825144165709e+00,-1.673846531111867986e+00
2.517361111111111049e-01,9.062500000000000000e+01,5.966400335600097193e-01,5.888484689107933434e-01,1.540603627269331977e+00,-1.672222117165114819e+00
2.520833333333333259e-01,9.075000000000000000e+01,5.971750489608360635e-01,5.882681148177751895e-01,1.541090989580387927e+00,-1.670621412723778176e+00
2.524305555555555469e-01,9.087500000000000000e+01,5.977102397259822508e-01,5.876883124042793227e-01,1.541613688376327618e+00,-1.669044448240457612e+00
2.527777777777777679e-01,9.100000000000000000e+01,5.982456180860670214e-01,5.871090534218941226e-01,1.542171498874888469e+00,-1.667491254745057994e+00
2.531249999999999889e-01,9.112500000000000000e+01,5.987811961934793592e-01,5.865303296113342224e-01,1.542764195266114191e+00,-1.665961863843394397e+00
2.534722222222222099e-01,9.125000000000000000e+01,5.993169861220317696e-01,5.859521327022396697e-01,1.543391550765510489e+00,-1.664456307715208583e+00
2.538194444444444309e-01,9.137500000000000000e+01,5.998529998666302099e-01,5.853744544129781957e-01,1.544053337666790426e+00,-1.662974619111565522e+00
2.541666666666666519e-01,9.150000000000000000e+01,6.003892493429641153e-01,5.847972864504463741e-01,1.544749327394202565e+00,-1.661516831351663726e+00
2.545138888888888729e-01,9.162500000000000000e+01,6.009257463872117455e-01,5.842206205098741112e-01,1.545479290554414353e+00,-1.660082978319042279e+00
2.548611111111110938e-01,9.175000000000000000e+01,6.014625027557676251e-01,5.836444482746284690e-01,1.546242996987953644e+00,-1.658673094457196129e+00
2.552083333333333703e-01,9.187500000000001421e+01,6.019995301249836395e-01,5.830687614160207088e-01,1.547040215820185471e+00,-1.657287214764598060e+00
2.555555555555555913e-01,9.200000000000001421e+01,6.025368400909297817e-01,5.824935515931137786e-01,1.547870715511819428e+00,-1.655925374789135152e+00
2.559027777777778123e-01,9.212500000000001421e+01,6.030744441691728852e-01,5.819188104525339078e-01,1.548734263908935649e+00,-1.654587610621953475e+00
2.562500000000000333e-01,9.225000000000001421e+01,6.036123537945706774e-01,5.813445296282816477e-01,1.549630628292509416e+00,-1.653273958890726592e+00
2.565972222222222543e-01,9.237500000000001421e+01,6.041505803210852621e-01,5.807707007415477962e-01,1.550559575427439940e+00,-1.651984456752341623e+00
2.569444444444444753e-01,9.250000000000001421e+01,6.046891350216109240e-01,5.801973154005306554e-01,1.551520871611049346e+00,-1.650719141885006014e+00
2.572916666666666963e-01,9.262500000000001421e+01,6.052280290878218061e-01,5.796243652002566193e-01,1.552514282721068284e+00,-1.649478052479792956e+00
2.576388888888889173e-01,9.275000000000001421e+01,6.057672736300331318e-01,5.790518417224034264e-01,1.553539574263074430e+00,-1.648261227231604842e+00
2.579861111111111382e-01,9.287500000000001421e+01,6.063068796770810787e-01,5.784797365351270759e-01,1.554596511417382310e+00,-1.647068705329582716e+00
2.583333333333333592e-01,9.300000000000001421e+01,6.068468581762167524e-01,5.779080411928918526e-01,1.555684859085382232e+00,-1.645900526446947731e+00
2.586805555555555802e-01,9.312500000000001421e+01,6.073872199930187010e-01,5.773367472363039044e-01,1.556804381935299908e+00,-1.644756730730296601e+00
2.590277777777778012e-01,9.325000000000001421e+01,6.079279759113185300e-01,5.767658461919493718e-01,1.557954844447387854e+00,-1.643637358788329506e+00
2.593750000000000222e-01,9.337500000000001421e+01,6.084691366331443918e-01,5.761953295722356261e-01,1.559136010958523499e+00,-1.642542451680049309e+00
2.597222222222222432e-01,9.350000000000001421e+01,6.090107127786784647e-01,5.756251888752368373e-01,1.560347645706209097e+00,-1.641472050902403668e+00
2.600694444444444642e-01,9.362500000000000000e+01,6.095527148862295297e-01,5.750554155845443161e-01,1.561589512871970786e+00,-1.640426198377399780e+00
2.604166666666666852e-01,9.375000000000000000e+01,6.100951534122220909e-01,5.744860011691215185e-01,1.562861376624135268e+00,-1.639404936438674687e+00
2.607638888888889062e-01,9.387500000000000000e+01,6.106380387311978186e-01,5.739169370831628259e-01,1.564163001159989408e+00,-1.638408307817550646e+00
2.611111111111111271e-01,9.400000000000000000e+01,6.111813811358340898e-01,5.733482147659588746e-01,1.565494150747307467e+00,-1.637436355628559603e+00
2.614583333333333481e-01,9.412500000000000000e+01,6.117251908369744084e-01,5.727798256417652167e-01,1.566854589765225514e+00,-1.636489123354455844e+00
2.618055555555555691e-01,9.425000000000000000e+01,6.122694779636750351e-01,5.722117611196780862e-01,1.568244082744486789e+00,-1.635566654830710176e+00
2.621527777777777901e-01,9.437500000000000000e+01,6.128142525632640503e-01,5.716440125935133842e-01,1.569662394407014494e+00,-1.634668994229508954e+00
2.625000000000000111e-01,9.450000000000000000e+01,6.133595246014144076e-01,5.710765714416941030e-01,1.571109289704828216e+00,-1.633796186043239951e+00
2.628472222222222321e-01,9.462500000000000000e+01,6.139053039622309749e-01,5.705094290271407464e-01,1.572584533858288225e+00,-1.632948275067499955e+00
2.631944444444444531e-01,9.475000000000000000e+01,6.144516004483496774e-01,5.699425766971699669e-01,1.574087892393657651e+00,-1.632125306383594543e+00
2.635416666666666741e-01,9.487500000000000000e+01,6.149984237810504073e-01,5.693760057833983090e-01,1.575619131179984977e+00,-1.631327325340577339e+00
2.638888888888888951e-01,9.500000000000000000e+01,6.155457836003827010e-01,5.688097076016520592e-01,1.577178016465288879e+00,-1.630554377536796773e+00
2.642361111111111160e-01,9.512500000000000000e+01,6.160936894653025186e-01,5.682436734518842014e-01,1.578764314912047384e+00,-1.629806508800981879e+00
2.645833333333333370e-01,9.525000000000000000e+01,6.166421508538235674e-01,5.676778946180980334e-01,1.580377793631983829e+00,-1.629083765172864906e+00
2.649305555555555580e-01,9.537500000000000000e+01,6.171911771631779509e-01,5.671123623682765569e-01,1.582018220220138049e+00,-1.628386192883346739e+00
2.652777777777777790e-01,9.550000000000000000e+01,6.177407777099905850e-01,5.665470679543207488e-01,1.583685362788222362e+00,-1.627713838334213126e+00
2.656250000000000000e-01,9.562500000000000000e+01,6.182909617304639394e-01,5.659820026119926073e-01,1.585378989997258570e+00,-1.627066748077409031e+00
2.659722222222222210e-01,9.575000000000000000e+01,6.188417383805746574e-01,5.654171575608677447e-01,1.587098871089483554e+00,-1.626444968793876233e+00
2.663194444444444420e-01,9.587500000000000000e+01,6.193931167362801693e-01,5.648525240042933104e-01,1.588844775919524999e+00,-1.625848547271970812e+00
2.666666666666666630e-01,9.600000000000000000e+01,6.199451057937377385e-01,5.642880931293555724e-01,1.590616474984840600e+00,-1.625277530385444091e+00
2.670138888888888840e-01,9.612500000000000000e+01,6.204977144695316138e-01,5.637238561068531606e-01,1.592413739455410093e+00,-1.624731965071031681e+00
2.673611111111111049e-01,9.625000000000000000e+01,6.210509516009118380e-01,5.631598040912798586e-01,1.594236341202690088e+00,-1.624211898305612634e+00
2.677083333333333259e-01,9.637500000000000000e+01,6.216048259460440484e-01,5.625959282208140566e-01,1.596084052827811517e+00,-1.623717377082994018e+00
2.680555555555555469e-01,9.650000000000000000e+01,6.221593461842657158e-01,5.620322196173179741e-01,1.597956647689024789e+00,-1.623248448390283816e+00
2.684027777777777679e-01,9.662500000000000000e+01,6.227145209163548190e-01,5.614686693863432110e-01,1.599853899928393108e+00,-1.622805159183897672e+00
2.687499999999999889e-01,9.675000000000000000e+01,6.232703586648065119e-01,5.609052686171452917e-01,1.601775584497711957e+00,-1.622387556365182171e+00
2.690972222222222099e-01,9.687500000000000000e+01,6.238268678741180073e-01,5.603420083827084230e-01,1.603721477183678301e+00,-1.621995686755671295e+00
2.694444444444444309e-01,9.700000000000000000e+01,6.243840569110837846e-01,5.597788797397766913e-01,1.605691354632286405e+00,-1.621629597071987172e+00
2.697916666666666519e-01,9.712500000000000000e+01,6.249419340650966825e-01,5.592158737288948078e-01,1.607684994372452936e+00,-1.621289333900388208e+00
2.701388888888888729e-01,9.725000000000000000e+01,6.255005075484599830e-01,5.586529813744582906e-01,1.609702174838869571e+00,-1.620974943670978163e+00
2.704861111111110938e-01,9.737500000000000000e+01,6.260597854967044906e-01,5.580901936847718625e-01,1.611742675394087554e+00,-1.620686472631575947e+00
2.708333333333333703e-01,9.750000000000001421e+01,6.266197759689150493e-01,5.575275016521171745e-01,1.613806276349820212e+00,-1.620423966821261885e+00
2.711805555555555913e-01,9.762500000000001421e+01,6.271804869480641642e-01,5.569648962528309655e-01,1.615892758987466316e+00,-1.620187472043612686e+00
2.715277777777778123e-01,9.775000000000001421e+01,6.277419263413508421e-01,5.564023684473897724e-01,1.618001905577862942e+00,-1.619977033839622438e+00
2.718750000000000333e-01,9.787500000000001421e+01,6.283041019805485350e-01,5.558399091805076297e-01,1.620133499400245203e+00,-1.619792697460319619e+00
2.722222222222222543e-01,9.800000000000001421e+01,6.288670216223581910e-01,5.552775093812403195e-01,1.622287324760436356e+00,-1.619634507839105231e+00
2.725694444444444753e-01,9.812500000000001421e+01,6.294306929487678559e-01,5.547151599631010566e-01,1.624463167008246778e+00,-1.619502509563801596e+00
2.729166666666666963e-01,9.825000000000001421e+01,6.299951235674174921e-01,5.541528518241852774e-01,1.626660812554098889e+00,-1.619396746848424717e+00
2.732638888888889173e-01,9.837500000000001421e+01,6.305603210119707924e-01,5.535905758473050886e-01,1.628880048884854270e+00,-1.619317263504705284e+00
2.736111111111111382e-01,9.850000000000001421e+01,6.311262927424909908e-01,5.530283229001348166e-01,1.631120664578881385e+00,-1.619264102913340553e+00
2.739583333333333592e-01,9.862500000000001421e+01,6.316930461458230006e-01,5.524660838353643300e-01,1.633382449320313956e+00,-1.619237307995010200e+00
2.743055555555555802e-01,9.875000000000001421e+01,6.322605885359787736e-01,5.519038494908650172e-01,1.635665193912544835e+00,-1.619236921181149480e+00
2.746527777777778012e-01,9.887500000000001421e+01,6.328289271545293193e-01,5.513416106898640923e-01,1.637968690290936058e+00,-1.619262984384503890e+00
2.750000000000000222e-01,9.900000000000001421e+01,6.333980691709988342e-01,5.507793582411301125e-01,1.640292731534737314e+00,-1.619315538969454682e+00
2.753472222222222432e-01,9.912500000000001421e+01,6.339680216832641602e-01,5.502170829391689333e-01,1.642637111878242795e+00,-1.619394625722141212e+00
2.756944444444444642e-01,9.925000000000000000e+01,6.345387917179583503e-01,5.496547755644288769e-01,1.645001626721146248e+00,-1.619500284820394320e+00
2.760416666666666852e-01,9.937500000000000000e+01,6.351103862308755676e-01,5.490924268835174482e-01,1.647386072638147514e+00,-1.619632555803457885e+00
2.763888888888889062e-01,9.950000000000000000e+01,6.356828121073820892e-01,5.485300276494289307e-01,1.649790247387755260e+00,-1.619791477541554503e+00
2.767361111111111271e-01,9.962500000000000000e+01,6.362560761628280881e-01,5.479675686017814185e-01,1.652213949920341873e+00,-1.619977088205262206e+00
2.770833333333333481e-01,9.975000000000000000e+01,6.368301851429625238e-01,5.474050404670652847e-01,1.654656980385410758e+00,-1.620189425234741298e+00
2.774305555555555691e-01,9.987500000000000000e+01,6.374051457243511409e-01,5.468424339589017524e-01,1.657119140138102686e+00,-1.620428525308809764e+00
2.777777777777777901e-01,1.000000000000000000e+02,6.379809645147960229e-01,5.462797397783138997e-01,1.659600231744941201e+00,-1.620694424313868565e+00
2.781250000000000111e-01,1.001250000000000000e+02,6.385576480537569211e-01,5.457169486140053261e-01,1.662100058988802198e+00,-1.620987157312710814e+00
2.784722222222222321e-01,1.002500000000000000e+02,6.391352028127742502e-01,5.451540511426533619e-01,1.664618426873140988e+00,-1.621306758513191060e+00
2.788194444444444531e-01,1.003750000000000000e+02,6.397136351958941924e-01,5.445910380292100506e-01,1.667155141625451309e+00,-1.621653261236801757e+00
2.791666666666666741e-01,1.005000000000000000e+02,6.402929515400931360e-01,5.440278999272158966e-01,1.669710010699977154e+00,-1.622026697887131164e+00
2.795138888888888951e-01,1.006250000000000000e+02,6.408731581157048884e-01,5.434646274791247178e-01,1.672282842779676537e+00,-1.622427099918240412e+00
2.798611111111111160e-01,1.007500000000000000e+02,6.414542611268471139e-01,5.429012113166375997e-01,1.674873447777440516e+00,-1.622854497802955320e+00
2.802083333333333370e-01,1.008750000000000000e+02,6.420362667118488798e-01,5.423376420610498405e-01,1.677481636836573697e+00,-1.623308921001086258e+00
2.805555555555555580e-01,1.010000000000000000e+02,6.426191809436774260e-01,5.417739103236085541e-01,1.680107222330531336e+00,-1.623790397927582507e+00
2.809027777777777790e-01,1.011250000000000000e+02,6.432030098303650467e-01,5.412100067058799313e-01,1.682750017861940339e+00,-1.624298955920639553e+00
2.812500000000000000e-01,1.012500000000000000e+02,6.437877593154364142e-01,5.406459218001297140e-01,1.685409838260879978e+00,-1.624834621209768182e+00
2.815972222222222210e-01,1.013750000000000000e+02,6.443734352783335728e-01,5.400816461897128828e-01,1.688086499582450939e+00,-1.625397418883813616e+00
2.819444444444444420e-01,1.015000000000000000e+02,6.449600435348407101e-01,5.395171704494763354e-01,1.690779819103623405e+00,-1.625987372858977764e+00
2.822916666666666630e-01,1.016250000000000000e+02,6.455475898375089283e-01,5.389524851461703348e-01,1.693489615319379693e+00,-1.626604505846809934e+00
2.826388888888888840e-01,1.017500000000000000e+02,6.461360798760767965e-01,5.383875808388733919e-01,1.696215707938148354e+00,-1.627248839322203544e+00
2.829861111111111049e-01,1.018750000000000000e+02,6.467255192778919026e-01,5.378224480794261408e-01,1.698957917876540380e+00,-1.627920393491402606e+00
2.833333333333333259e-01,1.020000000000000000e+02,6.473159136083288523e-01,5.372570774128788695e-01,1.701716067253396192e+00,-1.628619187260022638e+00
2.836805555555555469e-01,1.021250000000000000e+02,6.479072683712059355e-01,5.366914593779471554e-01,1.704489979383143172e+00,-1.629345238201101109e+00
2.840277777777777679e-01,1.022500000000000000e+02,6.484995890091986848e-01,5.361255845074812676e-01,1.707279478768474634e+00,-1.630098562523187855e+00
2.843749999999999889e-01,1.023750000000000000e+02,6.490928809042511016e-01,5.355594433289448952e-01,1.710084391092355327e+00,-1.630879175038479900e+00
2.847222222222222099e-01,1.025000000000000000e+02,6.496871493779844409e-01,5.349930263649053108e-01,1.712904543209359476e+00,-1.631687089131022894e+00
2.850694444444444309e-01,1.026250000000000000e+02,6.502823996921014427e-01,5.344263241335356351e-01,1.715739763136351792e+00,-1.632522316724968725e+00
2.854166666666666519e-01,1.027500000000000000e+02,6.508786370487897877e-01,5.338593271491258729e-01,1.718589880042514562e+00,-1.633384868252925726e+00
2.857638888888888729e-01,1.028750000000000000e+02,6.514758665911185576e-01,5.332920259226081594e-01,1.721454724238732359e+00,-1.634274752624382376e+00
2.861111111111111494e-01,1.030000000000000142e+02,6.520740934034341407e-01,5.327244109620890011e-01,1.724334127166333275e+00,-1.635191977194246027e+00
2.864583333333333703e-01,1.031250000000000142e+02,6.526733225117496984e-01,5.321564727733966160e-01,1.727227921385208420e+00,-1.636136547731472213e+00
2.868055555555555913e-01,1.032500000000000142e+02,6.532735588841322993e-01,5.315882018606349346e-01,1.730135940561301044e+00,-1.637108468387830529e+00
2.871527777777778123e-01,1.033750000000000142e+02,6.538748074310839487e-01,5.310195887267523673e-01,1.733058019453493470e+00,-1.638107741666780859e+00
2.875000000000000333e-01,1.035000000000000142e+02,6.544770730059192854e-01,5.304506238741182322e-01,1.735993993899874299e+00,-1.639134368392503038e+00
2.878472222222222543e-01,1.036250000000000142e+02,6.550803604051373963e-01,5.298812978051118394e-01,1.738943700803416981e+00,-1.640188347679064185e+00
2.881944444444444753e-01,1.037500000000000142e+02,6.556846743687891887e-01,5.293116010227216783e-01,1.741906978117074400e+00,-1.641269676899747010e+00
2.885416666666666963e-01,1.038750000000000142e+02,6.562900195808395454e-01,5.287415240311541531e-01,1.744883664828270842e+00,-1.642378351656547997e+00
2.888888888888889173e-01,1.040000000000000142e+02,6.568964006695230395e-01,5.281710573364558625e-01,1.747873600942859706e+00,-1.643514365749849215e+00
2.892361111111111382e-01,1.041250000000000142e+02,6.575038222076954320e-01,5.276001914471419862e-01,1.750876627468477054e+00,-1.644677711148280874e+00
2.895833333333333592e-01,1.042500000000000142e+02,6.581122887131782839e-01,5.270289168748395481e-01,1.753892586397372000e+00,-1.645868377958769946e+00
2.899305555555555802e-01,1.043750000000000142e+02,6.587218046490976864e-01,5.264572241349376736e-01,1.756921320688680455e+00,-1.647086354396817276e+00
2.902777777777778012e-01,1.045000000000000142e+02,6.593323744242166606e-01,5.258851037472505041e-01,1.759962674250165060e+00,-1.648331626756959434e+00
2.906250000000000222e-01,1.046250000000000142e+02,6.599440023932617860e-01,5.253125462366884380e-01,1.763016491919431550e+00,-1.649604179383483915e+00
2.909722222222222432e-01,1.047500000000000142e+02,6.605566928572425001e-01,5.247395421339404731e-01,1.766082619444623747e+00,-1.650903994641362615e+00
2.913194444444444642e-01,1.048750000000000000e+02,6.611704500637632931e-01,5.241660819761670975e-01,1.769160903464622736e+00,-1.652231052887431773e+00
2.916666666666666852e-01,1.050000000000000000e+02,6.617852782073309070e-01,5.235921563077018392e-01,1.772251191488738664e+00,-1.653585332441833256e+00
2.920138888888889062e-01,1.051250000000000000e+02,6.624011814296507650e-01,5.230177556807639183e-01,1.775353331875920926e+00,-1.654966809559703655e+00
2.923611111111111271e-01,1.052500000000000000e+02,6.630181638199209582e-01,5.224428706561793367e-01,1.778467173813493396e+00,-1.656375458403150702e+00
2.927083333333333481e-01,1.053750000000000000e+02,6.636362294151137986e-01,5.218674918041136257e-01,1.781592567295421592e+00,-1.657811251013501019e+00
2.930555555555555691e-01,1.055000000000000000e+02,6.642553822002530417e-01,5.212916097048120312e-01,1.784729363100122423e+00,-1.659274157283834761e+00
2.934027777777777901e-01,1.056250000000000000e+02,6.648756261086831154e-01,5.207152149493504689e-01,1.787877412767832963e+00,-1.660764144931834441e+00
2.937500000000000111e-01,1.057500000000000000e+02,6.654969650223276911e-01,5.201382981403955830e-01,1.791036568577537347e+00,-1.662281179472921755e+00
2.940972222222222321e-01,1.058750000000000000e+02,6.661194027719443689e-01,5.195608498929740193e-01,1.794206683523478896e+00,-1.663825224193725694e+00
2.944444444444444531e-01,1.060000000000000000e+02,6.667429431373670390e-01,5.189828608352510253e-01,1.797387611291247023e+00,-1.665396240125869065e+00
2.947916666666666741e-01,1.061250000000000000e+02,6.673675898477430257e-01,5.184043216093173756e-01,1.800579206233470009e+00,-1.666994186020091639e+00
2.951388888888888951e-01,1.062500000000000000e+02,6.679933465817595728e-01,5.178252228719865125e-01,1.803781323345113652e+00,-1.668619018320715242e+00
2.954861111111111160e-01,1.063750000000000000e+02,6.686202169678625573e-01,5.172455552955995683e-01,1.806993818238393557e+00,-1.670270691140456787e+00
2.958333333333333370e-01,1.065000000000000000e+02,6.692482045844675431e-01,5.166653095688386044e-01,1.810216547117327934e+00,-1.671949156235610134e+00
2.961805555555555580e-01,1.066250000000000000e+02,6.698773129601589549e-01,5.160844763975505067e-01,1.813449366751919367e+00,-1.673654362981581656e+00
2.965277777777777790e-01,1.067500000000000000e+02,6.705075455738841450e-01,5.155030465055757682e-01,1.816692134451997287e+00,-1.675386258348818602e+00
2.968750000000000000e-01,1.068750000000000000e+02,6.711389058551340270e-01,5.149210106355900374e-01,1.819944708040720727e+00,-1.677144786879104510e+00
2.972222222222222210e-01,1.070000000000000000e+02,6.717713971841187126e-01,5.143383595499496641e-01,1.823206945827755332e+00,-1.678929890662264057e+00
2.975694444444444420e-01,1.071250000000000000e+02,6.724050228919303818e-01,5.137550840315476819e-01,1.826478706582137956e+00,-1.680741509313253168e+00
2.979166666666666630e-01,1.072500000000000000e+02,6.730397862606982695e-01,5.131711748846777832e-01,1.829759849504835278e+00,-1.682579579949665227e+00
2.982638888888888840e-01,1.073750000000000000e+02,6.736756905237347715e-01,5.125866229359035131e-01,1.833050234201021089e+00,-1.684444037169658070e+00
2.986111111111111049e-01,1.075000000000000000e+02,6.743127388656692256e-01,5.120014190349387873e-01,1.836349720652057149e+00,-1.686334813030290425e+00
2.989583333333333259e-01,1.076250000000000000e+02,6.749509344225755880e-01,5.114155540555328505e-01,1.839658169187225578e+00,-1.688251837026305102e+00
2.993055555555555469e-01,1.077500000000000000e+02,6.755902802820867858e-01,5.108290188963633405e-01,1.842975440455192571e+00,-1.690195036069336076e+00
2.996527777777777679e-01,1.078750000000000000e+02,6.762307794835009656e-01,5.102418044819380105e-01,1.846301395395225864e+00,-1.692164334467577858e+00
2.999999999999999889e-01,1.080000000000000000e+02,6.768724350178779714e-01,5.096539017635006719e-01,1.849635895208192826e+00,-1.694159653905893181e+00
3.003472222222222099e-01,1.081250000000000000e+02,6.775152498281247215e-01,5.090653017199465724e-01,1.852978801327321623e+00,-1.696180913426392101e+00
3.006944444444444309e-01,1.082500000000000000e+02,6.781592268090701481e-01,5.084759953587426606e-01,1.856329975388763209e+00,-1.698228029409468709e+00
