motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,power_sigmoid_small,power_sigmoid_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,power_sigmoid_dsmall_dt,power_sigmoid_dlarge_dt
4.458333333333333592e-01,1.605000000000000000e+02,9.951929641648000757e-01,1.578137146120615064e-01,9.988422458670773718e-01,4.751205895876653429e-02,1.009862096345875315e+00,-2.004175025154259604e+00,-1.739309505884589768e-01,-1.104357546486286701e+00
4.461805555555555802e-01,1.606250000000000000e+02,9.955377779072948075e-01,1.571180275034091134e-01,9.987809917875309917e-01,4.712958489980312304e-02,9.762024455730446970e-01,-2.002977509933326239e+00,-1.788976466825202838e-01,-1.098695243871534721e+00
4.465277777777778012e-01,1.607500000000000000e+02,9.958708390472460481e-01,1.564227616265169984e-01,9.987180078492837731e-01,4.674907461404798070e-02,9.421671056946020473e-01,-2.001748730215092031e+00,-1.838949365730907504e-01,-1.093046216381616142e+00
4.468750000000000222e-01,1.608750000000000000e+02,9.961920171370473032e-01,1.557279278371138387e-01,9.986532834293653238e-01,4.637052348838466287e-02,9.077560767105682382e-01,-2.000488685999558758e+00,-1.889228217189813930e-01,-1.087410485242260583e+00
4.472222222222222432e-01,1.610000000000000000e+02,9.965011817290930773e-01,1.550335369909269234e-01,9.985868079035440381e-01,4.599392690240411419e-02,8.729693586209021916e-01,-1.999197377286724198e+00,-1.939813078752494202e-01,-1.081788071237164583e+00
4.475694444444444642e-01,1.611250000000000000e+02,9.967982023757765431e-01,1.543395999436850408e-01,9.985185706448882481e-01,4.561928022855654685e-02,8.378069514256241135e-01,-1.997874804076590127e+00,-1.990704047862352499e-01,-1.076178994710593306e+00
4.479166666666666852e-01,1.612500000000000000e+02,9.970829486294922051e-01,1.536461275511163127e-01,9.984485610224317353e-01,4.524657883230409627e-02,8.022688551247344479e-01,-1.996520966369154992e+00,-2.041901259049988537e-01,-1.070583275569996218e+00
4.482638888888889062e-01,1.613750000000000000e+02,9.973552900426333467e-01,1.529531306689490278e-01,9.983767683999303921e-01,4.487581807227247754e-02,7.663550697182330840e-01,-1.995135864164419681e+00,-2.093404881363548076e-01,-1.065000933288621221e+00
4.486111111111111271e-01,1.615000000000000000e+02,9.976150961675943618e-01,1.522606201529117798e-01,9.983031821347058132e-01,4.450699330040064350e-02,7.300655952061416709e-01,-1.993719497462385748e+00,-2.145215116009979717e-01,-1.059431986908123458e+00
4.489583333333333481e-01,1.616250000000000000e+02,9.978622365567687558e-01,1.515686068587319968e-01,9.982277915765663812e-01,4.414009986209010972e-02,6.934004315884171321e-01,-1.992271866263049862e+00,-2.197332194185519227e-01,-1.053876455041186766e+00
4.493055555555555691e-01,1.617500000000000000e+02,9.980965807625510333e-01,1.508771016421383004e-01,9.981505860668011820e-01,4.377513309635416849e-02,6.563595788650800067e-01,-1.990792970566413800e+00,-2.249756375076240877e-01,-1.048334355874138701e+00
4.496527777777777901e-01,1.618750000000000000e+02,9.983179983373342559e-01,1.501861153588593956e-01,9.980715549372412010e-01,4.341208833596488237e-02,6.189430370361552747e-01,-1.989282810372478894e+00,-2.302487944011716581e-01,-1.042805707169576879e+00
4.500000000000000111e-01,1.620000000000000000e+02,9.985263588335128171e-01,1.494956588646226270e-01,9.979906875093809138e-01,4.305096090759996663e-02,5.811508061015949744e-01,-1.987741385681241812e+00,-2.355527210757114576e-01,-1.037290526268979773e+00
4.503472222222222321e-01,1.621250000000000000e+02,9.987215318034805556e-01,1.488057430151566440e-01,9.979079730935577208e-01,4.269174613198856161e-02,5.429828860614233088e-01,-1.986168696492705221e+00,-2.408874507930087727e-01,-1.031788830095342169e+00
4.506944444444444531e-01,1.622500000000000000e+02,9.989033867996311988e-01,1.481163786661896797e-01,9.978234009881846722e-01,4.233443932405600574e-02,5.044392769156396117e-01,-1.984564742806868232e+00,-2.462530189531116076e-01,-1.026300635155792174e+00
4.510416666666666741e-01,1.623750000000000000e+02,9.990717933743588075e-01,1.474275766734499948e-01,9.977369604790321533e-01,4.197903579306772048e-02,4.655199786642441606e-01,-1.982929524623731066e+00,-2.516494629576620512e-01,-1.020825957544218010e+00
4.513888888888888951e-01,1.625000000000000000e+02,9.992266210800569981e-01,1.467393478926661554e-01,9.976486408385542015e-01,4.162553084277254012e-02,4.262249913072611585e-01,-1.981263041943294612e+00,-2.570768220825573880e-01,-1.015364812943894357e+00
4.517361111111111160e-01,1.626250000000000000e+02,9.993677394691200533e-01,1.460517031795656451e-01,9.975584313252598978e-01,4.127391977154426517e-02,3.865543148446423660e-01,-1.979565294765556871e+00,-2.625351373591257031e-01,-1.009917216630111136e+00
4.520833333333333370e-01,1.627500000000000000e+02,9.994950180939417006e-01,1.453646533898769189e-01,9.974663211831223952e-01,4.092419787252365992e-02,3.465079492764035485e-01,-1.977836283090518510e+00,-2.680244514630694685e-01,-1.004483183472799190e+00
4.524305555555555580e-01,1.628750000000000000e+02,9.996083265069155566e-01,1.446782093793290702e-01,9.973722996410268049e-01,4.057636043375789647e-02,3.060858946025943328e-01,-1.976076006918181527e+00,-2.735448086105062848e-01,-9.990627279391575133e-01
