theta_deg,theta_rad,normalized_t_deg,small_fraction_0_1,large_fraction_0_1,small_dq_dtheta_per_rad,large_dq_dtheta_per_rad,small_d2q_dtheta2_per_rad2,large_d2q_dtheta2_per_rad2
90.75,1.583886296184854,269.25,0.15895868363277887,0.1845252527218802,0.2586006383772443,-0.2636654266650947,-0.023648391235146643,-0.0038796667499945807
91.0,1.5882496193148399,269.0,0.160086811455464,0.1833747650421392,0.2584938762671407,-0.2636777418615478,-0.02528377655508471,-0.001763501811893558
91.25,1.5926129424448257,268.75,0.1612144579485394,0.18222424380385177,0.2583800304679672,-0.2636808014178808,-0.026895328089905152,0.0003627726490972144
91.5,1.5969762655748114,268.5,0.1623415924302145,0.1810737294879637,0.2582592048046088,-0.263674561661826,-0.028483123588135904,0.002498955480250808
91.75,1.6013395887047974,268.24999999999994,0.16346818467098012,0.17992326276406215,0.2581315027627085,-0.2636589797988098,-0.030047240798305543,0.004644845528840018
92.0,1.6057029118347832,268.0,0.16459420489212873,0.1787728844865465,0.2579970274886672,-0.263634013911953,-0.03158775746894105,0.006800241642137179
92.25,1.610066234964769,267.75,0.1657196237642744,0.17762263569079728,0.25785588178964397,-0.2635996229620707,-0.03310475134857142,0.008964942667415945
92.5,1.6144295580947547,267.5,0.16684441240587045,0.17647255758934816,0.2577081681335559,-0.2635557667876724,-0.034598300185724275,0.01113874745194887
92.75,1.6187928812247407,267.24999999999994,0.16796854238173142,0.17532269156805508,0.25755398864907825,-0.263502406104962,-0.03606848172892798,0.013321454843009324
93.0,1.6231562043547265,267.0,0.16909198570155237,0.17417307918226776,0.2573934451256441,-0.26343950250783776,-0.03751537372670989,0.015512863687868854
93.25,1.6275195274847123,266.75,0.1702147148184292,0.17302376215299806,0.2572266390134446,-0.2633670184678921,-0.03893905392759867,0.017712772833802088
93.5,1.631882850614698,266.5,0.171336702627375,0.17187478236309314,0.25705367142342933,-0.2632849173344119,-0.040339600080121836,0.019920981128080325
93.75,1.6362461737446838,266.25,0.17245792246384484,0.17072618185340283,0.25687464312730546,-0.2631931633343786,-0.041717089932807865,0.02213728741797752
