motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,structured15_small,structured15_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,structured15_dsmall_dt,structured15_dlarge_dt,source16_aligned_ddsmall_dt2,source16_aligned_ddlarge_dt2,structured15_ddsmall_dt2,structured15_ddlarge_dt2
3.472222222222222463e-03,1.250000000000000000e+00,1.516092376354516713e-01,9.989000639021969885e-01,1.611952092354205224e-01,9.996120257466676318e-01,2.059106504828773332e+00,-6.127354140014608097e-01,2.089916925920625612e+00,-2.209710585598426424e-01,5.081561934294482441e+00,-1.645842818588049283e+02,4.354027180848282441e+00,-6.149170017128059840e+01
3.819444444444444753e-03,1.375000000000000000e+00,1.523245098474330650e-01,9.986774229107152623e-01,1.619211361381026615e-01,9.995316013771864405e-01,2.060856686247278358e+00,-6.695736783554265825e-01,2.091418682209117641e+00,-2.422488166825432221e-01,4.999483036292128091e+00,-1.628041208199883556e+02,4.296116403416926133e+00,-6.106846160776968446e+01
4.166666666666666609e-03,1.500000000000000000e+00,1.530403848134456457e-01,9.984351537217963646e-01,1.626475809962845964e-01,9.994438143776195327e-01,2.062578368048421762e+00,-7.257938312375800116e-01,2.092900359109965969e+00,-2.633799032513905458e-01,4.917404138289775517e+00,-1.610239597811718397e+02,4.238369961377885353e+00,-6.064687153261461816e+01
4.513888888888889332e-03,1.625000000000000222e+00,1.537568526377889877e-01,9.981734709574797693e-01,1.633745368478693449e-01,9.993487155762753593e-01,2.064271550232202213e+00,-7.813958726479227623e-01,2.094362013739649697e+00,-2.843648901493507353e-01,4.835325240287422055e+00,-1.592437987423552386e+02,4.180788174871726603e+00,-6.022692701498905166e+01
4.861111111111111188e-03,1.750000000000000000e+00,1.544739034247622211e-01,9.978925892398038400e-01,1.641019967506119059e-01,9.992463556030681815e-01,2.065936232798621042e+00,-8.363798025864318531e-01,2.095803703325810119e+00,-3.052043482417419740e-01,4.753246342285102344e+00,-1.574636377035394048e+02,4.123371364038972864e+00,-5.980862512406667264e+01
5.208333333333333912e-03,1.875000000000000222e+00,1.551915272786655309e-01,9.975927231908076065e-01,1.648299537821572291e-01,9.991367848898718984e-01,2.067572415747678249e+00,-8.907456210531513596e-01,2.097225485207248052e+00,-3.258988473762347016e-01,4.671167444282748882e+00,-1.556834766647228605e+02,4.066119849020151555e+00,-5.939196292902115459e+01
5.555555555555555768e-03,2.000000000000000000e+00,1.559097143037978528e-01,9.972740874325299876e-01,1.655584010400780182e-01,9.990200536708733203e-01,2.069180099079372503e+00,-9.444933280480382054e-01,2.098627416833921622e+00,-3.464489563828505592e-01,4.589088546280429171e+00,-1.539033156259070267e+02,4.009033949955809639e+00,-5.897693749902617810e+01
5.902777777777777624e-03,2.125000000000000000e+00,1.566284546044592885e-01,9.969368965870094579e-01,1.662873316419148650e-01,9.988962119829255526e-01,2.070759282793706024e+00,-9.976229235711352450e-01,2.100009555766950253e+00,-3.668552430739639991e-01,4.507009648278076597e+00,-1.521231545870904824e+02,3.952113986986515837e+00,-5.856354590325543796e+01
6.250000000000000347e-03,2.250000000000000000e+00,1.573477382849490791e-01,9.965813652762851582e-01,1.670167387252139424e-01,9.987653096659014906e-01,2.072309966890677035e+00,-1.050134407622421717e+00,2.101371959678614232e+00,-3.871182742443008418e-01,4.424930750275723135e+00,-1.503429935482739097e+02,3.895360280252797125e+00,-5.815178521088255792e+01
6.597222222222222203e-03,2.375000000000000000e+00,1.580675554495667712e-01,9.962077081223956743e-01,1.677466154475664439e-01,9.986273963630464268e-01,2.073832151370286425e+00,-1.102027780201895624e+00,2.102714686352354256e+00,-4.072386156709392746e-01,4.342851852273369673e+00,-1.485628325094573938e+02,3.838773149895171599e+00,-5.774165249108130382e+01
6.944444444444444926e-03,2.500000000000000000e+00,1.587878962026115504e-01,9.958161397473801468e-01,1.684769549866456384e-01,9.984825215213325444e-01,2.075325836232533749e+00,-1.153303041309538424e+00,2.104037793682769220e+00,-4.272168321133094082e-01,4.260772954271049073e+00,-1.467826714706415316e+02,3.782352916054204428e+00,-5.733314481302527810e+01
7.291666666666666782e-03,2.625000000000000000e+00,1.595087506483835460e-01,9.954068747732769395e-01,1.692077505402464210e-01,9.983307343918113030e-01,2.076791021477419008e+00,-1.203960190945390085e+00,2.105341339675616652e+00,-4.470534873131929432e-01,4.178694056268696500e+00,-1.450025104318249873e+02,3.726099898870450566e+00,-5.692625924588815423e+01
7.638888888888889506e-03,2.750000000000000000e+00,1.602301088911817217e-01,9.949801278221255263e-01,1.699389953263248931e-01,9.981720840299673769e-01,2.078227707104942201e+00,-1.253999229109410640e+00,2.106625382447817607e+00,-4.667491439947240028e-01,4.096615158266375900e+00,-1.432223493930091536e+02,3.670014418484417895e+00,-5.652099285884366253e+01
7.986111111111112229e-03,2.875000000000000444e+00,1.609519610353061791e-01,9.945361135159640487e-01,1.706706825830346941e-01,9.980066192960717064e-01,2.079635893115104217e+00,-1.303420155801639835e+00,2.107889980227450888e+00,-4.863043638643882449e-01,4.014536260264022438e+00,-1.414421883541926093e+02,3.614096795036689347e+00,-5.611734272106543386e+01
8.333333333333333218e-03,3.000000000000000000e+00,1.616742971850558541e-01,9.940750464768318695e-01,1.714028055687679686e-01,9.978343888555348817e-01,2.081015579507902835e+00,-1.352222971022038589e+00,2.109135191353755268e+00,-5.057197076110239164e-01,3.932457362261703171e+00,-1.396620273153767471e+02,3.558347348667764365e+00,-5.571530590172719855e+01
8.680555555555555941e-03,3.125000000000000000e+00,1.623971074447308482e-01,9.935971413267673524e-01,1.721353575621918652e-01,9.976554411792605270e-01,2.082366766283340720e+00,-1.400407674770645983e+00,2.110361074277129934e+00,-5.249957349058207434e-01,3.850378464259350153e+00,-1.378818662765601744e+02,3.502766399518201457e+00,-5.531487947000257321e+01
9.027777777777778664e-03,3.250000000000000444e+00,1.631203819186304582e-01,9.931026126878094162e-01,1.728683318622884213e-01,9.974698245439989064e-01,2.083689453441416983e+00,-1.447974267047440922e+00,2.111567687559133155e+00,-5.441330044023204859e-01,3.768299566256996247e+00,-1.361017052377436585e+02,3.447354267728565347e+00,-5.491606049506526688e+01
9.374999999999999653e-03,3.375000000000000000e+00,1.638441107110541195e-01,9.925916751819972017e-01,1.736017217883932817e-01,9.972775870326997527e-01,2.084983640982130737e+00,-1.494922747852425626e+00,2.112755089872484504e+00,-5.631320737364170492e-01,3.686220668254643229e+00,-1.343215441989270857e+02,3.392111273439380348e+00,-5.451884604608897433e+01
9.722222222222222376e-03,3.500000000000000000e+00,1.645682839263011288e-01,9.920645434313694055e-01,1.743355206802336688e-01,9.970787765348659848e-01,2.086249328905482869e+00,-1.541253117185579224e+00,2.113923340001063522e+00,-5.819934995263560396e-01,3.604141770252323518e+00,-1.325413831601112520e+02,3.337037736791170772e+00,-5.412323319224731222e+01
1.006944444444444510e-02,3.625000000000000444e+00,1.652928916686715877e-01,9.915214320579646134e-01,1.750697218979667680e-01,9.968734407469070913e-01,2.087486517211472936e+00,-1.586965375046941462e+00,2.115072496839907501e+00,-6.007178373727356524e-01,3.522062872249970056e+00,-1.307612221212947077e+02,3.282133977924496904e+00,-5.372921900271398954e+01
1.041666666666666782e-02,3.750000000000000444e+00,1.660179240424643765e-01,9.909625556838218552e-01,1.758043188222188913e-01,9.966616271724921816e-01,2.088695205900100493e+00,-1.632059521436473037e+00,2.116202619395215478e+00,-6.193056418585051182e-01,3.439983974247650345e+00,-1.289810610824789023e+02,3.227400316979910588e+00,-5.333680054666273662e+01
1.076388888888888881e-02,3.875000000000000000e+00,1.667433711519797357e-01,9.903881289309800495e-01,1.765393048541240850e-01,9.964433831229037031e-01,2.089875394971366429e+00,-1.676535556354212364e+00,2.117313766784344686e+00,-6.377574665489662564e-01,3.357905076245296438e+00,-1.272009000436623154e+02,3.172837074097945465e+00,-5.294597489326715589e+01
1.111111111111111154e-02,4.000000000000000000e+00,1.674692231015167676e-01,9.897983664214775601e-01,1.772746734153629322e-01,9.962187557173903807e-01,2.091027084425271632e+00,-1.720393479800140124e+00,2.118405998235816323e+00,-6.560738639917726989e-01,3.275826178242942976e+00,-1.254207390048457711e+02,3.118444569419121404e+00,-5.255673911170094925e+01
1.145833333333333426e-02,4.125000000000000000e+00,1.681954699953750743e-01,9.891934827773537497e-01,1.780104179481999949e-01,9.959877918835209343e-01,2.092150274261813880e+00,-1.763633291774256540e+00,2.119479373089306229e+00,-6.742553857169304443e-01,3.193747280240590403e+00,-1.236405779660291984e+02,3.064223123084001354e+00,-5.216909027113780439e+01
1.180555555555555525e-02,4.250000000000000000e+00,1.689221019378541744e-01,9.885736926206472042e-01,1.787465319155231991e-01,9.957505383575373514e-01,2.093244964480994064e+00,-1.806254992276561389e+00,2.120533950795651990e+00,-6.923025822367965265e-01,3.111668382238237385e+00,-1.218604169272126398e+02,3.010173055233141604e+00,-5.178302544075140190e+01
1.215277777777777797e-02,4.375000000000000000e+00,1.696491090332530316e-01,9.879392105733971752e-01,1.794830088008831370e-01,9.955070416847079384e-01,2.094311155082811293e+00,-1.848258581307020920e+00,2.121569790916854270e+00,-7.102160030460804574e-01,3.029589484235950980e+00,-1.200802558883975450e+02,2.956294686007065131e+00,-5.139854168971538684e+01
1.250000000000000069e-02,4.500000000000000000e+00,1.703764813858722749e-01,9.872902512576416933e-01,1.802198421085307312e-01,9.952573482196811483e-01,2.095348846067268234e+00,-1.889644058865703746e+00,2.122586953126069709e+00,-7.279961966218444491e-01,2.947510586233597518e+00,-1.183000948495809865e+02,2.902588335546299803e+00,-5.101563608720346110e+01
1.284722222222222342e-02,4.625000000000000000e+00,1.711042091000112009e-01,9.866270292954201215e-01,1.809570253634557868e-01,9.950015041268386318e-01,2.096358037434363997e+00,-1.930411424952575006e+00,2.123585497207617134e+00,-7.456437104235016378e-01,2.865431688231210305e+00,-1.165199338107644564e+02,2.849054323991410786e+00,-5.063430570238930528e+01
1.319444444444444441e-02,4.750000000000000000e+00,1.718322822799686900e-01,9.859497593087707124e-01,1.816945521114254891e-01,9.947395553806485102e-01,2.097338729184096806e+00,-1.970560679567634699e+00,2.124565483056972237e+00,-7.631590908928175265e-01,2.783352790228857288e+00,-1.147397727719478837e+02,2.795692971482945044e+00,-5.025454760444659996e+01
1.354166666666666713e-02,4.875000000000000000e+00,1.725606910300440666e-01,9.852586559197333838e-01,1.824324159190241212e-01,9.944715477660188707e-01,2.098290921316466662e+00,-2.010091822710867504e+00,2.125526970680774674e+00,-7.805428834539093197e-01,2.701273892226571327e+00,-1.129596117331320499e+02,2.742504598161435325e+00,-4.987635886254900441e+01
1.388888888888888985e-02,5.000000000000000000e+00,1.732894254545379042e-01,9.845539337503456112e-01,1.831706103736908120e-01,9.941975268786512610e-01,2.099214613831475340e+00,-2.049004854382304952e+00,2.126470020196820965e+00,-7.977956325132472548e-01,2.619194994224217421e+00,-1.111794506943154772e+02,2.689489524167399281e+00,-4.949973654587020633e+01
1.423611111111111084e-02,5.125000000000000000e+00,1.740184756577492775e-01,9.838358074226470906e-01,1.839091290837579218e-01,9.939175381253938513e-01,2.100109806729121953e+00,-2.087299774581930834e+00,2.127394691834070262e+00,-8.149178814596520493e-01,2.537116096221864403e+00,-1.093992896554989329e+02,2.636648069641405634e+00,-4.912467772358387919e+01
1.458333333333333356e-02,5.250000000000000000e+00,1.747478317439776496e-01,9.831044915586765187e-01,1.846479656784896783e-01,9.936316267245945966e-01,2.100976500009407388e+00,-2.124976583309745592e+00,2.128301045932638580e+00,-8.319101726642970096e-01,2.455037198219511385e+00,-1.076191286166823744e+02,2.583980554724010670e+00,-4.875117946486369647e+01
1.493055555555555629e-02,5.375000000000000000e+00,1.754774838175222340e-01,9.823602007804731473e-01,1.853871138081217007e-01,9.933398377064549534e-01,2.101814693672330314e+00,-2.162035280565718587e+00,2.129189142943803681e+00,-8.487730474807078096e-01,2.372958300217190786e+00,-1.058389675778672796e+02,2.531487299555735593e+00,-4.837923883888334586e+01
1.527777777777777901e-02,5.500000000000000000e+00,1.762074219826831878e-01,9.816031497100748959e-01,1.861265671438987468e-01,9.930422159133832638e-01,2.102624387717891619e+00,-2.198475866349910657e+00,2.130059043430001520e+00,-8.655070462447614910e-01,2.290879402214837324e+00,-1.040588065390507211e+02,2.479168624277106048e+00,-4.800885291481647954e+01
1.562500000000000000e-02,5.625000000000000000e+00,1.769376363437596966e-01,9.808335529695206834e-01,1.868663193781131826e-01,9.927388060003475845e-01,2.103405582146091302e+00,-2.234298340662291604e+00,2.130910808064832462e+00,-8.821127082746876846e-01,2.208800504212484306e+00,-1.022786455002341484e+02,2.427024849028685427e+00,-4.764001876183682072e+01
1.597222222222222446e-02,5.750000000000000888e+00,1.776681170050513348e-01,9.800516251808494284e-01,1.876063642241439233e-01,9.924296524352295146e-01,2.104158276956928475e+00,-2.269502703502875640e+00,2.131744497633050628e+00,-8.985905718710672785e-01,2.126721606210130844e+00,-1.004984844614168793e+02,2.375056293951027353e+00,-4.727273344911798603e+01
1.631944444444444545e-02,5.875000000000000000e+00,1.783988540708576209e-01,9.792575809661007158e-01,1.883466954164954021e-01,9.921147994991774688e-01,2.104882472150403139e+00,-2.304088954871633899e+00,2.132560173030574990e+00,-9.149411743168336386e-01,2.044642708207777826e+00,-9.871832342260032078e+01,2.323263279184664576e+00,-4.690699404583371290e+01
1.666666666666666644e-02,6.000000000000000000e+00,1.791298376454774910e-01,9.784516349473130203e-01,1.890873067108356231e-01,9.917942912869598393e-01,2.105578167726516625e+00,-2.338057094768552613e+00,2.133357895264481385e+00,-9.311650518772722762e-01,1.962563810205491643e+00,-9.693816238378522598e+01,2.271646124870108974e+00,-4.654279762115766061e+01
1.701388888888889089e-02,6.125000000000000888e+00,1.798610578332116017e-01,9.776340017465247056e-01,1.898281918840346583e-01,9.914681717073187128e-01,2.106245363685268046e+00,-2.371407123193688182e+00,2.134137725453006507e+00,-9.472627398000196264e-01,1.880484912203138403e+00,-9.515800134496865326e+01,2.220205151147928824e+00,-4.618014124426346712e+01
1.736111111111111188e-02,6.250000000000000000e+00,1.805925047383589443e-01,9.768048959857748015e-01,1.905693447342034497e-01,9.911364844833225884e-01,2.106884060026657846e+00,-2.404139040147012629e+00,2.134899724825548351e+00,-9.632347723150659347e-01,1.798406014200784719e+00,-9.337784030615210895e+01,2.168940678158687518e+00,-4.581902198432486273e+01
1.770833333333333287e-02,6.375000000000000000e+00,1.813241684652190377e-01,9.759645322871018935e-01,1.913107590807328062e-01,9.907992731527204278e-01,2.107494256750685580e+00,-2.436252845628525510e+00,2.135643954722662219e+00,-9.790816826347509272e-01,1.716327116198431701e+00,-9.159767926733553622e+01,2.117853026042899156e+00,-4.545943691051549962e+01
1.805555555555555733e-02,6.500000000000000888e+00,1.820560391180911231e-01,9.751131252725456777e-01,1.920524287643318173e-01,9.904565810682945948e-01,2.108075953857351248e+00,-2.467748539638213945e+00,2.136370476596066492e+00,-9.948040029537693618e-01,1.634248218196111768e+00,-8.981751822851971667e+01,2.066942514941096043e+00,-4.510138309200905837e+01
1.840277777777777832e-02,6.625000000000000000e+00,1.827881068012753019e-01,9.742508895641440736e-01,1.927943476470654061e-01,9.901084513982142399e-01,2.108629151346654851e+00,-2.498626122176104580e+00,2.137079352008634636e+00,-1.010402264449164145e+00,1.552169320193758306e+00,-8.803735718970314394e+01,2.016209464993835798e+00,-4.474485759797919826e+01
1.874999999999999931e-02,6.750000000000000000e+00,1.835203616190707876e-01,9.733780397839359999e-01,1.935365096123943529e-01,9.897549271263889059e-01,2.109153849218597276e+00,-2.528885593242182761e+00,2.137770642634405860e+00,-1.025876997280334102e+00,1.470090422191405066e+00,-8.625719615088659964e+01,1.965654196341672710e+00,-4.438985749759963539e+01
1.909722222222222376e-02,6.875000000000000888e+00,1.842527936757771823e-01,9.724947905539605975e-01,1.942789085652134595e-01,9.893960510528214680e-01,2.109650047473177192e+00,-2.558526952836450263e+00,2.138444410258575346e+00,-1.041228730589028206e+00,1.388011524189051604e+00,-8.447703511207005533e+01,1.915277029125136643e+00,-4.403637986004402194e+01
1.944444444444444475e-02,7.000000000000000000e+00,1.849853930756932829e-01,9.716013564962575622e-01,1.950215384318901013e-01,9.890318657939618507e-01,2.110117746110394599e+00,-2.587550200958883551e+00,2.139100716777500022e+00,-1.056457992499346021e+00,1.305932626186765200e+00,-8.269687407325496054e+01,1.865078283484759680e+00,-4.368442175448603138e+01
1.979166666666666574e-02,7.125000000000000000e+00,1.857181499231199129e-01,9.706979522328638144e-01,1.957643931603021137e-01,9.886624137830601899e-01,2.110556945130250828e+00,-2.615955337609528364e+00,2.139739624198694123e+00,-1.071565310117741587e+00,1.223853728184412182e+00,-8.091671303443840202e+01,1.815058279561084786e+00,-4.333398025009935139e+01
2.013888888888889020e-02,7.250000000000000888e+00,1.864510543223560357e-01,9.697847923858191610e-01,1.965074667198772607e-01,9.882877372705201058e-01,2.110967644532744991e+00,-2.643742362788362055e+00,2.140361194640835851e+00,-1.086551209533019646e+00,1.141774830182058942e+00,-7.913655199562182929e+01,1.765217337494679795e+00,-4.298505241605763416e+01
2.048611111111111119e-02,7.375000000000000000e+00,1.871840963777013644e-01,9.688620915771624098e-01,1.972507531016319260e-01,9.879078783242523087e-01,2.111349844317877977e+00,-2.670911276495384623e+00,2.140965490333758936e+00,-1.101416215816337418e+00,1.059695932179672173e+00,-7.735639095680527078e+01,1.715555777426068795e+00,-4.263763532153461711e+01
2.083333333333333565e-02,7.500000000000000888e+00,1.879172661934542798e-01,9.679300644289327016e-01,1.979942463182094992e-01,9.875228788300277616e-01,2.111703544485648010e+00,-2.697462078730584967e+00,2.141552573618462407e+00,-1.116160853021202382e+00,9.776170341773855466e-01,-7.557622991798943701e+01,1.666073919495781430e+00,-4.229172603570390976e+01
2.118055555555555663e-02,7.625000000000000000e+00,1.886505538739158550e-01,9.669889255631680669e-01,1.987379404039181785e-01,9.871327804918311744e-01,2.112028745036056421e+00,-2.723394769493985290e+00,2.142122506947099492e+00,-1.130785644183477157e+00,8.955381361750321956e-01,-7.379606887917287850e+01,1.616772083844370655e+00,-4.194732162773922823e+01
2.152777777777777762e-02,7.750000000000000000e+00,1.893839495233849701e-01,9.660388896019077576e-01,1.994818294147704119e-01,9.867376248322140553e-01,2.112325445969102322e+00,-2.748709348785573603e+00,2.142675352882986495e+00,-1.145291111321373512e+00,8.134592381726788446e-01,-7.201590784035633419e+01,1.567650590612395645e+00,-4.160441916681425312e+01
2.187500000000000208e-02,7.875000000000000888e+00,1.901174432461611163e-01,9.650801711671908034e-01,2.002259074285216989e-01,9.863374531926484279e-01,2.112593647284787046e+00,-2.773405816605350349e+00,2.143211174100598360e+00,-1.159677775435456581e+00,7.313803401703254936e-01,-7.023574680153976146e+01,1.518709759940381820e+00,-4.126301572210262236e+01
2.222222222222222307e-02,8.000000000000000000e+00,1.908510251465435903e-01,9.641129848810564562e-01,2.009701685447087272e-01,9.859323067338801039e-01,2.112833348983109705e+00,-2.797484172953297321e+00,2.143730033385571776e+00,-1.173946156508642202e+00,6.493014421680058934e-01,-6.845558576272466667e+01,1.469949911968857936e+00,-4.092310836277805919e+01
2.256944444444444406e-02,8.125000000000000000e+00,1.915846853288324658e-01,9.631375453655421914e-01,2.017146068846878415e-01,9.855222264362816231e-01,2.113044551064070298e+00,-2.820944417829451378e+00,2.144231993634702071e+00,-1.188096773506200021e+00,5.672225441656526534e-01,-6.667542472390810815e+01,1.421371366838381611e+00,-4.058469415801419444e+01
2.291666666666666852e-02,8.250000000000000000e+00,1.923184138973270119e-01,9.621540672426874830e-01,2.024592165916735687e-01,9.851072531002060817e-01,2.113227253527669713e+00,-2.843786551233795201e+00,2.144717117855944100e+00,-1.202130144375751275e+00,4.851436461632993580e-01,-6.489526368509156384e+01,1.372974444689508244e+00,-4.024777017698475845e+01
2.326388888888888951e-02,8.375000000000000000e+00,1.930522009563267194e-01,9.611627651345314716e-01,2.032039918307785298e-01,9.846874273463405158e-01,2.113381456373906175e+00,-2.866010573166327013e+00,2.145185469168412684e+00,-1.216046786047266792e+00,4.030647481609460070e-01,-6.311510264627501243e+01,1.324759465662745050e+00,-3.991233348886337495e+01
2.361111111111111049e-02,8.500000000000000000e+00,1.937860366101305520e-01,9.601638536631128540e-01,2.039489267890495505e-01,9.842627896160589529e-01,2.113507159602781016e+00,-2.887616483627039266e+00,2.145637110802383507e+00,-1.229847214433073210e+00,3.209858501586594359e-01,-6.133494160745918578e+01,1.276726749898675184e+00,-3.957838116282377428e+01
2.395833333333333495e-02,8.625000000000000000e+00,1.945199109630391943e-01,9.591575474504699939e-01,2.046940156755092388e-01,9.838333801717755733e-01,2.113604363214293791e+00,-2.908604282615948389e+00,2.146072106099292220e+00,-1.243531944427845870e+00,2.389069521563061405e-01,-5.955478056864262726e+01,1.228876617537802085e+00,-3.924591026803959437e+01
2.430555555555555594e-02,8.750000000000000000e+00,1.952538141193516652e-01,9.581440611186422540e-01,2.054392527211918729e-01,9.833992390972988717e-01,2.113673067208445389e+00,-2.928973970133047278e+00,2.146490518511732226e+00,-1.257101489908613035e+00,1.568280541539528450e-01,-5.777461952982604743e+01,1.181209388720686038e+00,-3.891491787368453004e+01
2.465277777777778040e-02,8.875000000000001776e+00,1.959877361833673726e-01,9.571236092896681091e-01,2.061846321791835079e-01,9.829604062981840418e-01,2.113713271585234477e+00,-2.948725546178334156e+00,2.146892411603459561e+00,-1.270556363734756777e+00,7.474915615159954951e-02,-5.599445849100950312e+01,1.133725383587882440e+00,-3.858540104893225475e+01
2.500000000000000139e-02,9.000000000000000000e+00,1.967216672593856130e-01,9.560964065855874772e-01,2.069301483246605289e-01,9.825169215020870261e-01,2.113724976344661499e+00,-2.967859010751793480e+00,2.147277849049388898e+00,-1.283897077748007876e+00,-7.329741850720293550e-03,-5.421429745219439411e+01,1.086424922279919381e+00,-3.825735686295644200e+01
2.534722222222222238e-02,9.125000000000000000e+00,1.974555974517064605e-01,9.550626676284367234e-01,2.076757954549280361e-01,9.820688242591176786e-01,2.113708181486726900e+00,-2.986374363853465219e+00,2.147646894635594439e+00,-1.297124142772452027e+00,-8.940863985307358208e-02,-5.243413641337711795e+01,1.039308324937326278e+00,-3.793078238493076526e+01
2.569444444444444683e-02,9.250000000000000000e+00,1.981895168646292116e-01,9.540226070402569869e-01,2.084215678894578427e-01,9.816161539421928151e-01,2.113662887011430236e+00,-3.004271605483318730e+00,2.147999612259311242e+00,-1.310238068614525186e+00,-1.714875378554268914e-01,-5.065397537456056654e+01,9.923759117006580865e-01,-3.760567468402890512e+01
2.604166666666666782e-02,9.375000000000000000e+00,1.989234156024533295e-01,9.529764394430860763e-01,2.091674599699278048e-01,9.811589497473899302e-01,2.113589092918771506e+00,-3.021550735641359786e+00,2.148336065928933447e+00,-1.323239364063015566e+00,-2.535664358577801036e-01,-4.887381433574400802e+01,9.456280027104673191e-01,-3.728203082942454216e+01
2.638888888888888881e-02,9.500000000000000000e+00,1.996572837694777780e-01,9.519243794589639096e-01,2.099134660602603453e-01,9.806972506943005818e-01,2.113486799208751155e+00,-3.038211754327576397e+00,2.148656319764015610e+00,-1.336128536889064300e+00,-3.356453338600665637e-01,-4.709365329692890612e+01,8.990649181072865037e-01,-3.695984789029137829e+01
2.673611111111111327e-02,9.625000000000000000e+00,2.003911114700032692e-01,9.508666417099276291e-01,2.106595805466612015e-01,9.802310956263831088e-01,2.113356005881368738e+00,-3.054254661541995208e+00,2.148960437995272699e+00,-1.348906093846163001e+00,-4.177242318624199147e-01,-4.531349225811235470e+01,8.526869780316428393e-01,-3.663912293580303015e+01
2.708333333333333426e-02,9.750000000000000000e+00,2.011248888083287945e-01,9.498034408180169308e-01,2.114057978376571723e-01,9.797605232113170137e-01,2.113196712936624255e+00,-3.069679457284603341e+00,2.149248484964578321e+00,-1.361572540670156650e+00,-4.998031298647731546e-01,-4.353333121929580329e+01,8.064945026240881720e-01,-3.631985303513322805e+01
2.743055555555555525e-02,9.875000000000000000e+00,2.018586058887537615e-01,9.487349914052705113e-01,2.121521123641351148e-01,9.792855719413553484e-01,2.113008920374518596e+00,-3.084486141555399463e+00,2.149520525124966941e+00,-1.374128382079240929e+00,-5.818820278671265056e-01,-4.175317018047924478e+01,7.604878120251876705e-01,-3.600203525745563837e+01
2.777777777777777971e-02,1.000000000000000000e+01,2.025922528155775226e-01,9.476615080937276225e-01,2.128985185793815793e-01,9.788062801336786523e-01,2.112792628195049982e+00,-3.098674714354379134e+00,2.149776623040631218e+00,-1.386574121773964219e+00,-6.639609258694463279e-01,-3.997300914166338970e+01,7.146672263754599852e-01,-3.568566667194392039e+01
2.812500000000000069e-02,1.012500000000000000e+01,2.033258196931001238e-01,9.465832055054264060e-01,2.136450109591202240e-01,9.783226859307481149e-01,2.112547836398220635e+00,-3.112245175681553455e+00,2.150016843386927334e+00,-1.398910262437227381e+00,-7.460398238717995678e-01,-3.819284810284683829e+01,6.690330658154342025e-01,-3.537074434777176180e+01
2.847222222222222168e-02,1.025000000000000000e+01,2.040592966256207785e-01,9.455002982624058916e-01,2.143915840015502283e-01,9.778348273006588487e-01,2.112274544984027891e+00,-3.125197525536915766e+00,2.150241250950367888e+00,-1.411137305734281533e+00,-8.281187218741529188e-01,-3.641268706403028688e+01,6.235856504856736038e-01,-3.505726535411283606e+01
2.881944444444444614e-02,1.037500000000000000e+01,2.047926737174390888e-01,9.444130009867049980e-01,2.151382322273856229e-01,9.773427420374933838e-01,2.111972753952473969e+00,-3.137531763920466066e+00,2.150449910628626782e+00,-1.423255752312732492e+00,-9.101976198765062698e-01,-3.463252602521372836e+01,5.783253005267284808e-01,-3.474522676014083089e+01
2.916666666666666713e-02,1.050000000000000000e+01,2.055259411324134311e-01,9.433215283003635321e-01,2.158849501798938975e-01,9.768464677616748304e-01,2.111643586925266991e+00,-3.149247890832196362e+00,2.150642887430538330e+00,-1.435266101802534555e+00,-9.781447176520418063e-01,-3.285236498639863356e+01,5.332523360791310285e-01,-3.443462563502940554e+01
2.951388888888889159e-02,1.062500000000000178e+01,2.062590907177949129e-01,9.422260948254183033e-01,2.166317324249345810e-01,9.763460419203205953e-01,2.111295060635761445e+00,-3.160345906272126193e+00,2.150820246476095488e+00,-1.447168852815997608e+00,-1.029366709896640586e+00,-3.107220394758207505e+01,4.883670772833987317e-01,-3.412545904795226193e+01
2.986111111111111258e-02,1.075000000000000000e+01,2.069921161993584502e-01,9.411269151839093405e-01,2.173785735509968786e-01,9.758415017875952113e-01,2.110928748932282772e+00,-3.170825810240243126e+00,2.150982052996451621e+00,-1.458964502947780240e+00,-1.080588702141259683e+00,-2.929204290876552363e+01,4.436698442801006448e-01,-3.381772406808305220e+01
3.020833333333333356e-02,1.087500000000000000e+01,2.077250114016125360e-01,9.400242039978752295e-01,2.181254681692392228e-01,9.753328844650641649e-01,2.110544651814830086e+00,-3.180687602736549380e+00,2.151128372333920513e+00,-1.470653548774895736e+00,-1.131810694385858573e+00,-2.751188186994896867e+01,3.991609572097844505e-01,-3.351141776459547827e+01
3.055555555555555802e-02,1.100000000000000000e+01,2.084577701490658574e-01,9.389181758893553331e-01,2.188724109135279927e-01,9.748202268820468364e-01,2.110142769283403830e+00,-3.189931283761039627e+00,2.151259269941976804e+00,-1.482236485856706976e+00,-1.183032686630415942e+00,-2.573172083113312780e+01,3.548407362129819553e-01,-3.320653720666318520e+01
3.090277777777777901e-02,1.112500000000000000e+01,2.091903862662286284e-01,9.378090454803875708e-01,2.196193964404757337e-01,9.743035657959703277e-01,2.109723101338003559e+00,-3.198556853313723636e+00,2.151374811385251107e+00,-1.493713808734931314e+00,-1.234254678875014388e+00,-2.395155979231657284e+01,3.107095014302209690e-01,-3.290307946345989620e+01
