motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,beta_cdf_small,beta_cdf_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,beta_cdf_dsmall_dt,beta_cdf_dlarge_dt
8.468750000000000444e-01,3.048750000000000000e+02,1.542496356938650830e-02,3.266845744836298637e-01,6.413447782499847108e-03,6.369248955093408382e-01,-9.427978774700318532e-01,1.708960282675053177e+00,4.014893433280864454e-01,3.870117210981546485e+00
8.472222222222222099e-01,3.050000000000000000e+02,1.509942808544664609e-02,3.272778165963222130e-01,6.553586976478334089e-03,6.382682059172888334e-01,-9.322891926116466665e-01,1.708113665429566774e+00,4.057116350451490105e-01,3.867346125548140723e+00
8.475694444444444864e-01,3.051250000000000000e+02,1.477753865605317685e-02,3.278707640978151261e-01,6.695191432429470346e-03,6.396105493373626105e-01,-9.217966032836840684e-01,1.707263322167964725e+00,4.099292518849617095e-01,3.864547360931783526e+00
8.479166666666666519e-01,3.052500000000000000e+02,1.445928969247991559e-02,3.284634156943535555e-01,6.838259526712449875e-03,6.409519161588428382e-01,-9.113201094861357321e-01,1.706409252890245476e+00,4.141421914393839665e-01,3.861720917752426985e+00
8.482638888888889284e-01,3.053750000000000000e+02,1.414467560600130014e-02,3.290557700921816764e-01,6.982789634858935918e-03,6.422922967712256792e-01,-9.008597112190052103e-01,1.705551457596409692e+00,4.183504513496689170e-01,3.858866796636913232e+00
8.486111111111110938e-01,3.055000000000000000e+02,1.383369080789162778e-02,3.296478259975433311e-01,7.128780131589932019e-03,6.436316815642270095e-01,-8.904154084823013848e-01,1.704689936286457597e+00,4.225540293049241392e-01,3.855984998218986437e+00
8.489583333333333703e-01,3.056250000000000000e+02,1.352632970942437528e-02,3.302395821166844159e-01,7.276229390832140466e-03,6.449700609277827512e-01,-8.799872012759990536e-01,1.703824688960387634e+00,4.267529230406381657e-01,3.853075523139328329e+00
8.493055555555555358e-01,3.057500000000000000e+02,1.322258672187445229e-02,3.308310371558477181e-01,7.425135785733828070e-03,6.463074252520534246e-01,-8.695750896001274155e-01,1.702955715618202692e+00,4.309471303372647832e-01,3.850138372045571078e+00
8.496527777777778123e-01,3.058750000000000000e+02,1.292245625651568600e-02,3.314221898212784678e-01,7.575497688680260001e-03,6.476437649274261465e-01,-8.591790734546697061e-01,1.702083016259900328e+00,4.351366490188691705e-01,3.847173545592328825e+00
8.499999999999999778e-01,3.060000000000000000e+02,1.262593272462222624e-02,3.320130388192209514e-01,7.727313471308272334e-03,6.489790703445135200e-01,-8.487991528396304775e-01,1.701206590885481873e+00,4.393214769518151708e-01,3.844181044441223882e+00
8.503472222222222543e-01,3.061250000000000000e+02,1.233301053746858368e-02,3.326035828559190666e-01,7.880581504521434397e-03,6.503133318941637375e-01,-8.384353277550177230e-01,1.700326439494946884e+00,4.435016120435343323e-01,3.841160869260905386e+00
8.506944444444445308e-01,3.062500000000000568e+02,1.204368410632810152e-02,3.331938206376185430e-01,8.035300158503471193e-03,6.516465399674551406e-01,-8.280875982008065739e-01,1.699442562088294695e+00,4.476770522413070497e-01,3.838113020727078162e+00
8.510416666666666963e-01,3.063750000000000000e+02,1.175794784247602594e-02,3.337837508705620015e-01,8.191467802731925221e-03,6.529786849557021045e-01,-8.177559641770303367e-01,1.698554958665526859e+00,4.518477955311082650e-01,3.835037499522533366e+00
8.513888888888889728e-01,3.065000000000000568e+02,1.147579615718563421e-02,3.343733722609951720e-01,8.349082805991957928e-03,6.543097572504584791e-01,-8.074404256836639204e-01,1.697663629226641824e+00,4.560138399365140094e-01,3.831934306337167584e+00
8.517361111111111382e-01,3.066250000000000000e+02,1.119722346173143181e-02,3.349626835151621185e-01,8.508143536388589057e-03,6.556397472435191442e-01,-7.971409827207157628e-01,1.696768573771640476e+00,4.601751835176156602e-01,3.828803441868009028e+00
8.520833333333334147e-01,3.067500000000000568e+02,1.092222416738764142e-02,3.355516833393069054e-01,8.668648361359526655e-03,6.569686453269203419e-01,-7.868576352881899716e-01,1.695869792300522816e+00,4.643318243700015335e-01,3.825644906819255286e+00
8.524305555555555802e-01,3.068750000000000000e+02,1.065079268542829145e-02,3.361403704396744296e-01,8.830595647687232083e-03,6.582964418929457828e-01,-7.765903833860782202e-01,1.694967284813287733e+00,4.684837606237670093e-01,3.822458701902286204e+00
8.527777777777778567e-01,3.070000000000000000e+02,1.038292342712754390e-02,3.367287435225088110e-01,8.993983761510820213e-03,6.596231273341274237e-01,-7.663392270143843943e-01,1.694061051309936561e+00,4.726309904425634589e-01,3.819244827835699851e+00
8.531250000000000222e-01,3.071250000000000000e+02,1.011861080375983137e-02,3.373168012940541138e-01,9.158811068337187680e-03,6.609486920432455781e-01,-7.561041661731175978e-01,1.693151091790469742e+00,4.767735120226730960e-01,3.816003285345341389e+00
8.534722222222222987e-01,3.072500000000000000e+02,9.857849226598628875e-03,3.379045424605561232e-01,9.325075933052921762e-03,6.622731264133376872e-01,-7.458852008622521845e-01,1.692237406254884391e+00,4.809113235921433915e-01,3.812734075164325276e+00
8.538194444444444642e-01,3.073750000000000000e+02,9.600633106918988330e-03,3.384919657282571825e-01,9.492776719934432894e-03,6.635964208376942119e-01,-7.356823310818215722e-01,1.691319994703184504e+00,4.850444234099167140e-01,3.809437198033068572e+00
8.541666666666667407e-01,3.075000000000000000e+02,9.346956855994455887e-03,3.390790698034033546e-01,9.661911792658923331e-03,6.649185657098648505e-01,-7.254955568318007808e-01,1.690398857135366750e+00,4.891728097650188123e-01,3.806112654699316256e+00
8.545138888888889062e-01,3.076250000000000000e+02,9.096814885099332310e-03,3.396658533922383705e-01,9.832479514314615074e-03,6.662395514236603145e-01,-7.153248781121984701e-01,1.689473993551432685e+00,4.932964809757653390e-01,3.802760445918178078e+00
8.548611111111111827e-01,3.077500000000000000e+02,8.850201605507977340e-03,3.402523152010066276e-01,1.000447824741087371e-02,6.675593683731551042e-01,-7.051702949230184148e-01,1.688545403951382529e+00,4.974154353889984059e-01,3.799380572452149885e+00
8.552083333333333481e-01,3.078750000000000000e+02,8.607111428494211222e-03,3.408384539359526899e-01,1.017790635388755513e-02,6.688780069526878425e-01,-6.950318072642525102e-01,1.687613088335215172e+00,5.015296713793402361e-01,3.795973035071149582e+00
8.555555555555556246e-01,3.080000000000000000e+02,8.367538765332407577e-03,3.414242683033210102e-01,1.035276219512537045e-02,6.701954575568686012e-01,-6.849094151359049754e-01,1.686677046702931504e+00,5.056391873485002186e-01,3.792537834552537568e+00
8.559027777777777901e-01,3.081250000000000000e+02,8.131478027296924413e-03,3.420097570093553196e-01,1.052904413195434631e-02,6.715117105805770148e-01,-6.748031185379833596e-01,1.685737279054531967e+00,5.097439817245672522e-01,3.789074971681165582e+00
8.562500000000000666e-01,3.082500000000000000e+02,7.898923625661245437e-03,3.425949187603015700e-01,1.070675052466325307e-02,6.728267564189667205e-01,-6.647129174704640153e-01,1.684793785390014342e+00,5.138440529613560459e-01,3.785584447249386919e+00
8.565972222222222321e-01,3.083750000000000000e+02,7.669869971700411272e-03,3.431797522624022712e-01,1.088587973300839291e-02,6.741405854674675791e-01,-6.546388119333791389e-01,1.683846565709381737e+00,5.179393995377618021e-01,3.782066262057105277e+00
8.569444444444445086e-01,3.085000000000000000e+02,7.444311476687905625e-03,3.437642562219031528e-01,1.106643011622222492e-02,6.754531881217902267e-01,-6.445808019267041944e-01,1.682895620012631710e+00,5.220300199571422661e-01,3.778520416911796964e+00
8.572916666666666741e-01,3.086250000000000000e+02,7.222242551898164567e-03,3.443484293450482236e-01,1.124840003302137771e-02,6.767645547779229664e-01,-6.345388874504476195e-01,1.681940948299764926e+00,5.261159127467082142e-01,3.774946912628551310e+00
8.576388888888889506e-01,3.087500000000000000e+02,7.003657608605413400e-03,3.449322703380816035e-01,1.143178784161575506e-02,6.780746758321438694e-01,-6.245130685046131891e-01,1.680982550570782497e+00,5.301970764569630123e-01,3.771345750030087096e+00
8.579861111111111160e-01,3.088750000000000000e+02,6.788551058083610278e-03,3.455157779072482449e-01,1.161659189971524057e-02,6.793835416810127814e-01,-6.145033450891930205e-01,1.680020426825682422e+00,5.342735096611133105e-01,3.767716929946811177e+00
8.583333333333333925e-01,3.090000000000000000e+02,6.576917311607049892e-03,3.460989507587922120e-01,1.180281056453873906e-02,6.806911427213834243e-01,-6.045097172041911104e-01,1.679054577064466258e+00,5.383452109545533437e-01,3.764060453216822033e+00
