theta_deg,theta_rad,small_volume_m3,large_volume_m3,small_volume_l,large_volume_l,small_fraction_0_1,large_fraction_0_1,small_centered_minus1_plus1,large_centered_minus1_plus1,small_dq_dtheta_per_rad,large_dq_dtheta_per_rad,small_d2q_dtheta2_per_rad2,large_d2q_dtheta2_per_rad2,small_centered_dq_dtheta_per_rad,large_centered_dq_dtheta_per_rad,small_centered_d2q_dtheta2_per_rad2,large_centered_d2q_dtheta2_per_rad2,total_cylinder_volume_l,dtotal_volume_dtheta_l_per_rad
41.0,0.7155849933176751,5.4989620675694405e-05,0.0008137609122398519,0.054989620675694406,0.8137609122398519,0.05611847247910875,0.8118985213622504,-0.8877630550417825,0.6237970427245008,-0.20719069090992778,-0.58475930599369,0.3119188543329371,-0.46027056465830096,-0.41438138181985557,-1.16951861198738,0.6238377086658742,-0.9205411293166019,0.8687505329155463,-0.7512866201564647
41.25,0.7199483164476609,5.424022089146592e-05,0.0008112303784145356,0.05424022089146592,0.8112303784145356,0.05521740845283402,0.809342682198681,-0.889565183094332,0.618685364397362,-0.20582510983674682,-0.5867427993429429,0.31401651612722536,-0.44889555844472573,-0.41165021967349363,-1.1734855986858859,0.6280330322544507,-0.8977911168894515,0.8654705993060016,-0.7521147441641686
41.5,0.7243116395776468,5.3495793260729106e-05,0.0008086913828696674,0.053495793260729105,0.8086913828696675,0.05432232284920999,0.8067782966983641,-0.89135535430158,0.6135565933967282,-0.2044503877896037,-0.5886766576622536,0.3161087217462964,-0.4375198112032786,-0.4089007755792074,-1.1773533153245073,0.6322174434925928,-0.8750396224065572,0.8621871761303965,-0.7528861221836839
41.75,0.7286749627076325,5.27563709112551e-05,0.000806144140036555,0.0527563709112551,0.806144140036555,0.05343325550043768,0.8042055814369206,-0.8931334889991246,0.6084111628738411,-0.20306654918280212,-0.5905608812296689,0.31819519292677245,-0.4261449319837793,-0.40613309836560424,-1.1811217624593378,0.6363903858535449,-0.8522898639675586,0.8589005109478101,-0.7536007747952699
42.0,0.7330382858376184,5.202198688001539e-05,0.0008035888643301473,0.05202198688001539,0.8035888643301473,0.052550246129542316,0.8016247529734488,-0.8948995077409154,0.6032495059468976,-0.20167361964373698,-0.592395477337908,0.32027565189886675,-0.41477252697967537,-0.40334723928747396,-1.184790954675816,0.6405513037977335,-0.8295450539593507,0.8556108512101627,-0.7542587305333139
42.25,0.7374016089676042,5.12926741087857e-05,0.0008010257701187601,0.0512926741087857,0.8010257701187601,0.05167333434508757,0.7990360278199478,-0.8966533313098248,0.5980720556398955,-0.20027162601064863,-0.5941804602813039,0.3223498214295508,-0.40340419925600185,-0.40054325202129726,-1.1883609205626078,0.6446996428591016,-0.8068083985120037,0.8523184442275459,-0.7548600258715334
42.5,0.7417649320975901,5.056846543975398e-05,0.0007984550716938564,0.050568465439753976,0.7984550716938563,0.05080255963589467,0.7964396224107949,-0.8983948807282107,0.5928792448215898,-0.19886059633018402,-0.5959158513415629,0.324417424865639,-0.3920415484780577,-0.39772119266036804,-1.1918317026831258,0.648834849731278,-0.7840830969561154,0.8490235371336103,-0.755404705206849
42.75,0.7461282552275759,4.9849393611141866e-05,0.0007958769832398953,0.049849393611141865,0.7958769832398953,0.04993796136577772,0.7938357530722941,-0.9001240772684446,0.5876715061445883,-0.19744055985477502,-0.5976016787723379,0.32647818617676244,-0.3806861706408721,-0.39488111970955003,-1.1952033575446759,0.6529563723535249,-0.7613723412817442,0.8457263768510371,-0.7558928208419297
43.0,0.7504915783575618,4.91354912528321e-05,0.0007932917188042451,0.0491354912528321,0.7932917188042451,0.04907957876828621,0.7912246359922875,-0.9018408424634275,0.5824492719845751,-0.1960115470398256,-0.5992379777826267,0.3285318299982492,-0.36933965779947436,-0.3920230940796512,-1.1984759555652533,0.6570636599964984,-0.7386793155989487,0.8424272100570772,-0.756324432966416
43.25,0.7548549014875475,4.842679088201045e-05,0.0007906994922671759,0.04842679088201045,0.7906994922671758,0.048227450941464946,0.7886064871898476,-0.9035450981170701,0.5772129743796952,-0.19457358954071585,-0.6008247905189924,0.3305780816738804,-0.35800359780005836,-0.3891471790814317,-1.2016495810379848,0.6611561633477608,-0.7160071956001167,0.8391262831491864,-0.7566996096368255
43.5,0.7592182246175333,4.77233248988157e-05,0.0007881005173119275,0.0477233248988157,0.7881005173119274,0.04738161684262364,0.7859815224850467,-0.9052367663147527,0.5719630449700934,-0.19312672020961558,-0.6023621660466149,0.3326166672985371,-0.3466795740120528,-0.38625344041923115,-1.2047243320932297,0.6652333345970742,-0.6933591480241056,0.8358238422107431,-0.7570184267551405
43.75,0.7635815477475192,4.702512558200228e-05,0.0007854950073948629,0.04702512558200228,0.7854950073948629,0.04654211528312179,0.7833499574688115,-0.9069157694337564,0.5666999149376231,-0.19167097309211498,-0.603850160329174,0.33464731376071877,-0.3353691650611631,-0.38334194618422995,-1.207700320658348,0.6692946275214375,-0.6707383301223262,0.8325201329768652,-0.7572809680460897
44.0,0.767944870877505,4.6332225084617235e-05,0.0007828831757157131,0.046332225084617235,0.7828831757157131,0.04570898492317072,0.7807120074728702,-0.9085820301536586,0.5614240149457403,-0.19020638342367074,-0.6052888362075711,0.336669748784928,-0.3240739445634408,-0.3804127668473415,-1.2105776724151422,0.673339497569856,-0.6481478891268816,0.8292154008003303,-0.7574873250331233
44.25,0.7723081940074908,4.5644655429687695e-05,0.0007802652351879132,0.045644655429687694,0.7802652351879132,0.0448822642666483,0.7780678875397924,-0.9102354714667034,0.5561357750795848,-0.1887329876258638,-0.6066782633774913,0.33868370097392314,-0.3127954808604085,-0.3774659752517276,-1.2133565267549826,0.6773674019478463,-0.625590961720817,0.8259098906176009,-0.7576375970130861
44.5,0.7766715171374766,4.4962448505924085e-05,0.0007776413984090396,0.04496244850592408,0.7776413984090397,0.04406199165593253,0.77541781239313,-0.9118760166881349,0.55083562478626,-0.1872508233024763,-0.6080185183658141,0.3406888998508216,-0.3015353367552981,-0.3745016466049526,-1.2160370367316282,0.6813777997016432,-0.6030706735105962,0.8226038469149637,-0.7577318910295981
44.75,0.7810348402674625,4.428563606343849e-05,0.0007750118776313525,0.044285636063438494,0.7750118776313525,0.04324820526675342,0.772761996407666,-0.9135035894664931,0.5455239928153319,-0.18575992923538487,-0.6093096845058734,0.342685075901053,-0.29029506925046084,-0.37151985847076974,-1.2186193690117468,0.685370151802106,-0.5805901385009217,0.819297513694791,-0.7577703218451453
45.0,0.7853981633974483,4.361424970947508e-05,0.0007723768847324458,0.043614249709475084,0.7723768847324458,0.04244094310305933,0.7701006535797702,-0.9151181137938813,0.5402013071595404,-0.18426034538026917,-0.6105518519115775,0.34467196061416067,-0.2790762292859734,-0.36852069076053834,-1.221103703823155,0.6893439212283213,-0.5581524585719468,0.8159911344419208,-0.7577530119118847
45.25,0.7897614865274342,4.294832090415992e-05,0.0007697366311860115,0.04294832090415992,0.7697366311860114,0.041640242991906565,0.7674339974978716,-0.9167195140161869,0.5348679949957431,-0.1827521128621404,-0.6117451174503875,0.3466492865254345,-0.2678803614795022,-0.3655042257242808,-1.223490234900775,0.693298573050869,-0.5357607229590045,0.8126849520901714,-0.7576800913411738
45.5,0.7941248096574199,4.228788095626606e-05,0.000767091328032726,0.042287880956266066,0.767091328032726,0.04084614257836753,0.7647622413130533,-0.9183077148432649,0.5295244826261065,-0.18123527397068878,-0.6128895847151666,0.34861678725737427,-0.25670900386747936,-0.36247054794137756,-1.2257791694303333,0.6972335745147485,-0.5134180077349587,0.8093792089889921,-0.757551697871827
45.75,0.7984881327874057,4.1632961018995716e-05,0.0007644411858512559,0.04163296101899572,0.7644411858512559,0.04005867932045913,0.7620855977097684,-0.9198826413590817,0.5241711954195367,-0.17970987215544776,-0.613985363994902,0.35057419756098285,-0.2455636876476103,-0.3594197443108955,-1.227970727989804,0.7011483951219657,-0.4911273752952206,0.8060741468702516,-0.7573679768371071
46.0,0.8028514559173916,4.098359208577903e-05,0.0007617864147293975,0.04098359208577903,0.7617864147293975,0.03927789048409145,0.7594042788766915,-0.9214442190318171,0.518808557753383,-0.17817595202078038,-0.6150325722443053,0.3525212533568721,-0.2344459369227955,-0.35635190404156075,-1.2300651444886106,0.7050425067137442,-0.468891873845591,0.8027700068151765,-0.7571290811304563
46.25,0.8072147790473774,4.033980498609473e-05,0.0007591272242353457,0.040339804986094734,0.7591272242353457,0.03850381313804247,0.7567184964776992,-0.9229923737239151,0.5134369929553984,-0.17663355932068928,-0.6160313330522994,0.3544576917761815,-0.22335726844647372,-0.35326711864137855,-1.2320626661045988,0.708915383552363,-0.44671453689294743,0.7994670292214405,-0.7568351711699787
46.5,0.8115781021773633,3.970163038130613e-05,0.0007564638233891052,0.039701630381306134,0.7564638233891052,0.03773648414895142,0.7540284616229963,-0.9245270317020972,0.5080569232459926,-0.1750827409534419,-0.6169817766093987,0.3563832512013057,-0.2122991913694716,-0.3501654819068838,-1.2339635532187974,0.7127665024026114,-0.4245983827389432,0.7961654537704114,-0.7564864148616732
46.75,0.815941425307349,3.9069098760520136e-05,0.0007537964206340423,0.039069098760520136,0.7537964206340423,0.036975940176339685,0.7513343848403827,-0.9260481196473206,0.5026687696807655,-0.17352354495602584,-0.6178840396739856,0.35829767130641715,-0.20127320698836962,-0.3470470899120517,-1.2357680793479713,0.7165953426128343,-0.40254641397673924,0.7928655193945624,-0.756082987561433
47.0,0.8203047484373349,3.8442240436463676e-05,0.0007511252238085852,0.03844224043646367,0.7511252238085853,0.036222217667652754,0.748636476046671,-0.9275555646646945,0.4972729520933421,-0.17195602049842107,-0.6187382655374954,0.3602006930977874,-0.19028080849545087,-0.34391204099684214,-1.237476531074991,0.7204013861955748,-0.38056161699090174,0.7895674642450489,-0.7556250720358111
47.25,0.8246680715673207,3.782108554138501e-05,0.000748450440118079,0.03782108554138501,0.748450440118079,0.03547535285333198,0.7459349445192598,-0.929049294293336,0.4918698890385196,-0.1703802178777038,-0.6195446039885099,0.3620920589538894,-0.1793234807302772,-0.3407604357554076,-1.2390892079770197,0.7241841179077788,-0.3586469614605544,0.786271525659464,-0.7551128584215653
47.5,0.8290313946973066,3.720566402297214e-05,0.0007457722761067962,0.03720566402297214,0.7457722761067962,0.034735381741906976,0.7432299988678641,-0.930529236516186,0.48645999773572823,-0.16879618851196823,-0.6203032112757743,0.3639715126652877,-0.16840269993292759,-0.33759237702393646,-1.2406064225515485,0.7279430253305754,-0.33680539986585517,0.7829779401297683,-0.7545465441839876
47.75,0.8333947178272924,3.659600564029776e-05,0.0007430909376301086,0.03659600564029776,0.7430909376301086,0.034002340115119926,0.7405218470064097,-0.9319953197697601,0.4810436940128193,-0.16720398493408142,-0.6210142500701396,0.36583879947429976,-0.15751993349894025,-0.33440796986816285,-1.242028500140279,0.7316775989485995,-0.3150398669978805,0.7796869432704063,-0.7539263340740276
48.0,0.8377580409572782,3.5992139959784746e-05,0.000740406629826829,0.035992139959784744,0.740406629826829,0.033276263523074515,0.7378106961250973,-0.933447472953851,0.4756213922501946,-0.16560366078526081,-0.6216778894254391,0.3676936661144274,-0.14667663973602726,-0.33120732157052163,-1.2433557788508782,0.7353873322288548,-0.29335327947205453,0.7763987697866138,-0.7532524400842161
48.25,0.842121364087264,3.539409635119656e-05,0.0007377195570917219,0.03539409635119656,0.7377195570917219,0.03255718727941491,0.7350967526626391,-0.9348856254411702,0.47019350532527815,-0.16399527080848367,-0.6222943047383076,0.36953586084955303,-0.13587426762257246,-0.32799054161696733,-1.2445886094766152,0.7390717216991061,-0.2717485352451449,0.7731136534429185,-0.7525250814033998
48.5,0.8464846872172498,3.480190398365019e-05,0.0007350299230481892,0.03480190398365019,0.7350299230481893,0.031845146456531775,0.7323802222786711,-0.9363097070869364,0.4647604445573421,-0.16237887084172256,-0.622863677706952,0.3713651335128931,-0.1251142565679732,-0.3247577416834451,-1.245727355413904,0.7427302670257862,-0.2502285131359464,0.7698318270318394,-0.7517444843702958
48.75,0.8508480103472357,3.42155918216559e-05,0.0007323379305211387,0.0342155918216559,0.7323379305211387,0.031140175880800546,0.72966130982635,-0.9377196482383989,0.45932261965270005,-0.16075451781101474,-0.623386196288878,0.3731812355457018,-0.11439803617487404,-0.3215090356220295,-1.246772392577756,0.7463624710914036,-0.22879607234974808,0.7665535223427946,-0.7509108824258718
49.0,0.8552113334772214,3.363518862118178e-05,0.0007296437815100367,0.03363518862118178,0.7296437815100367,0.030442310127849523,0.726940219325137,-0.9391153797443009,0.45388043865027394,-0.15912226972336255,-0.6238620546575855,0.37498392003572084,-0.10372702600332266,-0.3182445394467251,-1.247724109315171,0.7499678400714417,-0.20745405200664532,0.7632789701312185,-0.7500245160645643
49.25,0.8595746566072073,3.306072292574348e-05,0.000726947677162149,0.033060722925743476,0.726947677162149,0.02975158351785823,0.7242171539337704,-0.9404968329642835,0.4484343078675408,-0.15748218565946326,-0.624291453158239,0.3767729417553717,-0.09310263533689389,-0.3149643713189265,-1.248582906316478,0.7535458835107434,-0.18620527067378778,0.7600084000878925,-0.7490856327843447
49.5,0.8639379797371931,3.249222306252143e-05,0.0007242498177459753,0.03249222306252143,0.7242498177459753,0.029068030110888862,0.721492315923435,-0.9418639397782222,0.44298463184687,-0.1558343257662773,-0.62467459826232,0.37854805719967993,-0.08252626295082371,-0.3116686515325546,-1.24934919652464,0.7570961143993599,-0.16505252590164743,0.7567420408084967,-0.7480944870356364
49.75,0.868301302867179,3.192971713850568e-05,0.0007215504026248834,0.03192971713850568,0.7215504026248833,0.02839168370225088,0.7187659066511322,-0.9432166325954983,0.4375318133022643,-0.15417875124943023,-0.6250117025212757,0.38030902462392735,-0.0719992968821979,-0.30835750249886046,-1.2500234050425514,0.7606180492478547,-0.1439985937643958,0.753480119763389,-0.7470513401691061
50.0,0.8726646259971648,3.1373233036667884e-05,0.0007188496302309468,0.031373233036667884,0.7188496302309467,0.02772257781789829,0.7160381265332563,-0.9445548443642034,0.43207625306651254,-0.15251552436544852,-0.6253029845191652,0.38205560408102995,-0.06152311420224328,-0.30503104873089704,-1.2506059690383304,0.7641112081620599,-0.12304622840448656,0.7502228632676147,-0.7459564603823189
50.25,0.8770279491271507,3.08227984121617e-05,0.000716147698038983,0.0308227984121617,0.716147698038983,0.02706074570986109,0.7133091750193729,-0.9458785085802778,0.4266183500387457,-0.15084470841383615,-0.6255486688243206,0.3837875574586317,-0.05109908079072858,-0.3016894168276723,-1.2510973376486412,0.7675751149172634,-0.10219816158145716,0.7469704964511448,-0.7448101226652901
50.5,0.8813912722571364,3.0278440688553368e-05,0.0007134448025408096,0.030278440688553367,0.7134448025408096,0.02640622035171298,0.7105792505662176,-0.947187559296574,0.42115850113243525,-0.14916636772898945,-0.6257489859400256,0.3855046485159074,-0.04072855111255904,-0.2983327354579789,-1.2514979718800512,0.7710092970318148,-0.08145710222511808,0.7437232432293629,-0.7436126087449273
50.75,0.8857545953871222,2.9740187054079687e-05,0.0007107411392197138,0.029740187054079686,0.7107411392197137,0.025759034434072004,0.7078485506119109,-0.948481931131856,0.41569710122382175,-0.14748056767194967,-0.6259041722542266,0.3872066429200781,-0.03041286799658778,-0.29496113534389934,-1.2518083445084531,0.7744132858401562,-0.06082573599317556,0.7404813262737935,-0.7423642070283805
51.0,0.8901179185171081,2.920806445793917e-05,0.0007080369025251374,0.02920806445793917,0.7080369025251374,0.025119220360141147,0.7051172715503887,-0.9497615592797177,0.41023454310077745,-0.1457873746219982,-0.6260144699882824,0.3888933082826209,-0.020153362416658945,-0.2915747492439964,-1.2520289399765647,0.7777866165652418,-0.04030672483331789,0.7372449669830766,-0.7410652125453077
51.25,0.8944812416470939,2.868209960661184e-05,0.0007053322858475894,0.02868209960661184,0.7053322858475894,0.024486810241283283,0.7023856087060654,-0.9510263795174334,0.40477121741213073,-0.14408685596809742,-0.6260801271447611,0.3905644141951762,-0.009951353274960354,-0.28817371193619484,-1.2521602542895223,0.7811288283903524,-0.01990270654992071,0.7340143854542013,-0.7397159268890723
51.5,0.8988445647770797,2.8162318960210653e-05,0.0007026274814937873,0.028162318960210653,0.7026274814937873,0.023861835892634235,0.6996537563087252,-0.9522763282147315,0.39930751261745034,-0.1423790801001695,-0.6261013974543027,0.3922197322651465,0.00019185281228955542,-0.284758160200339,-1.2522027949086054,0.784439464530293,0.00038370562457911084,0.7307898004539979,-0.7383166581568764
51.75,0.9032078879070655,2.7648748728865058e-05,0.0006999226806620232,0.02764874872886506,0.6999226806620232,0.023244328828754414,0.6969219074686435,-0.9535113423424911,0.39384381493728693,-0.14066411640022636,-0.6260785403215452,0.3938590361509777,0.010274961726810326,-0.2813282328004527,-1.2521570806430904,0.7877180723019555,0.020549923453620653,0.7275714293908883,-0.7368677208888469
52.0,0.9075712110370514,2.714141486913834e-05,0.0006972180734177733,0.02714141486913834,0.6972180734177733,0.0226343202593211,0.694190254151951,-0.9547313594813578,0.38838050830390203,-0.1389420352333424,-0.6260118207701353,0.3954821015971197,0.020296692057798178,-0.2778840704666848,-1.2520236415402706,0.7909642031942394,0.040593384115596355,0.7243594882869117,-0.7353694360060821
52.25,0.9119345341670372,2.6640343080475246e-05,0.0006945138486695427,0.026640343080475245,0.6945138486695428,0.02203184108485714,0.6914589871562381,-0.9559363178302858,0.3829179743124762,-0.13721290793847807,-0.6259015093868292,0.3970887064686614,0.030255775309026733,-0.27442581587695614,-1.2518030187736584,0.7941774129373228,0.06051155061805347,0.7211541917500179,-0.733822130747674
52.5,0.9162978572970231,2.6145558801685576e-05,0.0006918101941449532,0.026145558801685575,0.6918101941449533,0.021436921892502896,0.6887282960864027,-0.9571261562149942,0.37745659217280547,-0.13547680681914998,-0.6257478822646941,0.39867863078563603,0.04015095610348195,-0.27095361363829995,-1.2514957645293883,0.7973572615712721,0.0803019122069639,0.7179557529466388,-0.7322261386067129
52.75,0.9206611804270088,2.5657087207460873e-05,0.0006891072963670806,0.025657087207460873,0.6891072963670806,0.020849592951827953,0.6859983693307514,-0.958300814096344,0.37199673866150285,-0.13373380513395702,-0.6255512209454227,0.4002516567569853,0.04998099238546653,-0.26746761026791405,-1.2511024418908454,0.8005033135139706,0.09996198477093306,0.7147643835745415,-0.7305817992652937
53.0,0.9250245035569946,2.5174953204926218e-05,0.0006864053406310436,0.02517495320492622,0.6864053406310436,0.020269884210685096,0.6832693940373541,-0.9594602315786298,0.3665387880747082,-0.1319839770869529,-0.6253118123607728,0.40180756881418755,0.059744655620150904,-0.2639679541739058,-1.2506236247215456,0.8036151376283751,0.11948931124030181,0.7115802938359699,-0.728889458528528
53.25,0.9293878266869805,2.469918143022619e-05,0.0006837045109808434,0.024699181430226192,0.6837045109808434,0.0196978252911053,0.6805415560906518,-0.9606043494177894,0.3610831121813036,-0.13022739781787745,-0.6250299487731401,0.40334615364453624,0.06944073099055349,-0.2604547956357549,-1.2500598975462802,0.8066923072890725,0.13888146198110699,0.7084036924110696,-0.7271494682575813
53.5,0.9337511498169663,2.4229796245148227e-05,0.0006810049901864654,0.024229796245148226,0.6810049901864654,0.019133445485237748,0.67781504008833,-0.9617331090295245,0.3556300801766601,-0.12846414339224105,-0.6247059277152771,0.404867200224067,0.0790680175918893,-0.2569282867844821,-1.2494118554305542,0.809734400448134,0.1581360351837786,0.7052347864316136,-0.7253621863017423
53.75,0.9381144729469522,2.3766821733780998e-05,0.0006783069597212446,0.023766821733780998,0.6783069597212446,0.018576773751331915,0.675090029318457,-0.9628464524973361,0.3501800586369139,-0.12669429079126845,-0.6243400519291725,0.406370499850128,0.08862532862325272,-0.2533885815825369,-1.248680103858345,0.812740999700256,0.17725065724650543,0.7020737814550255,-0.7235279764295427
54.0,0.9424777960769379,2.331028169920901e-05,0.0006756105997394915,0.02331028169920901,0.6756105997394914,0.018027838709763214,0.6723667057368864,-0.9639443225804736,0.3447334114737728,-0.12491791790169712,-0.6239326293040953,0.4078558461735903,0.09811149157663535,-0.24983583580339425,-1.2478652586081906,0.8157116923471806,0.1962229831532707,0.6989208814387005,-0.7216472082589316
54.25,0.9468411192069238,2.286019966024665e-05,0.0006729160890543916,0.02286019966024665,0.6729160890543916,0.01748666863910609,0.6696452499449356,-0.9650266627217878,0.33929049988987114,-0.12313510350544044,-0.6234839728138253,0.4093230352306915,0.10752534842320288,-0.24627020701088087,-1.2469679456276506,0.818646070461383,0.21505069684640576,0.6957762887146383,-0.71972025718653
54.5,0.9512044423369096,2.2416598848207822e-05,0.0006702236051161787,0.022416598848207823,0.6702236051161787,0.016953291472249884,0.6669258411673404,-0.9660934170555002,0.3338516823346809,-0.12134592726911103,-0.6229944004530735,0.4107718654745055,0.11686575579681326,-0.24269185453822206,-1.245988800906147,0.821543730949011,0.2337315115936265,0.6926402039643865,-0.7177475043159671
54.75,0.9555677654668955,2.19795022037148e-05,0.0006675333239905777,0.0219795022037148,0.6675333239905777,0.016427734792561842,0.6642086572304835,-0.9671445304148764,0.328417314460967,-0.11955046973340552,-0.6224642351731081,0.4122021378060411,0.12613158517477524,-0.23910093946681105,-1.2449284703462162,0.8244042756120822,0.2522631703495505,0.6895128261942925,-0.7157293363853157
55.0,0.9599310885968813,2.1548932373545806e-05,0.0006648454203375393,0.021548932373545805,0.6648454203375392,0.015910025830096746,0.6614938745409146,-0.9681799483398065,0.32298774908182915,-0.11774881230235748,-0.6218938048166004,0.4136136556049557,0.13532172305574441,-0.23549762460471496,-1.2437876096332008,0.8272273112099114,0.27064344611148883,0.6863943527110851,-0.7136661456936443
55.25,0.964294411726867,2.1124911707521405e-05,0.0006621600673902436,0.021124911707521406,0.6621600673902436,0.015400191457853119,0.6587816680641461,-0.9691996170842938,0.31756333612829213,-0.11594103723245573,-0.6212834420516957,0.41500622475988846,0.1444350711348117,-0.23188207446491146,-1.2425668841033914,0.8300124495197769,0.2888701422696234,0.6832849790977651,-0.7115583300266917
55.5,0.9686577348568529,2.0707462255432083e-05,0.0006594774369344012,0.02070746225543208,0.6594774369344012,0.014898258188079053,0.6560722113037452,-0.9702034836238419,0.3121444226074903,-0.11412722762163238,-0.6206334843053328,0.4163796536983981,0.15347054647568686,-0.22825445524326476,-1.2412669686106657,0.8327593073967962,0.30694109295137373,0.6801848991898333,-0.7094062925816872
55.75,0.9730210579868387,2.0296605764003246e-05,0.0006567976992878405,0.020296605764003245,0.6567976992878405,0.014404252168622952,0.6533656762807188,-0.9711914956627541,0.3067313525614377,-0.11230746739811817,-0.619944273695814,0.4177337534165108,0.1624270816799707,-0.22461493479623634,-1.239888547391628,0.8354675068330216,0.3248541633599414,0.6770943050518438,-0.7072104418913201
56.0,0.9773843811168246,1.9892363673904012e-05,0.0006541210232803843,0.019892363673904012,0.6541210232803842,0.013918199179336968,0.6506622335131881,-0.9721636016413261,0.30132446702637616,-0.11048184130917196,-0.6192161569646435,0.41906833750787137,0.17130362505350422,-0.22096368261834393,-1.238432313929287,0.8381366750157427,0.34260725010700843,0.6740133869542883,-0.7049711917468792
56.25,0.9817477042468103,1.9494757116794714e-05,0.0006514475762340274,0.019494757116794714,0.6514475762340274,0.01344012462852698,0.6479620519963677,-0.973119750742946,0.2959241039927354,-0.1086504349096868,-0.6184494854076485,0.4203832221924822,0.18009914076973263,-0.2173008698193736,-1.236898970815297,0.8407664443849644,0.36019828153946526,0.6709423333508221,-0.7026889611205797
56.5,0.9861110273767962,1.9103806912417658e-05,0.000648777523943413,0.019103806912417656,0.6487775239434129,0.012970053549454566,0.6452652991828471,-0.9740598929010909,0.2905305983656943,-0.10681333455066311,-0.617644614805393,0.4216782263450474,0.18881260903007255,-0.21362666910132622,-1.235289229610786,0.8433564526900948,0.3776252180601451,0.6678813308558307,-0.7003641740870793
56.75,0.990474350506782,1.871953356572854e-05,0.0006461110306566064,0.01871953356572854,0.6461110306566064,0.01250801059688789,0.6425721409631724,-0.9749839788062242,0.2851442819263448,-0.10497062736756864,-0.6168019053528968,0.42295317152289547,0.1974430262212672,-0.20994125473513728,-1.2336038107057936,0.8459063430457909,0.3948860524425344,0.6648305642223349,-0.6979972597442123
57.0,0.9948376736367679,1.8341957264071673e-05,0.0006434482590561781,0.018341957264071673,0.6434482590561781,0.012054020043705227,0.6398827416467399,-0.9758919599125896,0.2797654832934797,-0.10312240126857097,-0.6159217215886762,0.4242078819934902,0.20598940506968003,-0.20624480253714195,-1.2318434431773524,0.8484157639869804,0.41197881013936005,0.6617902163202498,-0.6955886521329463
57.25,0.9992009967667537,1.797109787439672e-05,0.0006407893702405968,0.01797109787439672,0.6407893702405968,0.011608105777548438,0.6371972639430027,-0.9767837884449031,0.2743945278860054,-0.10126874492265414,-0.6150044323231197,0.425442184761522,0.21445077479249794,-0.20253748984530828,-1.2300088646462395,0.850884369523044,0.4289015495849959,0.6587604681149934,-0.6931387901565834
57.5,1.0035643198967394,1.7606974940520548e-05,0.0006381345237059255,0.017606974940520548,0.6381345237059255,0.01117029129753066,0.6345158689429847,-0.9776594174049387,0.26903173788596946,-0.0994097477476147,-0.6140504105662062,0.42665590959557514,0.2228261812458574,-0.1988194954952294,-1.2281008211324125,0.8533118191911503,0.4456523624917148,0.655741498646446,-0.6906481174992105
57.75,1.0079276430267252,1.7249607680430603e-05,0.0006354838773278389,0.017249607680430604,0.635483877327839,0.01074059971099394,0.6318387161011173,-0.9785188005780121,0.2636774322022346,-0.09754549989794867,-0.6130600334545893,0.4278488890543653,0.23111468706981597,-0.19509099979589734,-1.2261200669091785,0.8556977781087306,0.46222937413963194,0.6527334850082696,-0.6881170825434317
58.0,1.0122909661567112,1.6899014983634358e-05,0.0006328375873439554,0.01689901498363436,0.6328375873439553,0.010319053730322264,0.6291659632173949,-0.9793618925393555,0.25833192643478986,-0.09567609225261652,-0.6120336821780509,0.42902095851254635,0.23931537183017282,-0.19135218450523303,-1.2240673643561018,0.8580419170250927,0.47863074366034564,0.6497366023275898,-0.6855461382873749
58.25,1.016654289286697,1.6555215408552777e-05,0.0006301958083364831,0.016555215408552777,0.6301958083364831,0.009905675669807507,0.6264977664198479,-0.980188648660385,0.2529955328396958,-0.09380161640270292,-0.6109717419053453,0.43017195618608295,0.2474273321571223,-0.18760323280540583,-1.2219434838106906,0.8603439123721659,0.4948546643142446,0.6467510237450359,-0.6829357422610057
58.5,1.0210176124166828,1.621822717995825e-05,0.0006275586932151947,0.016218227179958248,0.6275586932151948,0.009500487442568848,0.6238342801473467,-0.9809990251148623,0.2476685602946933,-0.09192216463896552,-0.6098746017094466,0.43130172315718,0.25544968188068956,-0.18384432927793104,-1.2197492034188933,0.86260344631436,0.5108993637613791,0.643776920395153,-0.68028635644176
58.75,1.0253809355466685,1.5888068186458468e-05,0.0006249263932007234,0.01588806818645847,0.6249263932007234,0.009103510557527445,0.6211756571327306,-0.9817929788849451,0.2423513142654612,-0.09003782993927269,-0.6087426544922097,0.4324101033987721,0.2633815521629408,-0.18007565987854537,-1.2174853089844193,0.8648202067975442,0.5267631043258816,0.6408144613871819,-0.6775984471695037
59.0,1.0297442586766545,1.5564755978026193e-05,0.0006222990578081831,0.015564755978026194,0.6222990578081832,0.008714766116436257,0.6185220483862649,-0.9825704677671275,0.2370440967725298,-0.08814870595593914,-0.6075762969084617,0.4334969437985646,0.27122209162695954,-0.17629741191187828,-1.2151525938169234,0.8669938875971293,0.5424441832539191,0.6378638137862094,-0.6748724850608422
59.25,1.0341075818066403,1.524830776357389e-05,0.0006196768348311213,0.01524830776357389,0.6196768348311213,0.008334274810963846,0.6158736031794325,-0.9833314503780723,0.23174720635886503,-0.08625488700295633,-0.6063759292895394,0.43456209418262276,0.27897046648253304,-0.17250977400591266,-1.2127518585790789,0.8691241883652455,0.5579409329650661,0.6349251425946952,-0.6721089449227949
