theta_deg,E_x,E_y,E_speed,E_speed_smooth,E_tangential_acceleration,E_normal_acceleration,target_large_acceleration_smoothed
84.25,2.2442889710525495,0.06097354240978303,1.0122674569175434,1.0114335328882775,0.11918810864409725,0.16301329518288307,-0.053135881512327184
84.5,2.240025944822124,0.06213326838522071,1.0127725234700733,1.0119443925233498,0.1149870487915077,0.17097233982388094,-0.0513733175747461
84.75,2.2357599770507615,0.06329042020202547,1.0132593231957265,1.0124369841875591,0.11081470108298226,0.17881285114063092,-0.049595414143369536
85.0,2.2314911073176495,0.06444483080240238,1.0137279848573495,1.0129114332201055,0.10667108306497956,0.18653677770782126,-0.047802372370927985
85.25,2.227219375584837,0.0655963353811777,1.014178637060571,1.0133678649956352,0.10255619396057913,0.19414602927918367,-0.04599439341013922
85.5,2.2229448221979276,0.06674477135628543,1.014611408185186,1.0138064048465685,0.09847001568893829,0.201642477655747,-0.04417167841374011
85.75,2.218667487886618,0.06788997833979815,1.015026426320471,1.0142271779897665,0.09441251383701514,0.2090279575343318,-0.04233442853445477
86.0,2.2143874137650683,0.06903179810948434,1.0154238192042377,1.0146303094573388,0.09038363858566983,0.2163042673372417,-0.040482844925000996
86.25,2.2101046413321206,0.07017007458088731,1.0158037141654606,1.0150159240313927,0.08638332559187406,0.22347317002274172,-0.038617128738134714
86.5,2.2058192124713702,0.07130465377991446,1.0161662380702976,1.015384146182539,0.08241149682985326,0.23053639387699773,-0.036737481126554616
86.75,2.201531169451096,0.07243538381592685,1.016511517271352,1.0157351000119816,0.07846806139197572,0.23749563328756162,-0.03484410324298485
87.0,2.1972405549240515,0.07356211485531827,1.0168396775600148,1.0160689091970125,0.07455291625193314,0.2443525494994609,-0.03293719624017497
87.25,2.19294741192713,0.07468469909557696,1.0171508441217474,1.0163856969397616,0.07066594699204425,0.2511087713536233,-0.031016961270842778
87.5,2.1886517838808963,0.075802990739821,1.0174451414941597,1.016685585919038,0.06680702849544545,0.257765896008103,-0.02908359948771239
87.75,2.1843537145890046,0.0769168459717966,1.0177226935277492,1.0169686982451211,0.06297602560589045,0.26432548964192376,-0.02713731204351431
88.0,2.1800532482374986,0.07802612293132816,1.017983623349185,1.0172351554173595,0.059172793755795317,0.27078908814324204,-0.025178300090972675
88.25,2.175750429393995,0.07913068169021864,1.0182280533269945,1.0174850782844422,0.05539717956418275,0.2771581977814103,-0.023206764782811612
88.5,2.17144530300677,0.08023038422858786,1.0184561050395589,1.0177185870072163,0.051649021406255824,0.283434295862534,-0.021222907271767986
88.75,2.1671379144037357,0.08132509441163283,1.0186678992452864,1.0179358010239283,0.04792814995569531,0.28961883137020095,-0.01922692871056593
89.0,2.1628283092913145,0.08241467796681912,1.018863555854878,1.0181368390177745,0.04423438870046927,0.2957132255908406,-0.017219030251923215
89.25,2.158516533753235,0.08349900246147857,1.019043193905565,1.0183218188866434,0.04056755443375806,0.30171887272443,-0.015199413048570342
89.5,2.154202634249218,0.0845779372808142,1.019206931537236,1.01849085771495,0.03692745772180117,0.30763714048081847,-0.013168278253244165
89.75,2.149886657613589,0.08565135360630083,1.0193548859703545,1.0186440717474616,0.03331390334843704,0.31346937066183755,-0.011125827018668821
90.0,2.145568651053802,0.0867191243944796,1.0194871734855817,1.0187815763650108,0.02972669073781146,0.31921687972991547,-0.009072260497562082
90.25,2.1412486621488838,0.0877811243561315,1.0196039094050218,1.01890348606201,0.026165614357188463,0.3248809593627635,-0.007007779842660806
90.5,2.136926738847804,0.08883722993582577,1.0197052080750066,1.0190099144256808,0.02263046409953291,0.3304628769950847,-0.0049325862066891294
90.75,2.1326029294677693,0.08988731929183791,1.0197911828503468,1.0191009741169057,0.019121025647264138,0.3359638763478944,-0.0028468807423711866
91.0,2.1282772826924496,0.09093127227642772,1.0198619460799738,1.0191767768526323,0.015637080818453,0.34138517794492684,-0.0007508646024374733
91.25,2.123949847570131,0.09196897041647079,1.0199176090939073,1.019237433389747,0.012178407895462212,0.3467279796166769,0.0013552610603878748
91.5,2.119620673511818,0.0930002968944399,1.0199582821914763,1.0192830535103456,0.008744781937404031,0.35199345699256845,0.003471295093380723
91.75,2.115289810289259,0.09402513652972222,1.019984074630735,1.0193137460083352,0.005335975077204084,0.3571827639818511,0.005597036343804214
92.0,2.1109573080329214,0.09504337576027266,1.0199950946190124,1.0193296186772964,0.0019517568034748307,0.36229703324300067,0.007732283658934211
92.25,2.106623217229906,0.09605490262459981,1.019991449304537,1.0193307782995447,-0.0014081057715290585,0.3673373766414613,0.009876835886046582
92.5,2.102287588721814,0.09705960674406322,1.0199732447690826,1.0193173306363317,-0.004743847657695331,0.3723048856972159,0.012030491872410828
92.75,2.0979504737025536,0.09805737930549441,1.01994058602158,1.0192893804191248,-0.008055705745739106,0.3772006320216234,0.014193050465309177
93.0,2.0936119237161086,0.09904811304412431,1.0198935769926514,1.0192470313419142,-0.011343918578101159,0.38202566774378544,0.01636431051199841
93.25,2.0892719906542436,0.10003170222681068,1.0198323205300117,1.0191903860544917,-0.014608726131652428,0.3867810259271539,0.01854407085976075
93.5,2.0849307267541834,0.1010080426355695,1.0197569183946962,1.0191195461566545,-0.017850369611619513,0.391467720975901,0.02073213035588479
93.75,2.0805881845962366,0.1019770315513926,1.0196674712580722,1.0190346121932814,-0.02106909125624773,0.3960867490322946,0.022928287847614585
94.0,2.0762444171013796,0.10293856773835453,1.019564078699586,1.0189356836502421,-0.024265134151743716,0.4006390883645026,0.025132342182226
94.25,2.0718994775288073,0.10389255142799692,1.019446839205217,1.0188228589510884,-0.027438742056759707,0.4051256997447841,0.027344092207013986
94.5,2.067553419473445,0.10483888430399224,1.0193158501665895,1.0186962354544942,-0.0305901592362159,0.40954752681988615,0.02956333676924168
94.75,2.063206296863417,0.10577746948707611,1.0191712078807167,1.0185559094523977,-0.03371963030413019,0.4139054964719776,0.03178987471617859
95.0,2.058858163957492,0.10670821152024135,1.0190130075503345,1.018401976168813,-0.036827400074717284,0.418200519171168,0.034023504895094224
95.25,2.0545090753424926,0.1076310163541978,1.0188413432847974,1.0182345297592712,-0.03991371342173189,0.422433489320543,0.036264026153270804
95.5,2.0501590859306726,0.10854579133308162,1.0186563081015023,1.0180536633108597,-0.04297881514529252,0.42660528559241645,0.03851123733797783
95.75,2.045808250957064,0.10945244518041797,1.0184579939278142,1.0178594688428255,-0.04602294984600782,0.4307167712567672,0.04076493729647845
96.00000000000001,2.041456625976804,0.11035088798532611,1.0182464916034626,1.0176520373077131,-0.04904636180645645,0.4347687945028481,0.04302492487605488
96.25,2.037104266862425,0.11124103118896889,1.0180218908833807,1.017431458593002,-0.0520492948789516,0.4387621887526692,0.04529099892397028
96.5,2.0327512298011294,0.1121227875712354,1.0177842804409654,1.0171978215232236,-0.05503199237956498,0.442697772967186,0.047562958287513224
96.75,2.028397571292036,0.1129960712376541,1.017533747871731,1.016951213862524,-0.057994696988766206,0.4465763519459814,0.04984060181395958
97.0,2.0240433481434024,0.11386079760653556,1.0172703796973326,1.0166917223176484,-0.060937650657176684,0.45039871661971137,0.052123728350566126
97.25,2.019688617469832,0.1147168833963379,1.01699426136994,1.0164194325413252,-0.06386109451707381,0.4541656443358684,0.05441213674460237
97.5,2.015333436689455,0.11556424661324805,1.0167054772769386,1.0161344291360233,-0.06676526879941667,0.4578778991378344,0.05670562584336327
97.75,2.0109778635210964,0.11640280653897994,1.016404110745935,1.0158367956580607,-0.06965041275540086,0.46153623203819566,0.059003994494124676
98.0,2.0066219559814176,0.1172324837187817,1.0160902440500557,1.0155266146220459,-0.07251676458292401,0.4651413812850439,0.06130704154411157
98.25000000000001,2.002265772382052,0.1180531999496488,1.0157639584135103,1.015203967505628,-0.07536456135770776,0.46869407262261453,0.06361456584063162
98.5,1.9979093713267173,0.11886487826874181,1.0154253340174115,1.0148689347545392,-0.07819403896866882,0.47219501954616094,0.06592636623096705
98.75,1.9935528117083132,0.11966744294199794,1.0150744500058264,1.01452159578791,-0.08100543205720862,0.4756449235506987,0.06824224156237464
99.0,1.9891961527060074,0.12046081945294218,1.0147113844920523,1.0141620290038398,-0.08379897396062477,0.47904447437445696,0.07056199068213663
99.25,1.9848394537823097,0.12124493449168638,1.0143362145650923,1.013790311785207,-0.08657489665928855,0.48239435023673244,0.07288541243750979
99.5,1.9804827746801283,0.1220197159441172,1.0139490162963267,1.0134065205057006,-0.08933343072710448,0.48569521807020943,0.07521230567578271
99.75,1.9761261754198218,0.12278509288126704,1.0135498647463588,1.0130107305360618,-0.09207480528548136,0.4889477337483371,0.07754246924423126
100.0,1.971769716296233,0.123540995548864,1.0131388339720224,1.0126030162505184,-0.09479924796058563,0.4921525423076955,0.07987570199011856
100.25,1.9674134578757183,0.12428735535706203,1.0127159970335453,1.0121834510333985,-0.09750698484354628,0.4953102781650864,0.08221180276071416
100.50000000000001,1.9630574609931661,0.12502410487034243,1.0122814260018511,1.0117521072859124,-0.10019824045353493,0.49842156533002363,0.08455057040329388
100.75,1.9587017867490046,0.1257511777975846,1.0118351919659887,1.0113090564330889,-0.10287323770367031,0.5014870176125483,0.08689180376513995
101.0,1.9543464965062032,0.12646850898230544,1.0113773650406817,1.0108543689308545,-0.1055321978695435,0.5045072388262071,0.0892353016935219
101.25,1.949991651887268,0.12717603439306235,1.0109080143739855,1.010388114273244,-0.10817534056013495,0.5074828229868121,0.09158086303569649
101.5,1.945637314771226,0.12787369111401592,1.0104272081550427,1.0099103609997342,-0.11080288369122496,0.5104143545068288,0.09392828663895232
101.75,1.9412835472906105,0.12856141733565196,1.0099350136219292,1.009421176702686,-0.11341504346106891,0.513302408385249,0.09627737135056524
102.0,1.9369304118284298,0.12923915234565597,1.009431497069581,1.0089206280348901,-0.11601203432782797,0.5161475503936384,0.09862791601779204
102.25,1.932577971015143,0.12990683651994162,1.0089167238577934,1.0084087807172073,-0.11859406898964613,0.5189503372579102,0.10097971948792132
102.5,1.9282262877256195,0.13056441131382623,1.0083907584192866,1.0078856995462868,-0.1211613583663302,0.5217113168360658,0.10333258060822256
102.75000000000001,1.9238754250761074,0.1312118192533529,1.0078536642678275,1.0073514484023667,-0.12371411158242926,0.5244310282924232,0.10568629822596529
103.0,1.919525446421183,0.1318490039267568,1.0073055040064056,1.0068060902571403,-0.12625253595296035,0.5271100022679779,0.108040671188419
103.25,1.915176415350708,0.13247590997607128,1.00674633933545,1.0062496871816808,-0.12877683697007553,0.529748761046752,0.1103954983428659
103.5,1.9108283956867802,0.13309248308886934,1.0061762310610862,1.0056823003544244,-0.1312872182913575,0.5323478187190124,0.11275057853657551
103.75,1.9064814514806812,0.1336986699901479,1.0055952391034262,1.0051039900691965,-0.13378388172979447,0.5349076813407617,0.11510571061681416
104.0,1.9021356470098243,0.13429441843433376,1.0050034225048818,1.0045148157432826,-0.1362670272450527,0.5374288470897698,0.11746069343086406
104.25,1.8977910467746966,0.13487967719743077,1.0044008394385053,1.003914835925531,-0.13873685293619947,0.5399118064186401,0.11981532582598836
104.5,1.893447715495802,0.1354543960692869,1.0037875472163411,1.0033041083044867,-0.1411935550351891,0.542357042204145,0.12216940664946611
104.75,1.8891057181106061,0.13601852584598917,1.0031636022977926,1.002682689716551,-0.14363732790213055,0.5447650298938379,0.12452273474856682
105.00000000000001,1.8847651197704711,0.1365720183223842,1.0025290602979946,1.0020506361541572,-0.14606836402139425,0.5471362376493191,0.12687510897056314
105.25,1.8804259858376033,0.13711482628471483,1.0018839759961915,1.0014080027739636,-0.1484868539986606,0.5494711264863289,0.1292263281627437
105.5,1.8760883818819873,0.13764690350337672,1.001228403344112,1.0007548439050549,-0.15089298655903707,0.5517701504125653,0.13157619117236843
105.75,1.8717523736783306,0.13816820472579439,1.00056239547434,1.0000912130571522,-0.15328694854621852,0.5540337565618714,0.13392449684669733
106.0,1.8674180272030005,0.138678685669404,0.9998860047086815,0.9994171629288215,-0.15566892492252538,0.5562623853260803,0.13627104403302212
106.25,1.8630854086309667,0.1391783030147571,0.9991992825665151,0.9987327454156832,-0.15803909876938715,0.5584564704839619,0.13861563157861234
106.5,1.858754584332745,0.13966701439872353,0.9985022797731317,0.9980380116186164,-0.16039765128916159,0.5606164393275873,0.1409580583307311
106.75,1.8544256208713357,0.14014477840781225,0.9977950462680558,0.9973330118519524,-0.16274476180733563,0.5627427127861411,0.14329812313666704
107.0,1.850098584999171,0.1406115545715898,0.9970776312133492,0.9966177956516604,-0.1650806077753372,0.5648357055467246,0.14563562484368325
107.25000000000001,1.8457735436550586,0.1410673033562051,0.9963500830018893,0.995892411783516,-0.16740536477431342,0.5668958261736465,0.14797036229904925
107.5,1.841450563961129,0.14151198615801786,0.9956124492656265,0.9951569082512535,-0.1697192065192147,0.5689234772243069,0.15030213435004727
107.75,1.8371297132197832,0.14194556529732183,0.9948647768838126,0.9944113323046997,-0.1720223048635654,0.5709190553630752,0.15263073984394046
108.0,1.8328110589106452,0.14236800401217153,0.9941071119912006,0.9936557304478841,-0.17431482980476912,0.5728829514732573,0.15495597762800467
108.25,1.8284946686875116,0.14277926645229955,0.9933394999862155,0.9928901484471263,-0.17659694948976992,0.5748155507663084,0.15727764654951895
108.5,1.8241806103753073,0.14317931767312952,0.9925619855390907,0.9921146313390968,-0.17886883022140093,0.5767172328888166,0.1595955454557528
108.75,1.8198689519670428,0.14356812362988491,0.9917746125999741,0.9913292234388492,-0.18113063646480884,0.5785883720277565,0.16190947319397894
109.0,1.8155597616207744,0.14394565117178248,0.9909774244069925,0.9905339683478249,-0.1833825308545404,0.5804293370133988,0.16421922861147
109.25,1.8112531076565628,0.14431186803631824,0.9901704634942873,0.9897289089618233,-0.1856246742020865,0.5822404914201658,0.16652461055548914
109.50000000000001,1.80694905855344,0.14466674284363945,0.9893537717000053,0.9889140874789408,-0.18785722550332476,0.5840221936654627,0.16882541787332178
109.75,1.802647682946378,0.1450102450910027,0.9885273901742538,0.9880895454074761,-0.1900803419465982,0.5857747971067144,0.17112144941225335
110.0,1.798349049623255,0.1453423451473137,0.9876913593870162,0.9872553235737984,-0.1922941789209972,0.5874986501364945,0.17341250401952785
110.25,1.7940532275218315,0.14566301424775197,0.9868457191360221,0.9864114621301808,-0.19449889002487097,0.589194096275417,0.17569838054242753
110.5,1.7897602857267254,0.14597222448847447,0.9859905085545827,0.9855580005625942,-0.19669462707472005,0.5908614742637357,0.17797887782823463
110.75,1.7854702934663909,0.14626994882139788,0.9851257661193754,0.9846949776984627,-0.1988815401138477,0.5925011181509486,0.1802537947242123
111.0,1.781183320110102,0.14655616104906044,0.9842515296581918,0.9838224317143823,-0.20105977742172323,0.5941133573834296,0.18252293007764273
111.25,1.7768994351649356,0.14683083581955647,0.9833678363576379,0.9829404001437947,-0.20322948552338393,0.5956985168909037,0.18478608273579863
111.5,1.7726187082727625,0.1470939486215499,0.9824747227707913,0.9820489198846237,-0.20539080919863303,0.5972569171708115,0.18704305154593678
111.75000000000001,1.7683412092072388,0.14734547577935664,0.9815722248248121,0.9811480272068689,-0.20754389149177233,0.5987888743709926,0.18929363535534258
112.0,1.7640670078708014,0.14758539444810137,0.9806603778285118,0.9802377577601571,-0.20968887372123288,0.6002947003713334,0.1915376330112951
112.25,1.7597961742916675,0.14781368260894445,0.9797392164798733,0.9793181465812518,-0.2118258954893711,0.6017747028636046,0.19377484336105105
112.5,1.755528778620835,0.1480303190643748,0.9788087748735252,0.9783892281015196,-0.213955094692443,0.6032291854293669,0.19600506525189276
112.75,1.7512648911290905,0.1482352834335754,0.9778690865081755,0.9774510361543521,-0.21607660753034932,0.6046584476168646,0.19822809753109283
113.0,1.7470045822040179,0.1484285561478511,0.9769201842939904,0.9765036039825475,-0.21819056851668628,0.6060627850168048,0.20044373904592716
113.25,1.7427479223470104,0.14861011844612326,0.9759621005599357,0.9755469642456449,-0.22029711048874495,0.6074424893359391,0.20265178864366523
113.5,1.738494982170286,0.14877995237048713,0.9749948670610661,0.9745811490272184,-0.2223963646174858,0.6087978484696305,0.2048520451715766
113.75,1.7342458323939112,0.14893804076183348,0.9740185149857723,0.9736061898421244,-0.22448846041777978,0.6101291465733518,0.20704430747694025
114.00000000000001,1.7300005438428194,0.1490843672555291,0.9730330749629795,0.9726221176437068,-0.2265735257581411,0.6114366641324906,0.2092283744070289
114.25,1.7257591874438414,0.1492189162771591,0.9720385770693023,0.9716289628309586,-0.2286516868708793,0.6127206780309732,0.21140404480910568
114.5,1.721521834222734,0.14934167303832746,0.9710350508361526,0.9706267552556388,-0.23072306836214998,0.6139814616188619,0.21357111753044966
114.75000000000001,1.7172885553012143,0.14945262353251576,0.9700225252568029,0.9696155242293468,-0.232787793221789,0.6152192847784765,0.21572939141833666
115.0,1.7130594218939974,0.1495517545309979,0.9690010287934032,0.9685952985305528,-0.23484598283329947,0.6164344139892775,0.2178786653200394
115.25,1.7088345053058367,0.14963905357881035,0.9679705893839565,0.9675661064115852,-0.23689775698371138,0.6176271123917915,0.22001873808283057
115.49999999999999,1.704613876928569,0.1497145089907761,0.9669312344492453,0.9665279756055752,-0.23894323387332692,0.6187976398505126,0.22214940855397963
115.75,1.700397608238163,0.14977810984758655,0.9658829908997169,0.965480933333359,-0.24098253012542747,0.619946253015168,0.22427047558075933
116.00000000000001,1.696185770791769,0.14982984599192495,0.964825885142326,0.9644250063103377,-0.24301576079598075,0.6210732053813148,0.2263817380104391
116.25,1.6919784362247754,0.14986970802465582,0.9637599430873305,0.9633602207532946,-0.24504303938318228,0.6221787473500079,0.2284829946903044
116.5,1.6877756762478646,0.1498976873010487,0.9626851901550475,0.9622866023871723,-0.24706447783687005,0.6232631262858974,0.23057404446761834
116.74999999999999,1.6835775626440777,0.149913775927063,0.9616016512825664,0.9612041764518077,-0.2490801865678752,0.6243265865747945,0.23265468618965363
117.0,1.6793841672658771,0.14991796675567826,0.9605093509304193,0.9601129677086268,-0.2510902744574111,0.625369369680024,0.2347247187036925
117.25000000000001,1.675195562032215,0.14991025338326414,0.9594083130892119,0.9590130004472986,-0.253094848866017,0.6263917141976736,0.23678394085700122
117.5,1.6710118189256065,0.14989063014600768,0.958298561286212,0.957904298492352,-0.2550940156427181,0.6273938559114844,0.238832151496843
117.75,1.6668330099892013,0.14985909211637827,0.9571801185918986,0.956786885209749,-0.25708787913391834,0.6283760278459585,0.24086914947050322
118.00000000000001,1.6626592073238653,0.1498156350996369,0.9560530076264714,0.955660783513424,-0.2590765421921151,0.6293384603192265,0.2428947336252609
118.25,1.658490483085259,0.1497602556303954,0.9549172505663227,0.9545260158717818,-0.26106010618453773,0.6302813809949607,0.24490870280836968
118.50000000000001,1.6543269094809216,0.14969295096920998,0.95377286915047,0.9533826043141609,-0.26303867100169653,0.6312050149327515,0.2469108558671213
118.74999999999999,1.6501685587673616,0.14961371909921994,0.9526198846869492,0.9522305704372569,-0.2650123350657289,0.632109584638821,0.24890099164877894
119.0,1.6460155032471417,0.14952255872282905,0.9514583180591742,0.9510699354115132,-0.2669811953385034,0.6329953101147013,0.2508789090006025
119.25000000000001,1.6418678152659778,0.1494194692584221,0.9502881897322605,0.9499007199874734,-0.26894534732990144,0.6338624089059095,0.25284440676988384
119.5,1.6377255672098294,0.1493044508371244,0.9491095197593087,0.9487229445020999,-0.27090488510547667,0.6347110961496953,0.25479728380390193
119.75,1.6335888315020042,0.1491775042995993,0.9479223277876592,0.9475366288850596,-0.2728599012943296,0.6355415846214958,0.25673733894991674
119.99999999999999,1.629457680600256,0.14903863119287508,0.946726633065107,0.9463417926649735,-0.27481048709672834,0.6363540847814821,0.2586643710551914
120.25,1.6253321869938895,0.14888783376722392,0.9455224544460902,0.945138454975636,-0.2767567322913349,0.637148804819755,0.26057817896701135
120.50000000000001,1.6212124232008704,0.14872511497306018,0.9443098103978376,0.9439266345622014,-0.2786987252426986,0.6379259507007881,0.26247856153265564
120.75,1.6170984617649324,0.14855047845788438,0.9430887190064927,0.9427063497873379,-0.28063655290831657,0.638685726207735,0.2643653175993906
121.0,1.6129903752526922,0.14836392856325542,0.9418591979832003,0.9414776186373527,-0.2825703008452498,0.639428332985538,0.2662382460144857
121.24999999999999,1.608888236250761,0.14816547032180116,0.9406212646701678,0.9402404587282877,-0.2845000532171708,0.6401539705833309,0.26809714562521997
121.5,1.6047921173628663,0.14795510945425505,0.9393749360466929,0.9389948873119833,-0.28642589280086495,0.640862836496784,0.2699418152788598
121.75000000000001,1.6007020912069676,0.14773285236653333,0.9381202287351661,0.937740921282118,-0.28834790099247704,0.6415551262089224,0.27177205382268416
122.0,1.5966182304123835,0.14749870614683092,0.9368571590070428,0.9364785771802167,-0.2902661578138468,0.642231033231255,0.2735876601039499
122.25,1.5925406076169095,0.14725267856276458,0.9355857427887907,0.9352078712016354,-0.2921807419184249,0.6428907491435293,0.2753884329699519
122.50000000000001,1.5884692954639523,0.1469947780585268,0.9343059956678094,0.9339288192015185,-0.29409173059721416,0.6435344636330809,0.2771741712679661
122.75,1.5844043665996541,0.14672501375208724,0.9330179328983254,0.9326414367007306,-0.29599919978431644,0.6441623645342247,0.2789446738452397
123.00000000000001,1.5803458936700234,0.1464433954324058,0.9317215694072618,0.9313457388917661,-0.2979032240623014,0.6447746378659928,0.28069973954905814
123.24999999999999,1.5762939493180705,0.14614993355668493,0.9304169198000867,0.9300417406446339,-0.2998038766676644,0.645371467870243,0.2824391672266972
123.5,1.5722486061809395,0.14584463924764424,0.9291039983666354,0.9287294565127192,-0.30170122949586436,0.6459530370487727,0.28416275572543914
123.75000000000001,1.56820993688705,0.1455275242908225,0.9277828190869132,0.9274089007386249,-0.3035953531060184,0.6465195261997362,0.2858703038925345
124.0,1.5641780140532293,0.14519860113190375,0.9264533956368765,0.9260800872599918,-0.3054863167257489,0.6470711144542564,0.2875616105752653
124.25,1.5601529102818572,0.1448578828740692,0.9251157413941933,0.9247430297152976,-0.3073741882556619,0.6476079793118237,0.2892364746209139
124.49999999999999,1.556134698158008,0.14450538327537688,0.9237698694439846,0.9233977414496387,-0.30925903427355783,0.6481302966753081,0.2908946948767339
124.75,1.5521234502465922,0.14414111674615726,0.9224157925845473,0.9220442355204919,-0.3111409200385793,0.6486382408859145,0.2925360701900202
125.00000000000001,1.5481192390895036,0.14376509834644113,0.9210535233330601,0.9206825247034599,-0.3130199094951294,0.6491319847571538,0.29416039940804234
125.25,1.5441221372027654,0.1433773437834034,0.9196830739312718,0.9193126214979995,-0.31489606527651015,0.6496116996088481,0.2957674813780571
125.5,1.5401322170736773,0.14297786940883106,0.9183044563511729,0.9179345381331349,-0.31676944870843393,0.6500775553000554,0.2973571149473466
125.74999999999999,1.5361495511579677,0.14256669221661245,0.9169176823006566,0.9165482865731548,-0.31864011981235685,0.6505297202621781,0.2989290989631837
126.0,1.5321742118769424,0.14214382984024687,0.9155227632291585,0.9151538785232974,-0.3205081373084808,0.6509683615314308,0.300483232272841
126.25000000000001,1.528206271614636,0.14170930055037778,0.914119710333291,0.9137513254354213,-0.32237355861871825,0.6513936447804617,0.3020193137235976
126.5,1.5242458027149692,0.14126312325233714,0.9127085345624589,0.9123406385136636,-0.3242364398693634,0.6518057343504889,0.3035371421627165
126.75,1.5202928774788977,0.14080531748371983,0.9112892466244683,0.9109218287200888,-0.3260968358936243,0.6522047932821532,0.3050365164374705
127.00000000000001,1.5163475681615695,0.1403359034119669,0.909861856991122,0.909494906780324,-0.32795480023375995,0.6525909833462447,0.30651723539514175
127.25,1.5124099469694852,0.1398549018319719,0.9084263759038069,0.9080598831891891,-0.3298103851431922,0.6529644650745775,0.3079790978829935
127.50000000000001,1.5084800860576466,0.13936233416370558,0.9069828133790715,0.9066167682163143,-0.3316636415885288,0.6533253977896385,0.3094219027483047
127.74999999999999,1.5045580575267214,0.1388582224498509,0.905531179214198,0.905165571911752,-0.3335146192510515,0.6536739396343031,0.3108454488383545
128.0,1.5006439334202017,0.13834258935346466,0.9040714829927637,0.9037063041115813,-0.3353633665282052,0.6540102476015773,0.3122495350003996
128.25,1.496737785721558,0.13781545815564322,0.9026037340902002,0.9022389744435071,-0.33720993053486925,0.6543344775632532,0.3136339600817222
128.5,1.4928396863514044,0.1372768527532151,0.9011279416793463,0.9007635923324538,-0.33905435710436344,0.6546467842987407,0.31499852292959823
128.75,1.488949707164655,0.13672679765643636,0.8996441147359936,0.8992801670061552,-0.3408966907893379,0.6549473215232723,0.3163430223912876
129.0,1.4850679199476882,0.1361653179867124,0.8981522620444359,0.8977887075007404,-0.34273697486230775,0.6552362419162069,0.31766725731407897
129.25,1.4811943964155057,0.13559243947432575,0.8966523922030082,0.896289222666319,-0.34457525131607286,0.6555136971486824,0.31897102654524495
129.5,1.4773292082088936,0.13500818845617713,0.8951445136296311,0.8947817211725642,-0.34641156086398495,0.6557798379107936,0.3202541289320455
129.75,1.473472426891588,0.1344125918735437,0.8936286345673494,0.8932662115142944,-0.3482459429399095,0.6560348139392654,0.3215163633217502
130.0,1.4696241239474297,0.1338056772698455,0.8921047630898756,0.8917427020170573,-0.35007843569794594,0.6562787740438943,0.3227575285616508
130.25000000000003,1.4657843707775347,0.13318747278842835,0.8905729071071304,0.8902112008427142,-0.35190907601205845,0.6565118661341348,0.32397742349901354
130.5,1.4619532386974514,0.13255800717035182,0.88903307437079,0.8886717159950266,-0.35373789947537654,0.6567342372459138,0.32517584698110163
130.75,1.4581307989343222,0.13191730975219307,0.8874852724798327,0.8871242553252472,-0.35556494039939324,0.656946033567124,0.3263525978552005
131.0,1.4543171226240492,0.1312654104638602,0.8859295088860922,0.8855688265377132,-0.3573902318129095,0.6571474004637468,0.3275074749685764
131.25,1.4505122808084527,0.1306023398264149,0.8843657908998143,0.8840054371954467,-0.359213805460609,0.657338482505514,0.32864027716850525
131.5,1.4467163444324354,0.1299281289499028,0.8827941256952206,0.8824340947257602,-0.36103569180174794,0.6575194234908661,0.32975080330225015
131.75,1.4429293843411435,0.12924280953119638,0.8812145203160789,0.8808548064258687,-0.3628559200082975,0.6576903664726345,0.3308388522170966
132.0,1.4391514712771252,0.12854641385184662,0.8796269816812812,0.8792675794685112,-0.3646745179630865,0.6578514537823107,0.33190422276032033
132.25,1.435382675877497,0.12783897477593764,0.8780315165904308,0.8776724209075791,-0.3664915122576639,0.6580028270553434,0.33294671377917817
132.5,1.4316230686710982,0.12712052574795552,0.8764281317294372,0.8760693376837565,-0.3683069281898946,0.6581446272552193,0.3339661241209556
132.75,1.4278727200756542,0.1263911007906593,0.874816833676127,0.8744583366301691,-0.37012078976142726,0.6582769946974352,0.3349622526329189
133.0,1.4241317003949376,0.12565073450296582,0.8731976289058596,0.8728394244780472,-0.3719331196748322,0.6584000690745218,0.3359348981623439
133.25,1.4204000798159206,0.12489946205782898,0.8715705237971593,0.8712126078623992,-0.3737439393306753,0.6585139894791591,0.3368838595565033
133.5,1.4166779284059405,0.12413731920014115,0.8699355246373612,0.8695778933277001,-0.3755532688242479,0.6586188944279318,0.3378089356626698
133.75,1.4129653161098523,0.123364342244624,0.8682926376282699,0.8679352873335939,-0.3773611269421452,0.6587149218852516,0.3387099253281176
134.0,1.4092623127471862,0.12258056807373707,0.8666418688918329,0.8662847962606117,-0.37916753115849994,0.6588022092862729,0.3395866274001148
134.25,1.405568988009306,0.12178603413558653,0.8649832244758353,0.8646264264159069,-0.3809724976312169,0.6588808935604422,0.3404388407259403
134.5,1.4018854114565595,0.12098077844183486,0.8633167103596033,0.8629601840390062,-0.38277604119774905,0.6589511111544988,0.3412663641528667
134.75000000000003,1.3982116525154376,0.12016483956561941,0.861642332459735,0.8612860753075818,-0.384578175370823,0.6590129980550005,0.34206899652816214
135.0,1.3945477804757234,0.11933825663947695,0.8599600966358447,0.8596041063432397,-0.38637891233390953,0.6590666898117303,0.34284653669909754
135.25,1.3908938644876456,0.11850106935325977,0.8582700086963272,0.8579142832173312,-0.3881782629363642,0.6591123215596796,0.3435987835129552
