theta_deg,theta_rad,normalized_t_deg,small_target_q,small_mechanism_q,small_target_dq,small_mechanism_dq,small_target_ddq,small_mechanism_ddq,small_hp_window,large_target_q,large_mechanism_q,large_target_dq,large_mechanism_dq,large_target_ddq,large_mechanism_ddq,large_hp_window
2.5,0.04363323129985824,357.5,0.14168294658350133,0.1537839646937642,-0.32618684610797827,-0.3176111038101473,0.15167015089535044,-0.013456761231401045,0,0.9976162486933666,0.9674846602132864,-0.1259548645173168,-0.49463529123436,-3.9402601333842617,-3.517115322848445,0
2.75,0.04799655442984406,357.25,0.14026114191437955,0.15239800657334557,-0.3255180797318469,-0.31766299898999667,0.15487250941421746,-0.010288168058396972,0,0.9970286147810067,0.9652930756211532,-0.14351936124479503,-0.5098774180956837,-4.108961722837457,-3.468086105981275,0
3.0000000000000004,0.05235987755982989,357.0,0.13884228582524688,0.15101185244716964,-0.32483530469015315,-0.31770088501345606,0.1580912403899259,-0.0070353991470358925,0,0.9963627685606192,0.9630354596155529,-0.1617971715618106,-0.5249000518803811,-4.267248035204299,-3.4165690308048418,0
3.25,0.05672320068981571,356.75,0.1374264395961051,0.14962556424327478,-0.3241384496730183,-0.31772439442965056,0.1613262849492668,-0.003698396529800405,0,0.995615696207792,0.960712793208849,-0.18074323033743006,-0.5396926074502917,-4.415293290210969,-3.3626900064136724,0
3.5,0.061086523819801536,356.5,0.13601366481754387,0.14823920549343783,-0.32342744362744746,-0.31773315961170073,0.16457758421903204,-0.00027713767356742325,0,0.9947845788733924,0.9583261023875594,-0.2003132326176763,-0.554245058048295,-4.553271707583606,-3.306578739770293,0
3.7499999999999996,0.06544984694978735,356.25,0.13460402338961927,0.1468528413336262,-0.32270221575732777,-0.3177268129120931,0.16784507932601317,0.0032283641866434946,0,0.9938667893666695,0.9558764556420161,-0.22046363362553814,-0.5685479504430099,-4.681357507048395,-3.248368082253786,0
4.0,0.06981317007977318,356.0,0.13319757752073352,0.14546653850372349,-0.3219626955234296,-0.31770498681944553,0.17112871139700156,0.006818059736433791,0,0.9928598888383563,0.9533649614359125,-0.24115164876095946,-0.5825924172243063,-4.799724908331473,-3.188193379827117,0
4.25,0.07417649320975901,355.75,0.13179438972651386,0.14408036534660795,-0.3212088126434063,-0.3176673141165939,0.1744284215587891,0.01049186329133593,0,0.9917616234637714,0.9507927656284662,-0.26233525360085086,-0.5963701862771446,-4.908548131159018,-3.1261918319104356,0
4.5,0.07853981633974483,355.5,0.13039452282869143,0.14269439180650145,-0.32044049709179334,-0.31761342803989406,0.17774415093816687,0.014249652529487778,0,0.9905699211259225,0.9481610488615086,-0.2839731838990785,-0.6098735874822014,-5.008001395257177,-3.0625018634827263,0
4.75,0.08290313946973066,355.25,0.12899803995398096,0.14130868942666475,-0.3196576791000099,-0.31754296243964153,0.18107584066192686,0.018091268247639535,0,0.9892828880986076,0.9454710239228905,-0.3060249355864743,-0.6230955567102623,-5.098258920352124,-2.997262514814547,0
5.0,0.08726646259971647,355.0,0.12760500453295942,0.1399233313463466,-0.31886028915635745,-0.31745555194150266,0.1844234318568604,0.02201651413950723,0,0.9878988057295182,0.9427239330985514,-0.3284507647708263,-0.636029637197261,-5.179494926170007,-2.930612852753717,0
5.25,0.0916297857297023,354.75,0.12621548029894553,0.13853839229706444,-0.3180482580060204,-0.3173508321088684,0.18778686564975888,0.026025156599106317,0,0.9864161271233404,0.9399210455239608,-0.35121168773688854,-0.6486699784011704,-5.251883632437002,-2.862691406922753,0
5.5,0.09599310885968812,354.5,0.12482953128687853,0.13715394859814434,-0.3172215166510662,-0.3172284396060019,0.1911660831674144,0.030116924547983932,0,0.9848334738248585,0.9370636545457008,-0.3742694809463712,-0.6610113324569364,-5.315599258879256,-2.793635634086591,0
5.75,0.10035643198967395,354.25,0.12344722183219739,0.13577007815155817,-0.31637999635044445,-0.3170880123618999,0.1945610255366184,0.03429150928481047,0,0.9831496325020561,0.9341530751040857,-0.3975866810379492,-0.6730490483590956,-5.370816025222939,-2.7235814130106566,0
6.000000000000001,0.10471975511965978,354.0,0.12206861656972065,0.13438686043606118,-0.3155236286199886,-0.3169291897347528,0.19797163388416167,0.038548564361388836,0,0.9813635516292197,0.9311906411450149,-0.4211265848272533,-0.6847790640085142,-5.417708151194204,-2.6526625721178756,0
6.25,0.1090830782496456,353.75,0.12069378043252445,0.13300437650058428,-0.3146523452324145,-0.3167516126768883,0.20139784933683652,0.04288770548402545,0,0.9794743381700399,0.9281777030716624,-0.4448532493068777,-0.6961978962730349,-5.45644985651921,-2.5810104516662866,0
6.5,0.11344640137963143,353.5,0.11932277865082222,0.1316227089569152,-0.31376607821732044,-0.3165549239000919,0.20483961302143402,0.04730851043668168,0,0.9774812542607134,0.9251156252431002,-0.46873149164638117,-0.7073026292134955,-5.487215360924127,-2.508753501594531,0
6.75,0.11780972450961724,353.25,0.11795567675084391,0.13024194197167793,-0.31286475986118784,-0.3163387680412212,0.2082968660647461,0.05181051903223502,0,0.975383713893047,0.9220057835285036,-0.4927268891922771,-0.7180909006349155,-5.510178884135108,-2.436016915883224,0
7.0,0.12217304763960307,353.0,0.116592540553715,0.12886216125755112,-0.3119483227073813,-0.31610279182795203,0.21176954959356412,0.05639323308807789,0,0.9731812795975576,0.9188495629227927,-0.5168057794680456,-0.7285608871217155,-5.525514645878318,-2.3629223038948957,0
7.250000000000001,0.1265363707695889,352.75,0.11523343617433551,0.12748345406379302,-0.31101669955614747,-0.3158466442446054,0.2152576047346796,0.06105611642498534,0,0.9708736591265765,0.9156483552310756,-0.5409352601741239,-0.7387112877208035,-5.533396865879919,-2.289587398851855,0
7.499999999999999,0.1308996938995747,352.5,0.11387843002025948,0.12610590916603293,-0.3100698234646167,-0.31556997669790354,0.21876097261488442,0.06579859489430243,0,0.9684607021373508,0.9124035568267556,-0.5650831891879087,-0.7485413064327843,-5.533999763866067,-2.2161258029704403,0
7.75,0.13526301702956053,352.25,0.11252758879057366,0.12472961685533634,-0.30910762774680145,-0.31527244318255965,0.2222795943609697,0.07062005642850235,0,0.965942396875145,0.9091165664883205,-0.5892181845637628,-0.7580506336709222,-5.527497559562926,-2.1426467688323396,0
8.0,0.13962634015954636,352.0,0.11118097947477704,0.12335466892656399,-0.30813004597359744,-0.31495370044659277,0.22581341109972725,0.07551985111739883,0,0.9633188668563457,0.9057887833191186,-0.6133096245330042,-0.7672394268444553,-5.514064472696656,-2.0692550160056493,0
8.25,0.1439896632895322,351.75,0.1098386693516598,0.12198115866597625,-0.3071370119727833,-0.3146134081562524,0.2293623639579485,0.08049729130948505,0,0.9605903675515598,0.9024216047532421,-0.6373276475039175,-0.7761082902172755,-5.493874722993417,-1.9960505819023076,0
8.5,0.14835298641951802,351.5,0.10850072598818233,0.12060918083816508,-0.3061284598290198,-0.314251229060449,0.23292639406242507,0.08555165173866593,0,0.9577572830687213,0.8990164246509624,-0.6612431520617413,-0.7846582541897273,-5.467102530179372,-1.923128705462292,0
8.75,0.15271630954950383,351.25,0.10716721723835483,0.11923883167222937,-0.3051043238838515,-0.31386682915457276,0.23650544253994865,0.09068216967631412,0,0.9548201228361899,0.8955746314852757,-0.6850277969686832,-0.7928907541422421,-5.433922113980679,-1.850579742094345,0
9.0,0.15707963267948966,351.0,0.10583821124211576,0.11787020884725707,-0.3040645387357051,-0.3134598778435971,0.2400994505173104,0.0958880451067031,0,0.9517795182858563,0.8920976066215386,-0.7086540011639029,-0.8008076089748543,-5.394507694123501,-1.7784891083851317,0
9.25,0.16144295580947549,350.75,0.10451377642421154,0.11650341147710008,-0.3030090392398905,-0.31303004810436635,0.2437083591213023,0.10116844092919493,0,0.9486362195362418,0.8885867226913359,-0.732094943763529,-0.8084109994683315,-5.349033490333995,-1.7069372546225197,0
