index,label,feasible,k_i,k_o,indicated_thermal_efficiency,indicated_power_w,heat_input_w,heat_out_w,maximum_pressure_pa,maximum_temperature_k,maximum_absolute_mass_flow_kg_s,maximum_tube_reynolds,maximum_tube_mach_number,cold_isothermality_error,hot_isothermality_error,pressure_equalization_error,convergence_cycles,constraint_power_ok,constraint_pressure_ok,constraint_temperature_ok,constraint_mass_flow_ok,constraint_validity_ok,hi_tube_length_m,ho_tube_length_m,hi_working_gas_volume_m3,ho_working_gas_volume_m3,hi_wall_capacity_j_k,ho_wall_capacity_j_k,hi_static_conductance_w_k,ho_static_conductance_w_k,hi_internal_area_m2,ho_internal_area_m2,total_tube_length_factor_vs_symmetric_baseline,hi_to_ho_length_ratio
10,sobol,True,1.415312458574772,0.45406687717884775,0.20334082627601263,48.99876084515591,240.96863252953207,-191.99139409953318,504844.10074746585,592.4600284651143,0.010274486525138234,534.5478468199213,0.04050791562892428,0.01828036285126738,0.09122243217955442,0.008829838398641966,25,True,True,True,True,True,0.059914894079665354,0.019222164467237887,4.425794235811327e-05,3.135245798424268e-05,207.24692134106238,67.84823588549311,17.11671968914557,5.491462616405292,0.23032354373470634,0.07389343011203253,0.93468966787681,3.116969172841271
11,sobol,True,0.8454935468733311,0.7040059379115701,0.20399780637009765,50.334664429400746,246.74120435433707,-196.4190782037975,491297.62103404,579.0422335249135,0.010290653183827632,535.3889450657116,0.04114533397993362,0.03107368303283635,0.06678576231046122,0.01343791946171994,32,True,True,True,True,True,0.035792560150971015,0.029802918038256465,3.6607671497861625e-05,3.470808812198733e-05,124.61246374121309,104.09409977757436,10.225357625542088,8.514213399111219,0.1375929878528682,0.11456773481196766,0.7747497423924505,1.2009750221446758
12,sobol,True,0.8561937376856804,0.5054015266522766,0.20475385399426638,46.84076483908476,228.7662181948303,-181.93958960821365,500366.17540038103,582.0076405081289,0.010425037462349058,542.3805184698249,0.04103997198433744,0.028668054437145634,0.08476238149629783,0.00983079800671267,22,True,True,True,True,True,0.03624553489536047,0.021395331294946373,3.6751330046726603e-05,3.2041666371193475e-05,126.1641926253128,75.29272540348545,10.354765210168164,6.112301357740236,0.13933430359668608,0.08224747116598151,0.6807976321689785,1.694086172151106
13,sobol,True,1.4861796028912067,0.753933650739491,0.20332215496457628,56.19009239236984,276.3599097312319,-220.16003756089864,491928.13889736193,590.3995165866426,0.01019847198953473,530.5930597622466,0.040556187365599725,0.019632893638855575,0.0634366518431405,0.014241275283187632,22,True,True,True,True,True,0.06291493652239441,0.03191652454797179,4.520938998117379e-05,3.5378407268513983e-05,217.5239899184337,111.3345570246269,17.973783468302962,9.11803671743081,0.24185624219604593,0.12269281537592709,1.120056626815349,1.971233942712992
14,sobol,True,1.2343806967139244,0.5437789923325181,0.2053244024977314,51.06508873488354,248.70443120100032,-197.69798276028862,500569.7342783594,588.9779790459575,0.010251072947046122,533.3297151181698,0.04067894980326231,0.02156272162829524,0.08030482213739636,0.010462448021053975,33,True,True,True,True,True,0.0522554494942228,0.0230199773420766,4.182878994313818e-05,3.255691428830313e-05,181.00841346263311,80.85817961256794,14.928539805705539,6.576436551667658,0.20087927203803857,0.08849290046428039,0.8890798445232213,2.2700043843530953
15,sobol,True,1.004403979331255,0.6137623644992709,0.2054649628929163,50.885923160725035,247.66228968802642,-196.79387837241237,496591.2707279293,584.0315412000352,0.010283683114764536,535.0263152252084,0.04091852245613123,0.026345507114700427,0.07374281696005122,0.011763022504411724,32,True,True,True,True,True,0.042519768458356456,0.025982606763802468,3.8741170098658887e-05,3.3496496569261146e-05,147.65746474672255,91.0070846089645,12.147212627653962,7.42281203364832,0.16345357695344104,0.09988177659710484,0.8090831719152629,1.6364704606003062
16,sobol,True,1.0324164889752865,0.5349670653417706,0.2054417187615004,49.411020416621575,240.5111323761041,-191.12941893089922,500349.56695120246,585.6175711263644,0.010329890590060646,537.4303386638577,0.04085537231406905,0.024972265078175213,0.08140645967023062,0.010331713930108316,27,True,True,True,True,True,0.043705631366620465,0.02264693909946829,3.911726025967576e-05,3.2438607178981874e-05,151.71980541831115,79.58028449126418,12.485994549950627,6.46986553739585,0.16801224557182737,0.08705887489675004,0.7836917771585286,1.9298692496438334
17,sobol,True,1.200674358010292,0.6000715422257781,0.20544766858057342,52.18626945044526,254.0124685327281,-201.7730519669794,498001.86781661195,587.8168692643973,0.010256211209286638,533.5970420556614,0.04072789099319445,0.022581507956721557,0.07485988117371298,0.011484309121967403,25,True,True,True,True,True,0.0508285478224357,0.025403028620891274,4.13762556107479e-05,3.331268642091236e-05,176.12036050536162,89.02165792439216,14.52089699309407,7.257235898322508,0.1953940074030048,0.09765377479893773,0.9003729501180351,2.0008853503646673
18,sobol,True,1.4520094119012357,0.4952262462303042,0.20398071329574205,50.61567995845423,248.13953800165868,-197.4787349428172,502713.8263805868,592.3240834334184,0.010223388807206017,531.8894000906128,0.04050367310026112,0.018287290254925957,0.08555702878804548,0.00956584279262027,29,True,True,True,True,True,0.06146839843715231,0.020964577757082877,4.4750628063919676e-05,3.190505516066929e-05,212.56866965693465,73.81711839689208,17.560530848815052,5.989242013716133,0.23629549168387481,0.08059157770508237,0.97361782906577,2.9320122326997606
19,sobol,True,0.8837423890829086,0.7416061872616411,0.20370292764518177,51.283896763231986,251.75827051715433,-200.45833263346026,490277.3583358414,579.7404052808813,0.010281840599086215,534.9304551755437,0.04110590482645124,0.03029707686453751,0.0644374376055531,0.01411323606409999,52,True,True,True,True,True,0.03741176113784313,0.03139466192740947,3.7121192542855675e-05,3.521290129338969e-05,130.1592651282943,109.54684300328564,10.687937253502815,8.9689489767343,0.14381748536794753,0.12068668234411745,0.8126742881722748,1.1916599460235104
