theta_deg,E_x,E_y,E_speed,E_projected_velocity,E_projected_acceleration,target_velocity,target_acceleration
93.75,1.197632308578124,0.6638472356477583,0.9646117465956405,-0.9243967482418138,0.03594908973235023,-0.2622270114527098,0.022928287847614585
94.0,1.194286743004535,0.6663981252449603,0.963789185395858,-0.9242364454966728,0.0375364902833566,-0.2621221679277919,0.025132342182226
94.25,1.1909381452685726,0.6689390869985282,0.9629629936762659,-0.9240691805692701,0.03914030087681549,-0.262007690392801,0.027344092207013986
94.5,1.1875865323783317,0.6714700796919857,0.9621331740647162,-0.923894881936412,0.04076048601829643,-0.26188354570780126,0.02956333676924168
94.75,1.184231921751141,0.6739910623111632,0.9612997287805811,-0.9237134782264039,0.04239701177780747,-0.2617497016105514,0.03178987471617859
95.0,1.1808743312121366,0.6765019940423493,0.9604626596326296,-0.9235248982121472,0.044049845825697265,-0.26160612671650435,0.034023504895094224
95.25,1.1775137789928638,0.6790028342704378,0.9596219680168169,-0.9233290708040768,0.045718957469282374,-0.2614527905188075,0.036264026153270804
95.5,1.1741502837299127,0.6814935425770778,0.9587776549139887,-0.9231259250429381,0.047404317690212375,-0.2612896633883024,0.03851123733797783
95.75,1.1707838644635817,0.6839740787388037,0.9579297208874916,-0.922915390092399,0.04910589918261111,-0.26111671657352514,0.04076493729647845
96.00000000000001,1.1674145406365763,0.6864444027251747,0.9570781660806961,-0.9226973952314936,0.05082367639180309,-0.2609339222007061,0.04302492487605488
96.25,1.1640423320927369,0.6889044746968959,0.9562229902144244,-0.9224718698468964,0.05255762555393053,-0.26074125327376996,0.04529099892397028
96.5,1.1606672590758027,0.6913542550039343,0.9553641925842815,-0.9222387434250204,0.05430772473637178,-0.26053868367433586,0.047562958287513224
96.75,1.157289342228204,0.6937937041836315,0.954501772057895,-0.9219979455439382,0.05607395387889774,-0.26032618816171704,0.04984060181395958
97.0,1.1539086025898935,0.6962227829587952,0.9536357270720477,-0.9217494058651213,0.05785629483589691,-0.26010374237292133,0.052123728350566126
97.25,1.1505250615972065,0.6986414522357891,0.9527660556297151,-0.9214930541249927,0.05965473141931284,-0.2598713228226508,0.05441213674460237
97.5,1.1471387410817608,0.7010496731026065,0.951892755296999,-0.9212288201262914,0.06146924944252309,-0.259628906903302,0.05670562584336327
97.75,1.1437496632693875,0.7034474068269351,0.9510158231999564,-0.9209566337292419,0.06329983676536317,-0.25937647288496546,0.059003994494124676
98.0,1.1403578507790975,0.7058346148542036,0.9501352560213187,-0.9206764248425261,0.0651464833399138,-0.25911399991542644,0.06130704154411157
98.25000000000001,1.1369633266220882,0.7082112588056149,0.9492510499971046,-0.9203881234140533,0.06700918125739495,-0.2588414680201646,0.06361456584063162
98.5,1.1335661142007833,0.7105773004761674,0.9483632009131233,-0.9200916594215225,0.06888792479631957,-0.2585588581023536,0.06592636623096705
98.75,1.1301662373079084,0.7129327018326529,0.9474717041013573,-0.9197869628627723,0.07078271047149942,-0.2582661519428616,0.06824224156237464
99.0,1.1267637201256113,0.7152774250116477,0.9465765544362416,-0.9194739637459157,0.07269353708424707,-0.2579633322002512,0.07056199068213663
99.25,1.1233585872246121,0.7176114323174686,0.9456777463308081,-0.9191525920792519,0.07462040577390079,-0.2576503824107792,0.07288541243750979
99.5,1.1199508635633992,0.7199346862201296,0.9447752737327317,-0.9188227778609513,0.07656332007034199,-0.2573272869883969,0.07521230567578271
99.75,1.116540574487462,0.7222471493532601,0.9438691301202313,-0.9184844510685091,0.07852228594802631,-0.2569940312247498,0.07754246924423126
100.0,1.113127745728562,0.7245487845120144,0.9429593084978644,-0.9181375416479586,0.08049731188116006,-0.25665060128917777,0.07987570199011856
100.25,1.1097124034040518,0.7268395546509492,0.9420458013921822,-0.9177819795028436,0.08248840890016132,-0.2562969842287151,0.08221180276071416
100.50000000000001,1.1062945740162269,0.7291194228818827,0.9411286008472606,-0.917417694482939,0.08449559064968601,-0.25593316796809046,0.08455057040329388
100.75,1.102874284451728,0.7313883524717297,0.9402076984201004,-0.9170446163727164,0.08651887344798974,-0.25555914130972673,0.08689180376513995
101.0,1.0994515619809817,0.7336463068403026,0.9392830851758858,-0.9166626748795471,0.08855827634779094,-0.2551748939337412,0.0892353016935219
101.25,1.0960264342576862,0.7358932495581008,0.9383547516831152,-0.9162717996216364,0.0906138211985843,-0.2547804163979455,0.09158086303569649
101.5,1.0925989293183431,0.738129144344052,0.9374226880085827,-0.9158719201156827,0.09268553271062072,-0.2543757001378458,0.09392828663895232
101.75,1.089169075581833,0.7403539550632411,0.9364868837122232,-0.9154629657642538,0.09477343852057951,-0.25396073746664216,0.09627737135056524
102.0,1.0857369018490413,0.7425676457246014,0.9355473278418103,-0.9150448658428725,0.09687756925865258,-0.25353552157522946,0.09862791601779204
102.25,1.0823024373025238,0.7447701804785699,0.9346040089275033,-0.9146175494868076,0.09899795861770246,-0.2531000465321967,0.10097971948792132
102.5,1.0788657115062288,0.7469615236147193,0.9336569149762481,-0.9141809456775565,0.10113464342389601,-0.2526543072838272,0.10333258060822256
102.75000000000001,1.0754267544052643,0.749141639559347,0.9327060334660192,-0.9137349832290189,0.10328766370932291,-0.25219829965409873,0.10568629822596529
103.0,1.0719855963257148,0.7513104928730324,0.9317513513399082,-0.9132795907733463,0.10545706278666231,-0.25173202034468334,0.108040671188419
103.25,1.0685422679745091,0.7534680482481602,0.930792855000052,-0.9128146967464641,0.10764288732546526,-0.2512554669349475,0.1103954983428659
103.5,1.0650968004393437,0.7556142705063942,0.929830530301395,-0.912340229373255,0.109845187430689,-0.25076863788195186,0.11275057853657551
103.75,1.061649225188654,0.7577491245961308,0.9288643625452918,-0.9118561166523962,0.11206401672324129,-0.25027153252045164,0.11510571061681416
104.0,1.0581995740716432,0.7598725755898866,0.9278943364729306,-0.9113622863408397,0.11429943242275119,-0.24976415106289626,0.11746069343086406
104.25,1.054747879318366,0.7619845886816692,0.9269204362585978,-0.9108586659379273,0.11655149543247713,-0.24924649459942952,0.11981532582598836
104.5,1.0512941735398647,0.7640851291842861,0.9259426455027546,-0.9103451826691298,0.11882027042637777,-0.24871856509788962,0.12216940664946611
104.75,1.0478384897283717,0.7661741625266126,0.92496094722494,-0.9098217634694021,0.12110582593880366,-0.248180365403809,0.12452273474856682
105.00000000000001,1.0443808612575571,0.7682516542508184,0.9239753238564946,-0.9092883349661401,0.12340823445637712,-0.2476318992404146,0.12687510897056314
105.25,1.0409213218828515,0.7703175700095387,0.9229857572330931,-0.9087448234617337,0.1257275725124165,-0.24707317120862754,0.1292263281627437
105.5,1.0374599057418172,0.7723718755630028,0.9219922285870945,-0.9081911549156994,0.12806392078418485,-0.24650418678706332,0.13157619117236843
105.75,1.033996647354589,0.7744145367760994,0.9209947185396897,-0.9076272549263851,0.13041736419226313,-0.24592495233203188,0.13392449684669733
106.0,1.030531581624376,0.7764455196154056,0.9199932070928699,-0.9070530487122356,0.13278799200310415,-0.2453354750775375,0.13627104403302212
106.25,1.0270647438380296,0.7784647901461416,0.9189876736211734,-0.906468461092602,0.13517589793438506,-0.24473576313527867,0.13861563157861234
106.5,1.0235961696666753,0.7804723145290895,0.9179780968632547,-0.9058734164680882,0.13758118026295552,-0.2441258254946484,0.1409580583307311
106.75,1.0201258951664198,0.7824680590174321,0.9169644549132238,-0.9052678388004178,0.1400039419359408,-0.24350567202273393,0.14329812313666704
107.0,1.0166539567791162,0.7844519899535496,0.9159467252117903,-0.9046516515918116,0.1424442906851145,-0.24287531346431684,0.14563562484368325
107.25000000000001,1.013180391333211,0.7864240737657462,0.9149248845371898,-0.9040247778638563,0.1449023391441593,-0.24223476144187317,0.14797036229904925
107.5,1.0097052360446566,0.7883842769649109,0.9138989089958895,-0.9033871401358581,0.1473782049692099,-0.2415840284555732,0.15030213435004727
107.75,1.006228528517902,0.7903325661411192,0.9128687740130775,-0.9027386604026604,0.14987201096304736,-0.24092312788328157,0.15263073984394046
108.0,1.0027503067469585,0.7922689079601593,0.9118344543229219,-0.902079260111913,0.15238388520246135,-0.24025207398055737,0.15495597762800467
108.25,0.9992706091165392,0.794193269159998,0.9107959239586082,-0.9014088601407784,0.15491396116927597,-0.2395708818806539,0.15727764654951895
108.5,0.9957894744032856,0.7961056165471605,0.9097531562421329,-0.9007273807720577,0.15746237788519293,-0.23887956759451887,0.1595955454557528
108.75,0.9923069417770689,0.7980059169930545,0.9087061237738755,-0.9000347416697203,0.16002928005024714,-0.23817814801079432,0.16190947319397894
109.0,0.9888230508023758,0.7998941374302028,0.9076547984219173,-0.8993308618538213,0.16261481818513035,-0.23746664089581665,0.16421922861147
109.25,0.9853378414397833,0.8017702448484044,0.9065991513111231,-0.8986156596747891,0.16521914877790372,-0.2367450648936166,0.16652461055548914
109.50000000000001,0.9818513540475146,0.8036342062908158,0.9055391528119732,-0.8978890527870629,0.16784243443438718,-0.23601343952591936,0.16882541787332178
109.75,0.9783636293830884,0.8054859888499464,0.904474772529145,-0.8971509581220677,0.17048484403307787,-0.23527178519214423,0.17112144941225335
110.0,0.9748747086050595,0.8073255596635662,0.9034059792898368,-0.8964012918604998,0.17314655288448322,-0.234520123169405,0.17341250401952785
110.25,0.97138463327485,0.809152885910535,0.9023327411318341,-0.8956399694039113,0.17582774289477957,-0.2337584756125099,0.17569838054242753
110.5,0.9678934453586792,0.8109679348065337,0.9012550252913174,-0.8948669053455678,0.17852860273449608,-0.23298686555396134,0.17797887782823463
110.75,0.9644011872295889,0.8127706735997019,0.9001727981903943,-0.8940820134405604,0.18124932801157503,-0.23220531690395618,0.1802537947242123
111.0,0.960907901669574,0.8145610695661856,0.8990860254243709,-0.8932852065751532,0.18399012144955929,-0.2314138544503856,0.18252293007764273
111.25,0.957413631871809,0.8163390900055798,0.8979946717487413,-0.8924763967353408,0.1867511930710975,-0.23061250385883506,0.18478608273579863
111.5,0.9539184214429864,0.8181047022362787,0.8968987010659096,-0.8916554949745941,0.18953276038632205,-0.22980129167258442,0.18704305154593678
111.75000000000001,0.950422314405759,0.8198578735907156,0.895798076411625,-0.8908224113807734,0.19233504858672298,-0.22898024531260802,0.18929363535534258
112.0,0.9469253552012967,0.8215985714104967,0.8946927599411353,-0.8899770550421833,0.19515829074481036,-0.2281493930775743,0.1915376330112951
112.25,0.9434275886919526,0.8233267630414258,0.8935827129150504,-0.8891193340127428,0.19800272801924748,-0.22730876414384618,0.19377484336105105
112.5,0.9399290601640493,0.8250424158284189,0.8924678956849265,-0.8882491552762499,0.20086860986587424,-0.22645838856548098,0.19600506525189276
112.75,0.9364298153307818,0.8267454971102994,0.8913482676785436,-0.887366424709711,0.2037561942548754,-0.22559829727423025,0.19822809753109283
113.0,0.9329299003352463,0.8284359742144749,0.8902237873849002,-0.8864710470457096,0.20666574789417005,-0.22472852207953997,0.20044373904592716
113.25,0.9294293617535903,0.8301138144514937,0.8890944123389041,-0.8855629258337862,0.20959754645930212,-0.22384909566855038,0.20265178864366523
113.5,0.9259282465982933,0.8317789851094685,0.8879600991057615,-0.8846419634008013,0.21255187482960283,-0.22296005160609617,0.2048520451715766
113.75,0.9224266023215824,0.833431453448383,0.8868208032650743,-0.8837080608102544,0.21552902733152873,-0.2220614243347063,0.20704430747694025
114.00000000000001,0.9189244768189796,0.8350711866942512,0.8856764793946191,-0.8827611178205232,0.21852930798884393,-0.2211532491746041,0.2092283744070289
114.25,0.9154219184329863,0.8366981520331536,0.8845270810538373,-0.8818010328419994,0.22155303077972363,-0.22023556232370725,0.21140404480910568
114.5,0.9119189759569195,0.838312316605123,0.8833725607670067,-0.880827702893084,0.22460051990174507,-0.21930840085762784,0.21357111753044966
114.75000000000001,0.9084156986388822,0.8399136474978866,0.8822128700061065,-0.8798410235550111,0.22767211004404125,-0.2183718027296722,0.21572939141833666
115.0,0.9049121361858946,0.8415021117404701,0.8810479591733887,-0.8788408889254683,0.23076814666741877,-0.21742580677084106,0.2178786653200394
115.25,0.9014083387681726,0.8430776762966354,0.8798777775836225,-0.8778271915709753,0.23388898629256702,-0.21647045268982945,0.22001873808283057
115.49999999999999,0.8979043570235674,0.8446403080581719,0.8787022734460485,-0.8767998224779897,0.23703499679638398,-0.21550578107302684,0.22214940855397963
115.75,0.894400242062167,0.846189973838021,0.8775213938460139,-0.8757586710026998,0.24020655771680072,-0.21453183338451695,0.22427047558075933
116.00000000000001,0.8908960454710654,0.8477266403632426,0.8763350847263175,-0.8747036248194697,0.2434040605664348,-0.21354865196607795,0.2263817380104391
116.25,0.8873918193193007,0.8492502742678014,0.8751432908682362,-0.8736345698678958,0.2466279091550224,-0.21255628003718227,0.2284829946903044
116.5,0.8838876161629692,0.8507608420851879,0.873945955872264,-0.8725513902984374,0.24987851992111185,-0.21155476169499668,0.23057404446761834
116.74999999999999,0.880383489050525,0.8522583102408547,0.8727430221385497,-0.871453968416579,0.25315632227319723,-0.2105441419143824,0.23265468618965363
117.0,0.8768794915282558,0.8537426450444772,0.8715344308470473,-0.8703421846254839,0.2564617589404827,-0.20952446654789486,0.2347247187036925
117.25000000000001,0.8733756776459591,0.8552138126820095,0.8703201219373693,-0.8692159173670952,0.25979528633360827,-0.20849578232578392,0.23678394085700122
117.5,0.8698721019628047,0.8566717792075629,0.8691000340883717,-0.8680750430616424,0.2631573749155407,-0.20745813685599376,0.238832151496843
117.75,0.8663688195534046,0.8581165105350747,0.8678741046974529,-0.8669194360455046,0.2665485095830236,-0.206411578624163,0.24086914947050322
118.00000000000001,0.8628658860140872,0.859547972429777,0.866642269859597,-0.8657489685073887,0.2699691900584347,-0.20535615699362444,0.2428947336252609
118.25,0.8593633574693803,0.8609661304994489,0.8654044643461482,-0.8645635104227736,0.2734199312930929,-0.20429192220540532,0.24490870280836968
118.50000000000001,0.8558612905787167,0.862370950185463,0.8641606215833496,-0.8633629294865681,0.27690126388144254,-0.20321892537822728,0.2469108558671213
118.74999999999999,0.8523597425433602,0.8637623967536002,0.8629106736306384,-0.8621470910439412,0.28041373448679013,-0.2021372185085061,0.24890099164877894
119.0,0.8488587711135603,0.8651404352846411,0.8616545511587179,-0.8609158580192643,0.28395790627919004,-0.20104685447035223,0.2508789090006025
119.25000000000001,0.8453584345959486,0.8665050306647205,0.8603921834274254,-0.8596690908431205,0.28753435938497174,-0.19994788701557023,0.25284440676988384
119.5,0.8418587918611712,0.8678561475754439,0.859123498263402,-0.8584066473773241,0.29114369134877216,-0.19884037077365907,0.25479728380390193
119.75,0.8383599023517708,0.8691937504837624,0.8578484220375958,-0.8571283828378974,0.2947865176084057,-0.19772436125181198,0.25673733894991674
119.99999999999999,0.8348618260903325,0.8705178036315772,0.856566879642596,-0.8558341497159466,0.2984634719824683,-0.1965999148349167,0.2586643710551914
120.25,0.831364623687882,0.871828271025105,0.855278794469847,-0.8545237976963834,0.3021752071710462,-0.19546708878555527,0.26057817896701135
120.50000000000001,0.827868356352562,0.8731251164239597,0.8539840883867436,-0.8531971735744313,0.3059223952700239,-0.194325941244004,0.26247856153265564
120.75,0.824373085898582,0.8744083033299712,0.8526826817136447,-0.8518541211698587,0.3097057282992221,-0.19317653122823358,0.2643653175993906
121.0,0.8208788747554597,0.8756777949757107,0.8513744932008279,-0.850494481238877,0.3135259187444275,-0.19201891863390907,0.2662382460144857
121.24999999999999,0.8173857859775461,0.8769335543127419,0.8500594400054299,-0.8491180913836435,0.3173837001136209,-0.19085316423438986,0.26809714562521997
121.5,0.8138938832538613,0.8781755439995576,0.8487374376683752,-0.8477247859593046,0.3212798275078998,-0.18967932968072967,0.2699418152788598
121.75000000000001,0.810403230918236,0.8794037263892314,0.8474084000913801,-0.8463143959785173,0.32521507820715817,-0.18849747750167664,0.27177205382268416
122.0,0.8069138939597744,0.8806180635167362,0.846072239514014,-0.8448867490133817,0.32919025227080434,-0.18730767110367313,0.2735876601039499
122.25,0.8034259380336399,0.88181851708596,0.8447288664909116,-0.8434416690947192,0.3332061731536816,-0.1861099747708561,0.2753884329699519
122.50000000000001,0.7999394294721822,0.88300504845638,0.8433781898691545,-0.8419789766086306,0.33726368833761217,-0.18490445366505645,0.2771741712679661
122.75,0.7964544352964089,0.8841776186294061,0.8420201167658854,-0.8404984881902635,0.34136366997853784,-0.18369117382579978,0.2789446738452397
123.00000000000001,0.7929710232278093,0.8853361882343707,0.8406545525462011,-0.8390000166147222,0.3455070155695516,-0.18247020217030588,0.28069973954905814
123.24999999999999,0.78948926170055,0.8864807175141752,0.8392814008014086,-0.8374833706850495,0.34969464862020017,-0.18124160649348897,0.2824391672266972
123.5,0.7860092198740412,0.8876111663105509,0.8379005633276645,-0.8359483551172087,0.3539275193518043,-0.18000545546795751,0.28416275572543914
123.75000000000001,0.7825309676458887,0.8887274940489736,0.8365119401051313,-0.8343947704219971,0.35820660540919047,-0.17876181864401433,0.2858703038925345
124.0,0.7790545756652478,0.8898296597231667,0.8351154292776626,-0.8328224127838174,0.36253291258910175,-0.17751076644965677,0.2875616105752653
124.25,0.7755801153465772,0.8909176218792293,0.8337109271331447,-0.8312310739362347,0.3669074755849053,-0.17625237019057627,0.2892364746209139
124.49999999999999,0.7721076588838187,0.8919913385993576,0.8322983280845714,-0.8296205410342488,0.3713313587479664,-0.1749867020501588,0.2908946948767339
124.75,0.768637279265003,0.8930507674851407,0.830877524651926,-0.8279905965232066,0.3758056568658921,-0.17371383508948463,0.2925360701900202
125.00000000000001,0.765169050287299,0.8940958656404542,0.8294484074450212,-0.8263410180042838,0.3803314959570592,-0.17243384324732824,0.29416039940804234
125.25,0.7617030465725181,0.8951265896538967,0.8280108651473504,-0.8246715780964635,0.3849100340818844,-0.17114680134015867,0.2957674813780571
125.5,0.7582393435830836,0.8961428955808004,0.8265647845011205,-0.8229820442949376,0.38954246217035415,-0.1698527850621392,0.2973571149473466
125.74999999999999,0.7547780176384837,0.897144738924768,0.8251100502935566,-0.8212721788258645,0.3942300048659148,-0.16855187098512744,0.2989290989631837
126.0,0.7513191459322086,0.898132074618763,0.8236465453446513,-0.8195417384974059,0.398973921385456,-0.16724413655867543,0.300483232272841
126.25000000000001,0.7478628065492057,0.8991048570056958,0.822174150496463,-0.8177904745469798,0.40377550639480353,-0.16592966011002946,0.3020193137235976
126.5,0.7444090784838431,0.900063039818548,0.8206927446041775,-0.8160181324846575,0.40863609089971936,-0.1646085208441302,0.3035371421627165
126.75,0.7409580416584121,0.9010065761599774,0.819202204529053,-0.8142244519326404,0.41355704315177483,-0.1632807988436127,0.3050365164374705
127.00000000000001,0.7375097769421781,0.9019354184814115,0.8177024051334573,-0.8124091664607521,0.41853976956880296,-0.16194657506880636,0.30651723539514175
127.25,0.7340643661709925,0.9028495185616237,0.8161932192781969,-0.8105720034178834,0.42358571566898945,-0.16060593135773485,0.3079790978829935
127.50000000000001,0.7306218921674802,0.9037488274847674,0.8146745178223306,-0.8087126837593319,0.42869636701802893,-0.1592589504261163,0.3094219027483047
127.74999999999999,0.7271824387618242,0.9046332956178611,0.8131461696257113,-0.8068309218699821,0.4338732501885329,-0.15790571586736304,0.3108454488383545
128.0,0.7237460908131523,0.90550287258772,0.8116080415544911,-0.8049264253832724,0.43911793373101515,-0.15654631215258186,0.3122495350003996
128.25,0.7203129342315542,0.9063575072572992,0.8100599984898339,-0.8029988949959018,0.44443202915493984,-0.15518082463057392,0.3136339600817222
128.5,0.7168830560007344,0.9071971477014696,0.8085019033401458,-0.8010480242782358,0.44981719191876507,-0.1538093395278346,0.31499852292959823
128.75,0.7134565442013214,0.9080217411821808,0.8069336170570802,-0.799073499480373,0.45527512242800033,-0.15243194394855375,0.3163430223912876
129.0,0.7100334880348529,0.9088312341230235,0.8053549986556674,-0.7970749993338414,0.46080756703909187,-0.15104872587461554,0.31766725731407897
129.25,0.7066139778484468,0.9096255720831673,0.8037659052388882,-0.7950521948489047,0.4664163190680653,-0.1496597741655984,0.31897102654524495
129.5,0.7031981051601843,0.9104046997306571,0.8021661920270523,-0.7930047491074563,0.47210321980181497,-0.14826517855877516,0.3202541289320455
129.75,0.6997859626852145,0.9111685608150696,0.8005557123923839,-0.7909323170515006,0.47787015950977463,-0.14686502966911308,0.3215163633217502
130.0,0.6963776443625996,0.9119170981395162,0.7989343178992178,-0.7888345452672183,0.48371907845392176,-0.14545941898927373,0.3227575285616508
130.25000000000003,0.692973245382926,0.9126502535319516,0.7973018583502304,-0.7867110717646337,0.48965196789441806,-0.14404843888961286,0.32397742349901354
130.5,0.6895728622166882,0.9133679678158269,0.7956581818392131,-0.7845615257529047,0.49567087108827823,-0.1426321826181808,0.32517584698110163
130.75,0.6861765926434711,0.9140701807800313,0.7940031348108539,-0.7823855274112743,0.5017778842778607,-0.1412107443007221,0.3263525978552005
131.0,0.6827845357819471,0.9147568311481316,0.7923365621280839,-0.7801826876557348,0.5079751576655934,-0.1397842189406757,0.3275074749685764
131.25,0.6793967921207067,0.9154278565468942,0.790658307147546,-0.7779526079014734,0.5142648963717404,-0.13835270241917483,0.32864027716850525
131.5,0.6760134635499403,0.9160831934740772,0.7889682118038,-0.7756948798211777,0.5206493613708337,-0.1369162914950471,0.32975080330225015
131.75,0.6726346533939896,0.9167227772654962,0.7872661167029257,-0.77340908509931,0.5271308704023548,-0.1354750838048146,0.3308388522170966
132.0,0.6692604664447885,0.9173465420613228,0.7855518612261708,-0.7710947951824654,0.5337117988513161,-0.13402917786269347,0.33190422276032033
132.25,0.6658910089962127,0.917954420771639,0.7838252836444273,-0.7687515710259614,0.5403945805930034,-0.13257867306059445,0.33294671377917817
132.5,0.6625263888793512,0.9185463450412289,0.7820862212442893,-0.7663789628368245,0.5471817087966508,-0.13112366966812256,0.3339661241209556
132.75,0.6591667154987254,0.9191222452135833,0.780334510466522,-0.7639765098133662,0.5540757366817521,-0.1296642688325771,0.3349622526329189
133.0,0.6558120998694668,0.9196820502941434,0.778569987057843,-0.7615437398815696,0.5610792782203771,-0.12820057257895182,0.3359348981623439
133.25,0.6524626546554779,0.9202256879127368,0.7767924862369229,-0.7590801694285367,0.5681950087787918,-0.12673268380993472,0.3368838595565033
133.5,0.6491184942085864,0.9207530842852439,0.7750018428756409,-0.7565853030332756,0.5754256656900602,-0.12526070630590824,0.3378089356626698
133.75,0.6457797346087137,0.9212641641744551,0.7731978916966185,-0.7540586331951509,0.582774048749625,-0.12378474472494908,0.3387099253281176
134.0,0.642446493705076,0.9217588508501366,0.7713804674881707,-0.7514996400603462,0.5902430206251547,-0.12230490460282835,0.3395866274001148
134.25,0.6391188911584273,0.9222370660483007,0.7695494053378652,-0.748907791146738,0.5978355071707431,-0.12082129235301148,0.3404388407259403
134.5,0.6357970484843664,0.9226987299296698,0.7677045408859358,-0.7462825410676164,0.6055544976351988,-0.11933401526665824,0.3412663641528667
134.75000000000003,0.6324810890977164,0.923143761037356,0.7658457105999091,-0.7436233312547408,0.6134030447535169,-0.11784318151262274,0.34206899652816214
135.0,0.6291711383579932,0.9235720762537456,0.7639727520718433,-0.7409295896812629,0.6213842647096416,-0.1163489001374535,0.34284653669909754
135.25,0.6258673236159722,0.9239835907565952,0.7620855043396706,-0.7382007305851072,0.6295013369577188,-0.11485128106539333,0.3435987835129552
135.5,0.6225697742613732,0.9243782179743514,0.7601838082342354,-0.7354361541934537,0.6377575038885196,-0.11335043509837936,0.34432553581700465
135.75,0.6192786217716487,0.9247558695407181,0.75826750675371,-0.7326352464490296,0.6461560703265057,-0.11184647391604313,0.34502659245851214
136.0,0.615993999761922,0.9251164552484556,0.7563364454671189,-0.7297973787389809,0.6547004028421676,-0.11033951007571052,0.3457017522847583
136.25,0.6127160440360404,0.9254598830024534,0.7543904729488603,-0.726921907627165,0.6633939288631874,-0.1088296570124017,0.3463508141430143
136.5,0.6094448926387775,0.9257860587720824,0.7524294412461694,-0.724008174590779,0.6722401355673254,-0.10731702903883125,0.3469735768805464
136.75,0.6061806859091733,0.9260948865428618,0.7504532063816027,-0.7210555057623136,0.6812425685382923,-0.1058017413454081,0.34756983934464003
137.0,0.6029235665350072,0.9263862682674584,0.7484616288926997,-0.7180632116779109,0.6904048301651927,-0.1042839100002354,0.34813940038255997
137.25,0.5996736796084186,0.9266601038160455,0.7464545744111029,-0.7150305870332861,0.6997305777651449,-0.10276365194911086,0.3486820588415772
137.5,0.5964311726826483,0.9269162909260693,0.7444319142835389,-0.7119569104484689,0.7092235214069675,-0.10124108501552634,0.3491976135689677
137.75,0.5931961958299067,0.9271547251514485,0.7423935262371544,-0.7088414442427161,0.718887421412943,-0.0997163279006682,0.34968586341200253
138.0,0.58996890170035,0.9273752998112677,0.7403392950918547,-0.705683434221055,0.72872608551488,-0.09818950018341703,0.35014660721796226
138.25,0.5867494455821431,0.9275779059380002,0.7382691135223636,-0.7024821094740139,0.7387433656390179,-0.09666072232034781,0.35057964383411166
138.5,0.5835379854626032,0.927762432225318,0.7361828828728786,-0.6992366821922223,0.7489431542928527,-0.09513011564572989,0.3509847721077219
138.75,0.5803346820903845,0.927928764975564,0.7340805140273138,-0.6959463474976728,0.7593293805265332,-0.09359780237152696,0.35136179088607356
139.0,0.5771396990386823,0.9280767880469334,0.7319619283382084,-0.6926102832935639,0.7699060054399192,-0.092063905587397,0.3517104990164361
139.25000000000003,0.5739532027694136,0.9282063828004719,0.7298270586175651,-0.6892276501347708,0.7806770172050018,-0.09052854926069241,0.35203069534607906
139.5,0.5707753626983518,0.9283174280469244,0.7276758501928816,-0.685797591121126,0.7916464255723598,-0.08899185823645991,0.3523221787222799
139.75,0.5676063512611393,0.9284097999935861,0.7255082620318992,-0.6823192318158299,0.8028182558298103,-0.08745395823744057,0.3525847479923097
140.0,0.5644463439801559,0.9284833721912022,0.7233242679395554,-0.6787916801914519,0.814196542179553,-0.08591497586406978,0.3528182020034444
140.25,0.5612955195321562,0.9285380154810587,0.7211238578308166,-0.6752140266061368,0.8257853204996218,-0.08437503859447729,0.35302233960295337
140.5,0.5581540598166312,0.9285735979423626,0.7189070390831068,-0.6715853438127743,0.8375886204550154,-0.08283427478448722,0.3531969596381062
140.75,0.5550221500247954,0.9285899848400622,0.716673837972163,-0.6679046870040483,0.8496104569223103,-0.08129281366761805,0.35334186095618036
141.0,0.5518999787091283,0.9285870385732171,0.7144243011951444,-0.6641710938964405,0.8618548206916539,-0.07975078535508255,0.3534568424044501
141.25,0.5487877378533801,0.9285646186240948,0.7121584974849419,-0.6603835848564209,0.8743256684098754,-0.07820832083578787,0.35354170283018643
141.5,0.5456856229429197,0.9285225815081448,0.709876519319599,-0.6565411630722142,0.8870269117276952,-0.0766655519763355,0.3535962410806622
141.75,0.542593833035326,0.9284607807250261,0.7075784847307744,-0.6526428147746982,0.8999624056145074,-0.07512261152102127,0.35362025600314834
142.0,0.5395125708310888,0.9283790667108854,0.7052645392151484,-0.6486875095111433,0.9131359358044375,-0.0735796330918354,0.35361354644491927
142.25,0.5364420427442897,0.9282772867920592,0.7029348577525673,-0.6446742004756647,0.9265512053383216,-0.07203675118846241,0.35357591125324916
142.5,0.5333824589730964,0.9281552851404695,0.7005896469347116,-0.6406018249004054,0.9402118201672819,-0.07049410118828117,0.3535071492754107
142.75,0.5303340335699224,0.9280129027308935,0.6982291472077972,-0.6364693045116208,0.9541212737843878,-0.0689518193463649,0.35340705935867667
143.0,0.5272969845110655,0.9278499773003887,0.6958536352327223,-0.6322755460549755,0.9682829308536804,-0.0674100427954812,0.3532754403503212
143.25,0.5242715337656381,0.9276663433101149,0.6934634263657518,-0.6280194418944921,0.9827000098079318,-0.06586890954609194,0.3531120910976124
143.5,0.5212579073635677,0.9274618319098635,0.6910588772625538,-0.623699870689711,0.9973755643887446,-0.06432855848635345,0.3529168104478227
143.75000000000003,0.5182563354624616,0.9272362709055686,0.6886403886079671,-0.619315698155732,1.0123124641071068,-0.06278912938211632,0.35268939724823056
