motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,hybrid_small,hybrid_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,hybrid_dsmall_dt,hybrid_dlarge_dt
9.059027777777778345e-01,3.261250000000000000e+02,7.963701214168172893e-03,4.610096832497467267e-01,1.051826487609587406e-02,5.911155711017586079e-01,6.124519630369250622e-01,4.082874150959515447e+00,8.689557777654116633e-01,5.705614110986395815e+00
9.062500000000000000e-01,3.262500000000000000e+02,8.177707029585791487e-03,4.624339664005521211e-01,1.082248836957538929e-02,5.931024108492796154e-01,6.202186912703385735e-01,4.121046744009090546e+00,8.833754486051350607e-01,5.738524640126423826e+00
9.065972222222222765e-01,3.263750000000000000e+02,8.394406664704010673e-03,4.638715559513691966e-01,1.113172260265683951e-02,5.951006168243548888e-01,6.279683645113578461e-01,4.159519015023317223e+00,8.978171852995183722e-01,5.771082375048331770e+00
9.069444444444444420e-01,3.265000000000000000e+02,8.613794197650228787e-03,4.653225559570460801e-01,1.144597476566549914e-02,5.971100652778245088e-01,6.357009827599794383e-01,4.198290964002178605e+00,9.122782724153731815e-01,5.803280125624820762e+00
9.072916666666667185e-01,3.266250000000000000e+02,8.835863706551974270e-03,4.667870704724306208e-01,1.176525110606879351e-02,5.991306299812362290e-01,6.434165460161967998e-01,4.237362590945644492e+00,9.267559945195502635e-01,5.835110801230242394e+00
9.076388888888888840e-01,3.267500000000000000e+02,9.060609269537200569e-03,4.682652035523738876e-01,1.208955692847481049e-02,6.011621822613858468e-01,6.511150542800231422e-01,4.276733895853779721e+00,9.412476361788753021e-01,5.866567410740463728e+00
9.079861111111111605e-01,3.268750000000000000e+02,9.288024964733436126e-03,4.697570592517235633e-01,1.241889659463305852e-02,6.032045910348714512e-01,6.587965075514519153e-01,4.316404878726547878e+00,9.557504819601787549e-01,5.897643062532928582e+00
9.083333333333333259e-01,3.270000000000000000e+02,9.518104870268228462e-03,4.712627416253278301e-01,1.275327352343428797e-02,6.052577228426404554e-01,6.664609058304793443e-01,4.356375539563936528e+00,9.702618164302929671e-01,5.928330964486647758e+00
9.086805555555556024e-01,3.271250000000000000e+02,9.750843064269506741e-03,4.727823547280374794e-01,1.309269019091068888e-02,6.073214418845418461e-01,6.741082491171158653e-01,4.396645878365993632e+00,9.847789241560552798e-01,5.958624423982229246e+00
9.090277777777777679e-01,3.272500000000000000e+02,9.986233624864400416e-03,4.743160026146987507e-01,1.343714813023507391e-02,6.093956100538675535e-01,6.817385374113481555e-01,4.437215895132653465e+00,9.992990897042770548e-01,5.988516847901769857e+00
9.093750000000000444e-01,3.273750000000000000e+02,1.022427063018099824e-02,4.758637893401623242e-01,1.378664793172244829e-02,6.114800869719136944e-01,6.893517707131864292e-01,4.478085589863963989e+00,1.013819597641809844e+00,6.018001742629031980e+00
9.097222222222222099e-01,3.275000000000000000e+02,1.046494815834669856e-02,4.774258189592766044e-01,1.414118924282847800e-02,6.135747300225191658e-01,6.969479490226264673e-01,4.519254962559911881e+00,1.028337732535478777e+00,6.047072714049292586e+00
9.100694444444444864e-01,3.276250000000000000e+02,1.070826028748909572e-02,4.790021955268888298e-01,1.450077076815019760e-02,6.156793943866196717e-01,7.045270723396629409e-01,4.560724013220461615e+00,1.042850778952114643e+00,6.075723467549397405e+00
9.104166666666666519e-01,3.277500000000000000e+02,1.095420109573614145e-02,4.805930230978506246e-01,1.486539026942581242e-02,6.177939330767947546e-01,7.120891406643079513e-01,4.602492741845679802e+00,1.057356021458542461e+00,6.103947808017764487e+00
9.107638888888889284e-01,3.278750000000000000e+02,1.120276466121530000e-02,4.821984057270095048e-01,1.523504456553556076e-02,6.199181969718228213e-01,7.196341539965551704e-01,4.644561148435534470e+00,1.071850744621620777e+00,6.131739639844424161e+00
9.111111111111110938e-01,3.280000000000000000e+02,1.145394506205404429e-02,4.838184474692136527e-01,1.560972953249926964e-02,6.220520348512169617e-01,7.271621123364018224e-01,4.686929232990006078e+00,1.086332233008139747e+00,6.159092966920868939e+00
9.114583333333333703e-01,3.281250000000000000e+02,1.170773637638051166e-02,4.854532523793144150e-01,1.598944010347972539e-02,6.241952934297909650e-01,7.346730156838598980e-01,4.729596995509167456e+00,1.100797771184957918e+00,6.186001892640267563e+00
9.118055555555555358e-01,3.282500000000000000e+02,1.196413268232156789e-02,4.871029245121561435e-01,1.637417026878015477e-02,6.263478173921964709e-01,7.421668640389081917e-01,4.772564435992894261e+00,1.115244643718901196e+00,6.212460619897304248e+00
9.121527777777778123e-01,3.283750000000000000e+02,1.222312805800549081e-02,4.887675679225916281e-01,1.676391307584516877e-02,6.285094494274763299e-01,7.496436574015648002e-01,4.815831554441290407e+00,1.129670135176799262e+00,6.238463451088238187e+00
9.125000000000000888e-01,3.285000000000000568e+02,1.248471658155968396e-02,4.904472866654682184e-01,1.715866062926066360e-02,6.306800302636133004e-01,7.571033957718239504e-01,4.859398350854323922e+00,1.144071530125484903e+00,6.264004788110898225e+00
9.128472222222222543e-01,3.286250000000000000e+02,1.274889233111174691e-02,4.921421847956342077e-01,1.755840409075378264e-02,6.328593987020801892e-01,7.645460791496823116e-01,4.903264825231973489e+00,1.158446113131788247e+00,6.289079132364685520e+00
9.131944444444445308e-01,3.287500000000000568e+02,1.301564938478962791e-02,4.938523663679406095e-01,1.796313367919297188e-02,6.350473916523869944e-01,7.719717075351489877e-01,4.947430977574296840e+00,1.172791168762540970e+00,6.313681084750562889e+00
9.135416666666666963e-01,3.288750000000000000e+02,1.328498182072044773e-02,4.955779354372332191e-01,1.837283867058788628e-02,6.372438441666312681e-01,7.793802809282119881e-01,4.991896807881218479e+00,1.187103981584575640e+00,6.337805345671066348e+00
9.138888888888889728e-01,3.290000000000000568e+02,1.355688371703229513e-02,4.973189960583629388e-01,1.878750739808963607e-02,6.394485894740487009e-01,7.867717993288804168e-01,5.036662316152793473e+00,1.201381836164728600e+00,6.361446715030306009e+00
9.142361111111111382e-01,3.291250000000000000e+02,1.383134915185256497e-02,4.990756522861781730e-01,1.920712725198988474e-02,6.416614590155561570e-01,7.941462627371511651e-01,5.081727502389004059e+00,1.215622017069812877e+00,6.384600092233916335e+00
9.145833333333334147e-01,3.292500000000000568e+02,1.410837220330879264e-02,5.008480081755262159e-01,1.963168467972263576e-02,6.438822824783114740e-01,8.015036711530182378e-01,5.127092366589814709e+00,1.229821808866678801e+00,6.407260476189171605e+00
9.149305555555555802e-01,3.293750000000000000e+02,1.438794694952905649e-02,5.026361677812587470e-01,2.006116518586241806e-02,6.461108878302528336e-01,8.088440245764937364e-01,5.172756908755296479e+00,1.243978496122150945e+00,6.429422965304862458e+00
9.152777777777778567e-01,3.295000000000000000e+02,1.467006746864061954e-02,5.044402351582231159e-01,2.049555333212520897e-02,6.483471013546522332e-01,8.161673230075715546e-01,5.218721128885414728e+00,1.258089363403061878e+00,6.451082757491361619e+00
9.156250000000000222e-01,3.296250000000000000e+02,1.495472783877123055e-02,5.062603143612673939e-01,2.093483273736846187e-02,6.505907476846650717e-01,8.234735664462485838e-01,5.264985026980149030e+00,1.272151695276248384e+00,6.472235150160617678e+00
9.159722222222222987e-01,3.297500000000000000e+02,1.524192213804875448e-02,5.080965094452428721e-01,2.137898607759029790e-02,6.528416498378757371e-01,8.307627548925340388e-01,5.311548603039557115e+00,1.286162776308529043e+00,6.492875540226125786e+00
9.163194444444444642e-01,3.298750000000000000e+02,1.553164444460039019e-02,5.099489244649949571e-01,2.182799508593043919e-02,6.550996292508507457e-01,8.380348883464160403e-01,5.358411857063562600e+00,1.300119891066736200e+00,6.512999424102960511e+00
9.166666666666667407e-01,3.300000000000000000e+02,1.582388883655401479e-02,5.118176634753751619e-01,2.228184055267052113e-02,6.573645058136894370e-01,8.452899668079031370e-01,5.405574789052224105e+00,1.314020324117718186e+00,6.532602397707796271e+00
9.170138888888889062e-01,3.301250000000000000e+02,1.611864939203737010e-02,5.137028305312314469e-01,2.274050232523204193e-02,6.596360979045630124e-01,8.525279902769926643e-01,5.453037399005521202e+00,1.327861360028283588e+00,6.551680156458799864e+00
9.173611111111111827e-01,3.302500000000000000e+02,1.641592018917764281e-02,5.156045296874109951e-01,2.320395930817914162e-02,6.619142224242786643e-01,8.597489587536785161e-01,5.500799686923413923e+00,1.341640283365282516e+00,6.570228495275793890e+00
9.177083333333333481e-01,3.303750000000000000e+02,1.671569530610312812e-02,5.175228649987657636e-01,2.367218946321640941e-02,6.641986948308159500e-01,8.669528722379727936e-01,5.548861652805981315e+00,1.355354378695537765e+00,6.588243308580105762e+00
9.180555555555556246e-01,3.305000000000000000e+02,1.701796882094115670e-02,5.194579405201429356e-01,2.414516980918993486e-02,6.664893291738822612e-01,8.741397307298692798e-01,5.597223296653184299e+00,1.369000930585882347e+00,6.605720590294658301e+00
9.184027777777777901e-01,3.306250000000000000e+02,1.732273481181918068e-02,5.214098603063909154e-01,2.462287642208702693e-02,6.687859381294603001e-01,8.813095342293653101e-01,5.645884618465003335e+00,1.382577223603147942e+00,6.622656433843932433e+00
9.187500000000000666e-01,3.307500000000000000e+02,1.762998735686523155e-02,5.233787284123606609e-01,2.510528443503653312e-02,6.710883330343586639e-01,8.884622827364695441e-01,5.694845618241497931e+00,1.396080542314171336e+00,6.639047032153988503e+00
9.190972222222222321e-01,3.308750000000000000e+02,1.793972053420656021e-02,5.253646488928976899e-01,2.559236803830760437e-02,6.733963239207561013e-01,8.955979762511702136e-01,5.744106295982589039e+00,1.409508171285766220e+00,6.654888677652429863e+00
9.194444444444445086e-01,3.310000000000000000e+02,1.825192842197111837e-02,5.273677258028534043e-01,2.608410047931199183e-02,6.757097195507600906e-01,9.027166147734763113e-01,5.793666651688335278e+00,1.422857395084780929e+00,6.670177762268456156e+00
9.197916666666666741e-01,3.311250000000000000e+02,1.856660509828636854e-02,5.293880631970757644e-01,2.658045406260191659e-02,6.780283274509462110e-01,9.098181983033845066e-01,5.843526685358716222e+00,1.436125498278042922e+00,6.684910777432825135e+00
9.201388888888889506e-01,3.312500000000000000e+02,1.888374464127970734e-02,5.314257651304121755e-01,2.708140014987095445e-02,6.803519539469129462e-01,9.169027268408891373e-01,5.893686396993691901e+00,1.449309765432381880e+00,6.699084314077859759e+00
9.204861111111111160e-01,3.313750000000000000e+02,1.920334112907936056e-02,5.334809356577144834e-01,2.758690915995401158e-02,6.826804041978288273e-01,9.239702003860020829e-01,5.944145786593345804e+00,1.462407481114629704e+00,6.712695062637449084e+00
9.208333333333333925e-01,3.315000000000000000e+02,1.952538863981271786e-02,5.355536788338307597e-01,2.809695056882749800e-02,6.850134822309832394e-01,9.310206189387204567e-01,5.994904854157654839e+00,1.475415929891623401e+00,6.725739813047058036e+00
9.211805555555555580e-01,3.316250000000000000e+02,1.984988125160704747e-02,5.376440987136066330e-01,2.861149290960808556e-02,6.873509909763300119e-01,9.380539824990323794e-01,6.045963599686536405e+00,1.488332396330177332e+00,6.738215454743695432e+00
9.215277777777778345e-01,3.317500000000000000e+02,2.017681304259083888e-02,5.397522993518967249e-01,2.913050377255520934e-02,6.896927323010481059e-01,9.450702910669580570e-01,6.097322023180139716e+00,1.501154164997140494e+00,6.750118976665983261e+00
9.218750000000000000e-01,3.318750000000000000e+02,2.050617809089060051e-02,5.418783848035428896e-01,2.965394980506853156e-02,6.920385070440783215e-01,9.520695446424748409e-01,6.148980124638291578e+00,1.513878520459337462e+00,6.761447467254075860e+00
9.222222222222222765e-01,3.320000000000000000e+02,2.083797047463490162e-02,5.440224591233996376e-01,3.018179671168924258e-02,6.943881150506794331e-01,9.590517432255993846e-01,6.200937904061123440e+00,1.526502747283600581e+00,6.772198114449699879e+00
9.225694444444444420e-01,3.321250000000000000e+02,2.117218427195105210e-02,5.461846263663133749e-01,3.071400925409983537e-02,6.967413552069756655e-01,9.660168868163263589e-01,6.253195361448590006e+00,1.539024130036761084e+00,6.782368205696163166e+00
9.229166666666667185e-01,3.322500000000000000e+02,2.150881356096654914e-02,5.483649905871325059e-01,3.125055125112400495e-02,6.990980254745053912e-01,9.729649754146527663e-01,6.305752496800671736e+00,1.551439953285649986e+00,6.791955127938323677e+00
9.232638888888888840e-01,3.323750000000000000e+02,2.184785241980930978e-02,5.505636553917460096e-01,3.179138557872672466e-02,7.014579229247713821e-01,9.798960090205844908e-01,6.358589162172351372e+00,1.563747501597098521e+00,6.800956367622622345e+00
9.236111111111111605e-01,3.325000000000000000e+02,2.218929492660681041e-02,5.527806194885264146e-01,3.233647417001452723e-02,7.038208437737899503e-01,9.868099876341187571e-01,6.410992795499536712e+00,1.575944059537944586e+00,6.809369510697067085e+00
9.239583333333333259e-01,3.326250000000000000e+02,2.253313515948645457e-02,5.550156425832152296e-01,3.288577801523412392e-02,7.061865834166355382e-01,9.937069112552495698e-01,6.462608990134505405e+00,1.588026911675001873e+00,6.817192242611215036e+00
9.243055555555556024e-01,3.327500000000000000e+02,2.287936719657673174e-02,5.572684512596052242e-01,3.343925716177505864e-02,7.085549364619998514e-01,1.000586779883993804e+00,6.513437746077378243e+00,1.599993342575119382e+00,6.824422348316218745e+00
9.246527777777777679e-01,3.328750000000000000e+02,2.322798511600408095e-02,5.595387721014765114e-01,3.399687071416707118e-02,7.109256967667306748e-01,1.007449593520329367e+00,6.563479063327990026e+00,1.611840636805122129e+00,6.831057712264782644e+00
9.250000000000000444e-01,3.330000000000000000e+02,2.357898299589706800e-02,5.618263316926221940e-01,3.455857683408146419e-02,7.132986574703873428e-01,1.014295352164272801e+00,6.612732941886464211e+00,1.623566078931842460e+00,6.837096318411178153e+00
9.253472222222222099e-01,3.331250000000000000e+02,2.393235491438307910e-02,5.641308566168274918e-01,3.512433274033079783e-02,7.156736110297867715e-01,1.021124055815818332e+00,6.661199381752763493e+00,1.635166953522110278e+00,6.842536250211254334e+00
9.256944444444444864e-01,3.332500000000000000e+02,2.428809494958945880e-02,5.664520734578791794e-01,3.569409470886912572e-02,7.180503492535554866e-01,1.027935704474963963e+00,6.708878382926862116e+00,1.646640545142763479e+00,6.847375690622421018e+00
9.260416666666666519e-01,3.333750000000000000e+02,2.464619717964428372e-02,5.687897087995666956e-01,3.626781807279071818e-02,7.204286633366719927e-01,1.034730298141714577e+00,6.755769945408803601e+00,1.657984138360616866e+00,6.851612922103646142e+00
9.263888888888889284e-01,3.335000000000000000e+02,2.500665568267494351e-02,5.711434892256762597e-01,3.684545722233271980e-02,7.228083438950283490e-01,1.041507836816067512e+00,6.801874069198565742e+00,1.669195017742518550e+00,6.855246326615491270e+00
9.267361111111110938e-01,3.336250000000000000e+02,2.536946453680885213e-02,5.735131413199935357e-01,3.742696560487243640e-02,7.251891809999670979e-01,1.048268320498016992e+00,6.847190754296114790e+00,1.680270467855293992e+00,6.858274385620060976e+00
9.270833333333333703e-01,3.337500000000000000e+02,2.573461782017456151e-02,5.758983916663117375e-01,3.801229572492872966e-02,7.275709642128362908e-01,1.055011749187580117e+00,6.891720000701558213e+00,1.691207773265774650e+00,6.860695680081045467e+00
9.274305555555555358e-01,3.338750000000000000e+02,2.610210961089844475e-02,5.782989668484105339e-01,3.860139914416142043e-02,7.299534826195368531e-01,1.061738122884734459e+00,6.935461808414749463e+00,1.702004218540787095e+00,6.862508890463693945e+00
9.277777777777778123e-01,3.340000000000000000e+02,2.647193398710912665e-02,5.807145934500832496e-01,3.919422648137271120e-02,7.323365248650763881e-01,1.068447441589496671e+00,6.978416177435802226e+00,1.712657088247176995e+00,6.863712796734821708e+00
9.281250000000000888e-01,3.341250000000000568e+02,2.684408502693380952e-02,5.831449980551152157e-01,3.979072741250470890e-02,7.347198791881093261e-01,1.075139705301861204e+00,7.020583107764673869e+00,1.723163666951766926e+00,6.864306278362816371e+00
9.284722222222222543e-01,3.342500000000000000e+02,2.721855680850009465e-02,5.855899072472930955e-01,4.039085067064073636e-02,7.371033334554915051e-01,1.081814914021825613e+00,7.061962599401351959e+00,1.733521239221377463e+00,6.864288314317636974e+00
9.288194444444445308e-01,3.343750000000000568e+02,2.759534340993626683e-02,5.880490476104081043e-01,4.099454404600702540e-02,7.394866751968347529e-01,1.088473067749400114e+00,7.102554652345902220e+00,1.743727089622860271e+00,6.863657983070796220e+00
9.291666666666666963e-01,3.345000000000000000e+02,2.797443890936876162e-02,5.905221457282409103e-01,4.160175438596894898e-02,7.418696916390422613e-01,1.095114166484566276e+00,7.142359266598205636e+00,1.753778502723027266e+00,6.862414462595399556e+00
9.295138888888889728e-01,3.346250000000000568e+02,2.835583738492622116e-02,5.930089281845848381e-01,4.221242759503496950e-02,7.442521697408731596e-01,1.101738210227340087e+00,7.181376442158367901e+00,1.763672763088723672e+00,6.860557030366090991e+00
9.298611111111111382e-01,3.347500000000000000e+02,2.873953291473596225e-02,5.955091215632251078e-01,4.282650863485375214e-02,7.466338962274799984e-01,1.108345198977716439e+00,7.219606179026349047e+00,1.773407155286776060e+00,6.858085063359098399e+00
9.302083333333334147e-01,3.348750000000000568e+02,2.912551957692546475e-02,5.980224524479486048e-01,4.344394152421551109e-02,7.490146576249634425e-01,1.114935132735692447e+00,7.257048477202136638e+00,1.782978963884017443e+00,6.854998038052226406e+00
9.305555555555555802e-01,3.350000000000000000e+02,2.951379144962266304e-02,6.005486474225444349e-01,4.406466933905166250e-02,7.513942402949194133e-01,1.121508011501273439e+00,7.293703336685764427e+00,1.792385473447277278e+00,6.851295530424827973e+00
9.309027777777778567e-01,3.351250000000000000e+02,2.990434261095509250e-02,6.030874330707990394e-01,4.468863421243530337e-02,7.537724304689912280e-01,1.128063835274456528e+00,7.329570757477212872e+00,1.801623968543391685e+00,6.846977215957833707e+00
9.312500000000000222e-01,3.352500000000000000e+02,3.029716713905002481e-02,6.056385359764979714e-01,4.531577733457945595e-02,7.561490142834117467e-01,1.134602604055236830e+00,7.364650739576452665e+00,1.810691733739179909e+00,6.842042869633749191e+00
9.315972222222222987e-01,3.353750000000000000e+02,3.069225911203614376e-02,6.082016827234348888e-01,4.594603895284056494e-02,7.585237778135645037e-01,1.141124317843630331e+00,7.398943282983575287e+00,1.819586053601489839e+00,6.836492365936629234e+00
9.319444444444444642e-01,3.355000000000000000e+02,3.108961260803962817e-02,6.107765998953885722e-01,4.657935837171398030e-02,7.608965071085178611e-01,1.147628976639615495e+00,7.432448387698460834e+00,1.828304212697136277e+00,6.830325678852119609e+00
9.322916666666667407e-01,3.356250000000000000e+02,3.148922170518931446e-02,6.133630140761531235e-01,4.721567395283831486e-02,7.632669882255885829e-01,1.154116580443208084e+00,7.465166053721196349e+00,1.836843495592963338e+00,6.823542881867409982e+00
9.326388888888889062e-01,3.357500000000000000e+02,3.189108048161230780e-02,6.159606518495138738e-01,4.785492311499232182e-02,7.656350072648807625e-01,1.160587129254403216e+00,7.497096281051754296e+00,1.845201186855797371e+00,6.816144147971280987e+00
9.329861111111111827e-01,3.358750000000000000e+02,3.229518301543623376e-02,6.185692397992568203e-01,4.849704233409656007e-02,7.680003504038407369e-01,1.167040623073197780e+00,7.528239069690121354e+00,1.853374571052474273e+00,6.808129749654060703e+00
9.333333333333333481e-01,3.360000000000000000e+02,3.270152338478896081e-02,6.211885045091718460e-01,4.914196714321169418e-02,7.703628039317993448e-01,1.173477061899597551e+00,7.558594419636323281e+00,1.861360932749813291e+00,6.799500058907669064e+00
9.336805555555556246e-01,3.361250000000000000e+02,3.311009566779808677e-02,6.238181725630452812e-01,4.978963213254174180e-02,7.727221542845343905e-01,1.179896445733599863e+00,7.588162330890345864e+00,1.869157556514662311e+00,6.790255547225556576e+00
9.340277777777777901e-01,3.362500000000000000e+02,3.352089394259075150e-02,6.264579705446625679e-01,5.043997094942955645e-02,7.750781880788012446e-01,1.186298774575199166e+00,7.616942803452169564e+00,1.876761726913836803e+00,6.780396785602796683e+00
9.343750000000000666e-01,3.363750000000000000e+02,3.393391228729569775e-02,6.291076250378170309e-01,5.109291629836135856e-02,7.774306921469009701e-01,1.192684048424410781e+00,7.644935837321859218e+00,1.884170728514179549e+00,6.769924444535964980e+00
9.347222222222222321e-01,3.365000000000000000e+02,3.434914478003925353e-02,6.317668626262880061e-01,5.174839994096347429e-02,7.797794535712150310e-01,1.199052267281214723e+00,7.672141432499326008e+00,1.891381845882518009e+00,6.758839294023262667e+00
9.350694444444445086e-01,3.366250000000000000e+02,3.476658549895003669e-02,6.344354098938693731e-01,5.240635269600373014e-02,7.821242597187616497e-01,1.205403431145626092e+00,7.698559588984639213e+00,1.898392363585683862e+00,6.747142203564423291e+00
9.354166666666666741e-01,3.367500000000000000e+02,3.518622852215530505e-02,6.371129934243461301e-01,5.306670443939122406e-02,7.844648982757433942e-01,1.211737540017640002e+00,7.724190306777772186e+00,1.905199566190508120e+00,6.734834142160765147e+00
9.357638888888889506e-01,3.368750000000000000e+02,3.560806792778253849e-02,6.397993398015048294e-01,5.372938410417666538e-02,7.868011572820966526e-01,1.218054593897253568e+00,7.749033585878716934e+00,1.911800738263825572e+00,6.721916178315161972e+00
9.361111111111111160e-01,3.370000000000000000e+02,3.603209779395973034e-02,6.424941756091352429e-01,5.439431968055073036e-02,7.891328251660369997e-01,1.224354592784472340e+00,7.773089426287493886e+00,1.918193164372458570e+00,6.708389480032077579e+00
9.364583333333333925e-01,3.371250000000000000e+02,3.645831219881443680e-02,6.451972274310233679e-01,5.506143821584729564e-02,7.914596907786171087e-01,1.230637536679292987e+00,7.796357828004095047e+00,1.924374129083247009e+00,6.694255314817519675e+00
9.368055555555555580e-01,3.372500000000000000e+02,3.688670522047384631e-02,6.479082218509546465e-01,5.573066581454014928e-02,7.937815434282664562e-01,1.236903425581711069e+00,7.818838791028497326e+00,1.930340916963020126e+00,6.679515049679075389e+00
9.371527777777778345e-01,3.373750000000000000e+02,3.731727093706656978e-02,6.506268854527230694e-01,5.640192763824472544e-02,7.960981729153463471e-01,1.243152259491741685e+00,7.840532315360758453e+00,1.936090812578607601e+00,6.664170151125892616e+00
9.375000000000000000e-01,3.375000000000000000e+02,3.775000342671907400e-02,6.533529448201073064e-01,5.707514790571774355e-02,7.984093695666965029e-01,1.249384038409364406e+00,7.861438401000804710e+00,1.941621100496843555e+00,6.648222185168699561e+00
9.378472222222222765e-01,3.376250000000000000e+02,3.818489676755990048e-02,6.560861265369012374e-01,5.775024989285736793e-02,8.007149242701860903e-01,1.255598762334594776e+00,7.881557047948692940e+00,1.946929065284559890e+00,6.631672817319769209e+00
9.381944444444444420e-01,3.377500000000000000e+02,3.862194503771652909e-02,6.588261571868914146e-01,5.842715593270193797e-02,8.030146285092572001e-01,1.261796431267429686e+00,7.900888256204409821e+00,1.952011991508581179e+00,6.614523812592992158e+00
9.385416666666667185e-01,3.378750000000000000e+02,3.906114231531587072e-02,6.615727633538610597e-01,5.910578741543282694e-02,8.053082743974856461e-01,1.267977045207859810e+00,7.919432025767925154e+00,1.956867163735745763e+00,6.596777035503758491e+00
9.388888888888888840e-01,3.380000000000000000e+02,3.950248267848649464e-02,6.643256716216024982e-01,5.978606478837145133e-02,8.075956547131182273e-01,1.274140604155897138e+00,7.937188356639278908e+00,1.961491866532882877e+00,6.578434450069080341e+00
9.392361111111111605e-01,3.381250000000000000e+02,3.994596020535572112e-02,6.670846085739015052e-01,6.046790755598075578e-02,8.098765629336280858e-01,1.280287108111536343e+00,7.954157248818452430e+00,1.965883384466824646e+00,6.559498119807499528e+00
9.395833333333333259e-01,3.382500000000000000e+02,4.039156897405087737e-02,6.698493007945440780e-01,6.115123427986503962e-02,8.121507932702622945e-01,1.286416557074775646e+00,7.970338702305443057e+00,1.970039002104400305e+00,6.539970207739166597e+00
9.399305555555556024e-01,3.383750000000000000e+02,4.083930306270026900e-02,6.726194748673213208e-01,6.183596257876975560e-02,8.144181407025904429e-01,1.292528951045622820e+00,7.985732717100268552e+00,1.973956004012443533e+00,6.519852976385764443e+00
9.402777777777777679e-01,3.385000000000000000e+02,4.128915654943079300e-02,6.753948573760157892e-01,6.252200912858170423e-02,8.166784010130556659e-01,1.298624290024066763e+00,8.000339293202904045e+00,1.977631674757784674e+00,6.499148787770566926e+00
9.406250000000000444e-01,3.386250000000000000e+02,4.174112351237062313e-02,6.781751749044188093e-01,6.320928966232919333e-02,8.189313708215231191e-01,1.304702574010115690e+00,8.014158430613365525e+00,1.981063298907257408e+00,6.477860103418390025e+00
9.409722222222222099e-01,3.387500000000000000e+02,4.219519802964713517e-02,6.809601540363162675e-01,6.389771897018059477e-02,8.211768476198242350e-01,1.310763803003767380e+00,8.027190129331648549e+00,1.984248161027686974e+00,6.455989484355665553e+00
9.413194444444444864e-01,3.388750000000000000e+02,4.265137417938774655e-02,6.837495213554933837e-01,6.458721089944739757e-02,8.234146298063176328e-01,1.316807977005015839e+00,8.039434389357747790e+00,1.987183545685911490e+00,6.433539591110327471e+00
9.416666666666666519e-01,3.390000000000000000e+02,4.310964603972072817e-02,6.865430034457422614e-01,6.527767835458107848e-02,8.256445167204253810e-01,1.322835096013871947e+00,8.050891210691679234e+00,1.989866737448758416e+00,6.410513183711928242e+00
9.420138888888889284e-01,3.391250000000000000e+02,4.357000768877335867e-02,6.893403268908481207e-01,6.596903329717468401e-02,8.278663086771894664e-01,1.328845160030330153e+00,8.061560593333426894e+00,1.992295020883061207e+00,6.386913121691569550e+00
9.423611111111110938e-01,3.392500000000000000e+02,4.403245320467316648e-02,6.921412182745971808e-01,6.666118674596262228e-02,8.300798070018191588e-01,1.334838169054388679e+00,8.071442537282994323e+00,1.994465680555650211e+00,6.362742364081916513e+00
9.427083333333333703e-01,3.393750000000000000e+02,4.449697666554829067e-02,6.949454041807801019e-01,6.735404877682073244e-02,8.322848140642413739e-01,1.340814123086054188e+00,8.080537042540392179e+00,1.996376001033358216e+00,6.338003969417214556e+00
9.430555555555556468e-01,3.395000000000000568e+02,4.496357214952559356e-02,6.977526111931799946e-01,6.804752852276525765e-02,8.344811333136452625e-01,1.346773022125317132e+00,8.088844109105606250e+00,1.998023266883013793e+00,6.312701095733282308e+00
9.434027777777778123e-01,3.396250000000000000e+02,4.543223373473335991e-02,7.005625658955877411e-01,6.874153417395433008e-02,8.366685693130367918e-01,1.352714866172184838e+00,8.096363736978645420e+00,1.999404762671449509e+00,6.286837000567496503e+00
9.437500000000000888e-01,3.397500000000000568e+02,4.590295549929898633e-02,7.033749948717896716e-01,6.943597297768822063e-02,8.388469277737893304e-01,1.358639655226654863e+00,8.103095926159502582e+00,2.000517772965498597e+00,6.260415040958762667e+00
9.440972222222222543e-01,3.398750000000000000e+02,4.637573152134967513e-02,7.061896247055706732e-01,7.013075123840634140e-02,8.410160155901819090e-01,1.364547389288722323e+00,8.109040676648181289e+00,2.001359582331990516e+00,6.233438673447651013e+00
9.444444444444445308e-01,3.400000000000000568e+02,4.685055587901437724e-02,7.090061819807251808e-01,7.082577431769151999e-02,8.431756408739631281e-01,1.370438068358401873e+00,8.114197988444688647e+00,2.001927475337756945e+00,6.205911454076189493e+00
9.447916666666666963e-01,3.401250000000000000e+02,4.732742265041908064e-02,7.118243932810317531e-01,7.152094663426661336e-02,8.453256129888886417e-01,1.376311692435674194e+00,8.118567861549012221e+00,2.002218736549630673e+00,6.177837038388047652e+00
9.451388888888889728e-01,3.402500000000000568e+02,4.780632591369253503e-02,7.146439851902841589e-01,7.221617321845177906e-02,8.474657425852752946e-01,1.382168261520553720e+00,8.122150295961160893e+00,2.002260039282503623e+00,6.149219181428446923e+00
9.454861111111111382e-01,3.403750000000000000e+02,4.828725974696214396e-02,7.174646842922679513e-01,7.291140239875819329e-02,8.495958416345512632e-01,1.388007775613035566e+00,8.124945291681131110e+00,2.002260039282503623e+00,6.120061737744169506e+00
